
,Stanic,,,
,CO,PM10,BENZENE
25/06/2011 4.00,,"27,35042",
25/06/2011 5.00,"0,51536222",,
25/06/2011 6.00,"0,53187842","28,57142067",
25/06/2011 7.00,"0,5311701",,
25/06/2011 8.00,"0,51571638","38,33943176",
25/06/2011 9.00,"0,5015593",,
25/06/2011 10.00,"0,50637657","46,15383148",
25/06/2011 11.00,"0,49556188",,
25/06/2011 12.00,"0,50399648","46,64223099",
25/06/2011 13.00,"0,49921998",,
25/06/2011 14.00,"0,48437438","43,71184158",
25/06/2011 15.00,"0,47987166",,
25/06/2011 16.00,"0,49103935","46,39804077",
25/06/2011 17.00,"0,49839399",,
25/06/2011 18.00,"0,50232587","28,81562042",
25/06/2011 19.00,"0,49343925",,
25/06/2011 20.00,"0,4860648","38,58362961",
25/06/2011 21.00,"0,49259346",,
25/06/2011 22.00,"0,48763871","35,40903091",
25/06/2011 23.00,"0,48160285",,
26/06/2011 0.00,"0,4742284","33,45542145",
26/06/2011 1.00,"0,49218105",,
26/06/2011 2.00,"0,48136635","26,37360954",
26/06/2011 3.00,"0,48726475",,
26/06/2011 4.00,"0,49184553","15,38461018",
26/06/2011 5.00,"0,48799287",,
26/06/2011 6.00,"0,4835682","14,65200996",
26/06/2011 7.00,"0,49216008",,
26/06/2011 8.00,"0,50289672","19,78022003",
26/06/2011 9.00,"0,50431219",,
26/06/2011 10.00,"0,51083969","28,32722092",
26/06/2011 11.00,"0,49741073",,
26/06/2011 12.00,"0,48663565","22,95482063",
26/06/2011 13.00,"0,48071745",,
26/06/2011 14.00,"0,47472003","19,29179955",
26/06/2011 15.00,"0,48341093",,
26/06/2011 16.00,"0,4807955","18,80340958",
26/06/2011 17.00,"0,47883015",,
26/06/2011 18.00,"0,48518056","11,23320961",
26/06/2011 19.00,"0,47941964",,
26/06/2011 20.00,"0,47778747","7,81440783",
26/06/2011 21.00,"0,48834587",,
26/06/2011 22.00,"0,48527842","5,86080599",
26/06/2011 23.00,"0,47269526",,
27/06/2011 0.00,"0,47102348","10,01220989",
27/06/2011 1.00,"0,48492543",,
27/06/2011 2.00,"0,48376858","18,80340958",
27/06/2011 3.00,"0,47013925",,
27/06/2011 4.00,,"20,51280975",
27/06/2011 5.00,"0,51201867",,
27/06/2011 6.00,"0,51846811","19,53602028",
27/06/2011 7.00,"0,51203847",,
27/06/2011 8.00,"0,51382325","27,8388195",
27/06/2011 9.00,"0,50362135",,
27/06/2011 10.00,"0,50124475","32,96702957",
27/06/2011 11.00,"0,50362368",,
27/06/2011 12.00,"0,50697422","23,44322014",
27/06/2011 13.00,"0,52074918",,
27/06/2011 14.00,"0,5174464","18,80340958","0,31754605"
27/06/2011 15.00,"0,50513818",,"0,21730239"
27/06/2011 16.00,"0,50846076","10,50061035","0,0152011"
27/06/2011 17.00,"0,51021059",,"0,0076814"
27/06/2011 18.00,"0,51709224","6,83760691","0,01677338"
27/06/2011 19.00,"0,51135112",,0
27/06/2011 20.00,"0,5170538","4,1514039","0,00900248"
27/06/2011 21.00,"0,50883356",,"0,00970828"
27/06/2011 22.00,"0,51176353","3,41880298",0
27/06/2011 23.00,"0,49819594",,"0,01444445"
28/06/2011 0.00,"0,5019519","7,57020807","0,00715968"
28/06/2011 1.00,"0,51052514",,"0,00659931"
28/06/2011 2.00,"0,52247454","9,27960968","0,0143458"
28/06/2011 3.00,"0,53120971",,
28/06/2011 4.00,"0,51243224","7,32600689",
28/06/2011 5.00,"0,5171703",,
28/06/2011 6.00,"0,54495322","9,76801014",
28/06/2011 7.00,"0,55376178",,
28/06/2011 8.00,"0,55116616","19,53602028",
28/06/2011 9.00,"0,53199026",,
28/06/2011 10.00,"0,53744246","37,6068306",
28/06/2011 11.00,"0,53122952",,
28/06/2011 12.00,"0,52692251","37,85102081",
28/06/2011 13.00,"0,50633696",,
28/06/2011 14.00,"0,51516533","19,53602028",
28/06/2011 15.00,"0,51799628",,
28/06/2011 16.00,"0,52733609","10,7448101",
28/06/2011 17.00,"0,52668718",,
28/06/2011 18.00,"0,5407732","6,10500622",
28/06/2011 19.00,"0,53946723",,
28/06/2011 20.00,"0,55918835","4,88400507",
28/06/2011 21.00,"0,54054952",,
28/06/2011 22.00,"0,5298921","4,88400507",
28/06/2011 23.00,"0,52383643",,
29/06/2011 0.00,"0,53018684","8,05860806",
29/06/2011 1.00,"0,52139808",,
29/06/2011 2.00,"0,52871428","12,69841003",
29/06/2011 3.00,"0,52753297",,
29/06/2011 4.00,,"16,84980965",
29/06/2011 5.00,"0,54180772",,
29/06/2011 6.00,"0,56998208","15,38461018",
29/06/2011 7.00,"0,56725015",,
29/06/2011 8.00,"0,54524796","36,14162064",
29/06/2011 9.00,"0,52330519",,
29/06/2011 10.00,"0,52847546","38,58362961",
29/06/2011 11.00,"0,51148859",,
29/06/2011 12.00,"0,52301044","30,76922989",
29/06/2011 13.00,"0,52997132",,
29/06/2011 14.00,"0,50364348","20,26861954",
29/06/2011 15.00,"0,51017098",,
29/06/2011 16.00,"0,50993565","10,25640965",
29/06/2011 17.00,"0,54367521",,
29/06/2011 18.00,"0,53101283","4,88400507",
29/06/2011 19.00,"0,53166173",,
29/06/2011 20.00,"0,60291663","2,44200301",
29/06/2011 21.00,"0,65482437",,
29/06/2011 22.00,"0,69876933","1,22100103",
29/06/2011 23.00,"0,61005458",,
30/06/2011 0.00,"0,58958553",,
30/06/2011 1.00,"0,54859151",,
30/06/2011 2.00,"0,53698928",,
30/06/2011 3.00,"0,54959341",,
30/06/2011 4.00,"0,52804324",,
30/06/2011 5.00,"0,5759993",,
30/06/2011 6.00,"0,74916374",,
30/06/2011 7.00,"0,74664617",,
30/06/2011 8.00,"0,6123741",,
30/06/2011 9.00,"0,59837546",,
30/06/2011 10.00,"0,60165843",,
30/06/2011 11.00,"0,5759993",,
30/06/2011 12.00,"0,5984139",,
30/06/2011 13.00,"0,5768847",,
30/06/2011 14.00,"0,56268801",,
30/06/2011 15.00,"0,59308519",,
30/06/2011 16.00,"0,60089186","2,19780207",
30/06/2011 17.00,"0,59039288",,
30/06/2011 18.00,"0,62061298","3,41880298",
30/06/2011 19.00,"0,57480052",,
30/06/2011 20.00,"0,56803653","5,86080599",
30/06/2011 21.00,"0,55179526",,
30/06/2011 22.00,"0,56420251","12,69841003",
30/06/2011 23.00,"0,55551161",,
01/07/2011 0.00,"0,55112772","13,67521",
01/07/2011 1.00,"0,52871195",,
01/07/2011 2.00,"0,54176112","22,22220993",
01/07/2011 3.00,"0,55501998",,
01/07/2011 4.00,,"17,82661057",
01/07/2011 5.00,"0,5643994",,
01/07/2011 6.00,"0,54743001","15,38461018",
01/07/2011 7.00,"0,57181113",,
01/07/2011 8.00,"0,54391171","18,07081032",
01/07/2011 9.00,"0,52084354",,
01/07/2011 10.00,"0,51072086","32,23442078",
01/07/2011 11.00,"0,51646314",,
01/07/2011 12.00,"0,50734003","21,73381996",
01/07/2011 13.00,"0,49858971",,
01/07/2011 14.00,"0,50865648","24,90842056",
01/07/2011 15.00,"0,51616723",,
01/07/2011 16.00,"0,53295954","14,40781021",
01/07/2011 17.00,"0,53848514",,
01/07/2011 18.00,"0,59316441","7,08180714",
01/07/2011 19.00,"0,62328665",,
01/07/2011 20.00,"0,67645259","3,41880298",
01/07/2011 21.00,"0,64462013",,
01/07/2011 22.00,"0,63675522","2,686203",
01/07/2011 23.00,"0,5426337",,
02/07/2011 0.00,"0,53738305","2,19780207",
02/07/2011 1.00,"0,53291993",,
02/07/2011 2.00,"0,51984397","19,53602028",
02/07/2011 3.00,"0,53710811",,
02/07/2011 4.00,"0,52175224","11,47741032",
02/07/2011 5.00,"0,56935414",,
02/07/2011 6.00,"0,62368042","7,32600689",
02/07/2011 7.00,"0,58734407",,
02/07/2011 8.00,"0,52505502","16,36141014",
02/07/2011 9.00,"0,52920358",,
02/07/2011 10.00,"0,52415098","31,74603081",
02/07/2011 11.00,"0,53109205",,
02/07/2011 12.00,"0,51174489","17,58241081",
02/07/2011 13.00,"0,51581424",,
02/07/2011 14.00,"0,5074973","17,82661057",
02/07/2011 15.00,"0,49306528",,
02/07/2011 16.00,"0,50751711","16,60560989",
02/07/2011 17.00,"0,525881",,
02/07/2011 18.00,"0,5436356","11,23320961",
02/07/2011 19.00,"0,53512178",,
02/07/2011 20.00,"0,52242095","6,83760691",
02/07/2011 21.00,"0,51542163",,
02/07/2011 22.00,"0,52106373","5,86080599",
02/07/2011 23.00,"0,51772134",,
03/07/2011 0.00,"0,50252275","3,66300392",
03/07/2011 1.00,"0,50794932",,
03/07/2011 2.00,"0,50832212","15,38461018",
03/07/2011 3.00,"0,49982927",,
03/07/2011 4.00,,"13,18680954",
03/07/2011 5.00,"0,50358407",,
03/07/2011 6.00,"0,50380076","8,30280876",
03/07/2011 7.00,"0,51549969",,
03/07/2011 8.00,"0,51842966","8,79120922",
03/07/2011 9.00,"0,50779205",,
03/07/2011 10.00,"0,51512572","22,71062088",
03/07/2011 11.00,"0,50574747",,
03/07/2011 12.00,"0,50944402","15,62880993",
03/07/2011 13.00,"0,50507876",,
03/07/2011 14.00,"0,4981575","13,91940975",
03/07/2011 15.00,"0,49534519",,
03/07/2011 16.00,"0,50431219","6,83760691",
03/07/2011 17.00,"0,51427993",,
03/07/2011 18.00,"0,52401351","3,41880298",
03/07/2011 19.00,"0,57307049",,
03/07/2011 20.00,"0,61443848","1,70940197",
03/07/2011 21.00,"0,6062194",,
03/07/2011 22.00,"0,59963366",,
03/07/2011 23.00,"0,62953921",,
04/07/2011 0.00,"0,64912286",,
04/07/2011 1.00,"0,58016884",,
04/07/2011 2.00,"0,53685181",,
04/07/2011 3.00,"0,5246228",,
04/07/2011 4.00,"0,54880704",,
04/07/2011 5.00,"0,58675458",,
04/07/2011 6.00,"0,63309828",,
04/07/2011 7.00,"0,70836427",,
04/07/2011 8.00,"0,57704198",,
04/07/2011 9.00,"0,5594831",,
04/07/2011 10.00,"0,54937672",,
04/07/2011 11.00,"0,56475239",,
04/07/2011 12.00,"0,55555006",,
04/07/2011 13.00,"0,55498154",,
04/07/2011 14.00,"0,55511784",,
04/07/2011 15.00,"0,56259015",,
04/07/2011 16.00,"0,57544942","2,686203",
04/07/2011 17.00,"0,59269259",,
04/07/2011 18.00,"0,63697074","1,95360196",
04/07/2011 19.00,"0,67887113",,
04/07/2011 20.00,"0,68227293","2,19780207",
04/07/2011 21.00,"0,69139605",,
04/07/2011 22.00,"0,59931911","4,39560509",
04/07/2011 23.00,"0,54786222",,
05/07/2011 0.00,"0,55645643","8,54700947",
05/07/2011 1.00,"0,54105979",,
05/07/2011 2.00,"0,52581926","5,86080599",
05/07/2011 3.00,"0,52825993",,
05/07/2011 4.00,,"6,59340715",
05/07/2011 5.00,"0,54544485",,
05/07/2011 6.00,"0,65171848","5,86080599",
05/07/2011 7.00,"0,67401541",,
05/07/2011 8.00,"0,59387157","16,36141014",
05/07/2011 9.00,"0,59768694",,
05/07/2011 10.00,"0,58537872","28,57142067",
05/07/2011 11.00,"0,57985312",,
05/07/2011 12.00,"0,56260996","16,60560989",
05/07/2011 13.00,"0,59125731",,
05/07/2011 14.00,"0,52841721","20,75702095",
05/07/2011 15.00,"0,53000976",,
05/07/2011 16.00,"0,51886188","17,58241081",
05/07/2011 17.00,"0,52690387",,
05/07/2011 18.00,"0,51943273","13,43101025",
05/07/2011 19.00,"0,53742266",,
05/07/2011 20.00,"0,56601059","8,05860806",
05/07/2011 21.00,"0,57735653",,
05/07/2011 22.00,"0,57002169","19,04759979",
05/07/2011 23.00,"0,58551619",,
06/07/2011 0.00,"0,54908198","16,36141014",
06/07/2011 1.00,"0,54359599",,
06/07/2011 2.00,"0,53850378","21,24542046",
06/07/2011 3.00,"0,53000976",,
06/07/2011 4.00,"0,52505502","16,60560989",
06/07/2011 5.00,"0,59349877",,
06/07/2011 6.00,"0,58787531","15,62880993",
06/07/2011 7.00,"0,56636475",,
06/07/2011 8.00,"0,54585726","21,48962021",
06/07/2011 9.00,"0,5209647",,
06/07/2011 10.00,"0,53056081","35,89743042",
06/07/2011 11.00,"0,53686812",,
06/07/2011 12.00,"0,54001828","34,67642975",
06/07/2011 13.00,"0,54271875",,
06/07/2011 14.00,"0,52674543","22,46640968",
06/07/2011 15.00,"0,52979424",,
06/07/2011 16.00,"0,5291896","20,26861954",
06/07/2011 17.00,"0,54052855",,
06/07/2011 18.00,"0,54216071","11,23320961",
06/07/2011 19.00,"0,55203176",,
06/07/2011 20.00,"0,59013658","6,10500622",
06/07/2011 21.00,"0,64025488",,
06/07/2011 22.00,"0,62368042","4,39560509",
06/07/2011 23.00,"0,67112505",,
07/07/2011 0.00,"0,63677502","17,58241081",
07/07/2011 1.00,"0,60508003",,
07/07/2011 2.00,"0,56656164","11,23320961",
07/07/2011 3.00,"0,56662105",,
07/07/2011 4.00,,"14,65200996",
07/07/2011 5.00,"0,56164534",,
07/07/2011 6.00,"0,61375113","17,58241081",
07/07/2011 7.00,"0,76796101",,
07/07/2011 8.00,"0,7327652","22,46640968",
07/07/2011 9.00,"0,67348417",,
07/07/2011 10.00,"0,61992446","51,5262413",
07/07/2011 11.00,"0,60891405",,
07/07/2011 12.00,"0,6085995","43,71184158",
07/07/2011 13.00,"0,59672349",,
07/07/2011 14.00,"0,5455031","28,32722092",
07/07/2011 15.00,"0,5591301",,
07/07/2011 16.00,"0,57440675","24,17580986",
07/07/2011 17.00,"0,59869001",,
07/07/2011 18.00,"0,61840996","12,69841003",
07/07/2011 19.00,"0,70567079",,
07/07/2011 20.00,"0,87148058","8,54700947",
07/07/2011 21.00,"0,86560199",,
07/07/2011 22.00,"0,75924914","5,86080599",
07/07/2011 23.00,"0,59259473",,
08/07/2011 0.00,"0,58292057","7,57020807",
08/07/2011 1.00,"0,61978699",,
08/07/2011 2.00,"0,62110461","22,46640968",
08/07/2011 3.00,"0,58050203",,
08/07/2011 4.00,"0,56508791","15,14041042",
08/07/2011 5.00,"0,54416684",,
08/07/2011 6.00,"0,59967327","24,66422081",
08/07/2011 7.00,,,
08/07/2011 8.00,,,
08/07/2011 9.00,,,
08/07/2011 10.00,,"51,5262413",
08/07/2011 11.00,,,
08/07/2011 12.00,"0,36253752","42,73503113",
08/07/2011 13.00,"0,35867554",,
08/07/2011 14.00,"0,30796659","30,76922989",
08/07/2011 15.00,"0,30039642",,
08/07/2011 16.00,"0,31632313","28,08300972",
08/07/2011 17.00,"0,33156133",,
08/07/2011 18.00,"0,34575686","14,89620972","0,23162073"
08/07/2011 19.00,"0,43840465",,"0,15004716"
08/07/2011 20.00,"0,49967083","7,32600689",
08/07/2011 21.00,"0,47554601",,
08/07/2011 22.00,"0,41655973","17,58241081",
08/07/2011 23.00,"0,37509272",,"0,19810245"
09/07/2011 0.00,"0,36502596","14,65200996",
09/07/2011 1.00,"0,33350688",,
09/07/2011 2.00,"0,33985846","19,53602028",
09/07/2011 3.00,"0,32125807",,
09/07/2011 4.00,,"13,91940975","0,16197352"
09/07/2011 5.00,"0,3348443",,"0,9101133"
09/07/2011 6.00,"0,37790503","16,11721039","0,18743412"
09/07/2011 7.00,"0,45415428",,"0,28686011"
09/07/2011 8.00,"0,46109419","32,47863007","0,16562455"
09/07/2011 9.00,"0,50714314",,
09/07/2011 10.00,"0,40696479","48,84004974","0,12736094"
09/07/2011 11.00,"0,40452645",,
09/07/2011 12.00,"0,38232854","52,99145126",0
09/07/2011 13.00,"0,42267482",,"0,1212742"
09/07/2011 14.00,"0,38482513","41,02563095","0,19864044"
09/07/2011 15.00,"0,29261072",,"0,07142086"
09/07/2011 16.00,"0,29414386","26,12940979",
09/07/2011 17.00,"0,29945277",,"0,62812361"
09/07/2011 18.00,"0,3661863","22,22220993","0,21539755"
09/07/2011 19.00,"0,38260348",,"0,0787158"
09/07/2011 20.00,"0,41950951","12,94260979","0,26684351"
09/07/2011 21.00,"0,51709224",,"0,07253447"
09/07/2011 22.00,"0,42820041","13,67521","0,09597938"
09/07/2011 23.00,"0,40916781",,"0,24449189"
10/07/2011 0.00,"0,38543443","15,38461018","0,11941309"
10/07/2011 1.00,"0,43350815",,"0,09198155"
10/07/2011 2.00,"0,42426737","26,37360954","0,30774115"
10/07/2011 3.00,"0,32281102",,"0,17382361"
10/07/2011 4.00,"0,31075793","21,48962021","0,09333111"
10/07/2011 5.00,"0,31760114",,"0,07879309"
10/07/2011 6.00,"0,35360197","20,75702095","0,08253362"
10/07/2011 7.00,"0,36156591",,"0,13363278"
10/07/2011 8.00,"0,42204572","21,97801971","0,17248829"
10/07/2011 9.00,"0,38468766",,
10/07/2011 10.00,"0,34764416","49,81684113","0,17621051"
10/07/2011 11.00,"0,33488391",,"0,19243166"
10/07/2011 12.00,"0,33468703","52,01464081",
10/07/2011 13.00,"0,32861155",,"0,15839368"
10/07/2011 14.00,"0,30708119",,"0,08095422"
10/07/2011 15.00,"0,30814367",,
10/07/2011 16.00,"0,3173262",,"0,18441464"
10/07/2011 17.00,"0,33938664",,"0,27158985"
10/07/2011 18.00,"0,36697267","69,59706116",
10/07/2011 19.00,"0,40112581",,"0,07962602"
10/07/2011 20.00,"0,47226304","39,80464172",
10/07/2011 21.00,"0,56455667",,"0,07511054"
10/07/2011 22.00,"0,6375812","31,25761986","0,23999166"
10/07/2011 23.00,"0,4742284",,"0,43151717"
11/07/2011 0.00,"0,49048947","42,97924042","0,38232793"
11/07/2011 1.00,"0,4937736",,"0,26686283"
11/07/2011 2.00,"0,40792708","30,28083038","0,62024898"
11/07/2011 3.00,"0,45625711",,
11/07/2011 4.00,,"28,32722092","1,36771143"
11/07/2011 5.00,"0,37816017",,"1,16027394"
11/07/2011 6.00,"0,5243665","37,6068306","0,73882406"
11/07/2011 7.00,"0,45702484",,"0,09280939"
11/07/2011 8.00,"0,39638776","44,4444313","0,08402556"
11/07/2011 9.00,"0,37916207",,"0,08108948"
11/07/2011 10.00,"0,33832532","62,75946045","0,2177397"
11/07/2011 11.00,"0,32167048",,"0,07285686"
11/07/2011 12.00,"0,3136879","56,65444183","0,16723955"
11/07/2011 13.00,"0,31744386",,"0,14877083"
11/07/2011 14.00,"0,31710951","41,75823975",
11/07/2011 15.00,"0,31948844",,
11/07/2011 16.00,"0,31720853","21,0012207","0,28998433"
11/07/2011 17.00,"0,31571267",,"0,0706754"
11/07/2011 18.00,"0,32224133","10,25640965","0,23767188"
11/07/2011 19.00,"0,34980756",,"0,09439082"
11/07/2011 20.00,"0,37859355","5,37240601","0,09476711"
11/07/2011 21.00,"0,38201399",,"0,07355758"
11/07/2011 22.00,"0,42027608","2,44200301",0
11/07/2011 23.00,"0,46738635",,"0,15266696"
12/07/2011 0.00,"0,49355691","1,22100103",
12/07/2011 1.00,"0,43299788",,"0,08134678"
12/07/2011 2.00,"0,36767983","0,48840001",
12/07/2011 3.00,"0,34933574",,"0,10838983"
12/07/2011 4.00,"0,3223788","79,60928345","0,14743856"
12/07/2011 5.00,"0,32959481",,"0,12565137"
12/07/2011 6.00,"0,46772071","39,80464172","0,0776327"
12/07/2011 7.00,"0,48858236",,0
12/07/2011 8.00,"0,40053516","20,02441978","0,21237401"
12/07/2011 9.00,"0,35582479",,"0,07640823"
12/07/2011 10.00,"0,32924065","9,76801014","0,10742164"
12/07/2011 11.00,"0,30393569",,"0,2801774"
12/07/2011 12.00,"0,30291398","4,88400507","0,07388708"
12/07/2011 13.00,"0,31270464",,"0,24145817"
12/07/2011 14.00,"0,31103403","2,44200301","0,11429046"
12/07/2011 15.00,"0,30004226",,"0,0770286"
12/07/2011 16.00,"0,29837165","10,50061035","0,22843854"
12/07/2011 17.00,"0,31555656",,"0,16671986"
12/07/2011 18.00,"0,3510844","13,67521","0,08285397"
12/07/2011 19.00,"0,34616927",,"0,07579803"
12/07/2011 20.00,"0,34292474","19,29179955","0,08552563"
12/07/2011 21.00,"0,35745579",,
12/07/2011 22.00,"0,37955584","17,58241081","0,11223714"
12/07/2011 23.00,"0,36414056",,"0,07218564"
13/07/2011 0.00,"0,42741287","25,88521957","0,18258608"
13/07/2011 1.00,"0,3742679",,
13/07/2011 2.00,"0,35171583","24,17580986","0,1501031"
13/07/2011 3.00,"0,32043209",,
13/07/2011 4.00,,"29,30401993","0,15078347"
13/07/2011 5.00,"0,36547798",,"1,00646388"
13/07/2011 6.00,"0,40784903","32,72283173",
13/07/2011 7.00,"0,52672679",,"0,08343061"
13/07/2011 8.00,"0,42228221","40,04883957","0,10583105"
13/07/2011 9.00,"0,36237092",,"0,07993213"
13/07/2011 10.00,"0,36612688","70,57386017",
13/07/2011 11.00,"0,34184362",,
13/07/2011 12.00,"0,35228552","59,58485031","0,22486582"
13/07/2011 13.00,"0,38386284",,"0,17977204"
13/07/2011 14.00,"0,37151384","49,57265091","0,14828775"
13/07/2011 15.00,"0,34886391",,"0,15427382"
13/07/2011 16.00,"0,37310756","45,90964127","0,10505102"
13/07/2011 17.00,"0,39965092",,"0,08230073"
13/07/2011 18.00,"0,47883015","32,47863007","0,0887241"
13/07/2011 19.00,"0,42841594",,"0,14929763"
13/07/2011 20.00,"0,48641896","34,67642975","0,27657824"
13/07/2011 21.00,"0,46709161",,"0,34354972"
13/07/2011 22.00,"0,38228893","26,61782074","0,24887109"
13/07/2011 23.00,"0,35942114",,
14/07/2011 0.00,"0,36565506","38,0952301","0,13437316"
14/07/2011 1.00,"0,29986518",,"0,08525104"
14/07/2011 2.00,"0,28279909","34,4322319","0,26687097"
14/07/2011 3.00,"0,28097121",,"0,21755562"
14/07/2011 4.00,"0,29223676","33,21123123","0,09701163"
14/07/2011 5.00,"0,37129715",,
14/07/2011 6.00,"0,46433871","28,81562042","0,12630632"
14/07/2011 7.00,"0,48557433",,"0,11795369"
14/07/2011 8.00,"0,45071287","44,68864059","0,08374283"
14/07/2011 9.00,"0,399828",,"0,22940469"
14/07/2011 10.00,"0,44084183","71,06227112","0,25549583"
14/07/2011 11.00,"0,41870333",,"0,19476669"
14/07/2011 12.00,"0,39615126","65,93405151","0,50204408"
14/07/2011 13.00,"0,40779078",,"0,34672683"
14/07/2011 14.00,"0,39257238","50,79365158",
14/07/2011 15.00,"0,38189632",,
14/07/2011 16.00,"0,3974281","44,93283081",
14/07/2011 17.00,"0,42613603",,
14/07/2011 18.00,"0,33327155","39,80464172",
14/07/2011 19.00,"0,3185844",,
14/07/2011 20.00,"0,37220236","41,75823975",
14/07/2011 21.00,"0,36266567",,
14/07/2011 22.00,"0,34685778","30,03663063",
14/07/2011 23.00,"0,37739243",,"0,12560865"
15/07/2011 0.00,"0,33893462","37,11843109","0,22885449"
15/07/2011 1.00,"0,41980426",,"0,45510242"
15/07/2011 2.00,"0,33252479","42,24663162",
15/07/2011 3.00,"0,32959481",,
15/07/2011 4.00,,"38,82783127","1,18532164"
15/07/2011 5.00,"0,33226849",,"0,34857268"
15/07/2011 6.00,"0,35796722","44,93283081",
15/07/2011 7.00,"0,33966158",,"0,20377324"
15/07/2011 8.00,"0,29496985","52,7472496","0,07615296"
15/07/2011 9.00,"0,29103797",,"0,0773459"
15/07/2011 10.00,"0,2859644","80,09767151","0,1032316"
15/07/2011 11.00,"0,2710023",,"0,10981668"
15/07/2011 12.00,"0,26807233","68,86447144","0,23728746"
15/07/2011 13.00,"0,25886999",,"0,14950307"
15/07/2011 14.00,"0,27133666","44,93283081","0,11374331"
15/07/2011 15.00,"0,29825398",,
15/07/2011 16.00,"0,30031836","30,76922989",
15/07/2011 17.00,"0,32267355",,
15/07/2011 18.00,"0,35371963",,
15/07/2011 19.00,"0,42074907",,
15/07/2011 20.00,"0,44701633",,
15/07/2011 21.00,"0,4679572",,
15/07/2011 22.00,"0,50480266","53,23564148",
15/07/2011 23.00,"0,30218586",,
16/07/2011 0.00,"0,32379428","26,61782074",
16/07/2011 1.00,"0,30898946",,
16/07/2011 2.00,"0,27043145","13,43101025",
16/07/2011 3.00,"0,26455286",,
16/07/2011 4.00,"0,2909005","6,59340715",
16/07/2011 5.00,"0,28425418",,
16/07/2011 6.00,"0,26655783","3,17460299",
16/07/2011 7.00,"0,28608206",,
16/07/2011 8.00,"0,26803272","1,46520102",
16/07/2011 9.00,"0,25582235",,
16/07/2011 10.00,"0,25191028",,
16/07/2011 11.00,"0,26704946",,
16/07/2011 12.00,"0,24392654",,
16/07/2011 13.00,"0,25755354",,
16/07/2011 14.00,"0,24540143",,
16/07/2011 15.00,"0,25503598",,
16/07/2011 16.00,"0,26152503","178,998703",
16/07/2011 17.00,"0,26366746",,
16/07/2011 18.00,"0,37080669","97,68009186",
16/07/2011 19.00,"0,31640119",,
16/07/2011 20.00,"0,32709822","62,27106094",
16/07/2011 21.00,"0,37975272",,
16/07/2011 22.00,"0,37564377","31,01342964",
