,Provincia di TARANTO,,,,,
31/07/2006 19.00,"2,008348","8,617099","0,808668","7,382297","0,409626","115,836263"
31/07/2006 20.00,"1,545994","8,749391","0,710544","7,665233","0,480474","110,467577"
31/07/2006 21.00,"1,549607","11,483414","0,617498","10,543905","0,404496","98,806846"
31/07/2006 22.00,"1,788008","8,7883","0,891565","7,426424","0,25334","106,232753"
31/07/2006 23.00,"1,448467","8,331765","0,707161","7,25251","0,251097","105,402916"
01/08/2006 0.00,"1,950554","8,417366","0,612423","7,48353","0,238113","94,948215"
01/08/2006 1.00,"1,863863","11,584576","0,834043","10,312882","0,187142","99,851948"
01/08/2006 2.00,"1,63991","7,641774","0,766374","6,471191","0,198843","91,198534"
01/08/2006 3.00,"2,178119","6,388896","0,680093","5,349829","0,157326","95,34472"
01/08/2006 4.00,"1,795232","5,063389","0,742688","3,927361","0,122698","101,183351"
01/08/2006 5.00,"1,087253","15,929443","1,544589","13,570548","0,376205","83,949962"
01/08/2006 6.00,"2,488762","49,451048","5,525332","41,007561","0,404255","51,876184"
01/08/2006 7.00,"2,423744","89,934783","22,285722","55,803285","0,628824","22,942759"
01/08/2006 8.00,"1,712153","65,689149","11,37041","48,288611","0,473582","48,951176"
01/08/2006 9.00,"2,268422","22,805992","2,375249","19,177341","0,442406","94,039931"
01/08/2006 10.00,"2,459865","19,081089","2,02167","15,99238","0,330201","114,974782"
01/08/2006 11.00,"13,097607","26,922584","2,590105","22,967135","0,393677","121,07186"
01/08/2006 12.00,"10,601615","11,636456","1,047208","10,037743","0,35144","148,068355"
01/08/2006 13.00,"7,813051","8,949125","0,974462","7,460169","0,468693","159,383319"
01/08/2006 14.00,"6,66078","8,15797","0,730847","7,042255","0,430863","152,797271"
01/08/2006 15.00,"5,515733","7,146331","0,957544","5,682085","0,341903","138,084846"
01/08/2006 16.00,"5,129234","7,364223","0,893257","5,998766","0,256708","138,043035"
01/08/2006 17.00,"4,17563","7,535423","1,064125","5,907913","0,365225","142,874493"
01/08/2006 18.00,"4,51517","7,506889","0,72577","6,39851","0,425895","133,367345"
01/08/2006 19.00,"4,085326","11,939948","0,927092","10,52574","0,519025","99,214759"
01/08/2006 20.00,"3,662706","18,365162","0,766374","17,201995","0,687411","89,357886"
01/08/2006 21.00,"5,475999","27,231277","1,158865","25,472027","0,652548","69,739156"
01/08/2006 22.00,"3,850538","20,287276","0,801901","19,070929","0,529764","75,318077"
01/08/2006 23.00,"4,161181","14,863329","0,918632","13,464118","0,531607","84,147586"
02/08/2006 0.00,"4,031145","21,10955","1,126722","19,395384","0,408744","64,416117"
02/08/2006 1.00,,"14,18112","0,6784","13,150034","0,396642","75,434621"
02/08/2006 2.00,,,,,"0,298944","66,806549"
02/08/2006 3.00,"4,500722",,,,,"92,489381"
02/08/2006 4.00,"4,627147","39,990914","1,089503","38,346917","0,320306",
02/08/2006 5.00,"4,39597","42,198356","1,206234","40,376772","0,37405","83,691188"
02/08/2006 6.00,"4,052817","33,778405","1,199468","31,961391","0,368469","92,726739"
02/08/2006 7.00,"4,229812","52,683095","4,758958","45,417723","0,532089","44,530793"
02/08/2006 8.00,"4,356237","27,944606","1,644404","25,440879","0,434969","84,773634"
02/08/2006 9.00,"4,695777","32,70191","1,942156","29,744621","0,521325","95,130901"
02/08/2006 10.00,"34,839053","47,303243","3,699909","41,659074","0,831825","91,622771"
02/08/2006 11.00,"27,452225","32,338764","1,992909","29,30335","0,6143","115,649156"
02/08/2006 12.00,"14,387132","24,517996","1,152097","22,767273","0,571959","120,780354"
02/08/2006 13.00,"6,960588","18,754253","1,092886","17,090379","0,597396","117,719163"
02/08/2006 14.00,"5,790256","17,213448","1,128413","15,493991","0,551785","123,719985"
02/08/2006 15.00,"6,155081","15,646703","1,081043","13,998841","0,535598","119,262437"
02/08/2006 16.00,"5,504897","13,555979","0,693628","12,501099","0,527386","114,609715"
02/08/2006 17.00,"5,69634","12,699976","1,218077","10,839824","0,574191","109,393769"
02/08/2006 18.00,"5,161744","12,782981","1,11657","11,078628","0,639418","103,43335"
02/08/2006 19.00,"5,439878","13,677893","0,847578","12,38689","0,694596","103,456135"
02/08/2006 20.00,"5,085889","17,62848","1,157174","15,865182","0,695792","90,063036"
02/08/2006 21.00,"5,201477","16,271844","1,163941","14,497231","0,583201","71,024714"
02/08/2006 22.00,"4,890833","17,758176","0,987996","16,254549","0,595083","56,84914"
02/08/2006 23.00,"4,872772","13,828345","0,98292","12,329786","0,600426","51,369816"
03/08/2006 0.00,"5,345962","8,938749","0,808668","7,704169","0,404589","55,243823"
03/08/2006 1.00,"5,725237","6,557504","0,647949","5,567872","0,426438","69,444712"
03/08/2006 2.00,"5,479611","7,28381","0,632723","6,318041","0,421573","69,492832"
03/08/2006 3.00,"5,296984","8,327896","1,066678","6,697021","0,337607","66,872637"
03/08/2006 4.00,"5,569916","9,83366","0,607346","8,908595","0,292877","61,871416"
03/08/2006 5.00,"5,584363","13,055346","0,901716","11,680842","0,283228","58,997557"
03/08/2006 6.00,"5,252047","23,921395","1,522597","21,601776","0,529697","47,422388"
03/08/2006 7.00,"5,010034","24,987506","3,273581","19,982024","0,610153","43,23947"
03/08/2006 8.00,"5,873334","30,188377","3,857244","24,290965","0,52922","50,969756"
03/08/2006 9.00,"18,197933","44,198289","6,970106","33,534395","1,025108","53,26251"
03/08/2006 10.00,"23,222421","20,025274","2,874323","15,62897","0,679764","77,732063"
03/08/2006 11.00,"9,983946","8,63007","1,202851","6,790468","0,545645","85,383868"
03/08/2006 12.00,"7,888906","7,794816","1,22146","5,926085","0,587828","86,46757"
03/08/2006 13.00,"6,129796","7,955643","1,130105","6,227191","0,596677","90,969524"
03/08/2006 14.00,"5,663831","7,963424","1,233303","6,076636","0,64747","87,520892"
03/08/2006 15.00,"5,551855","7,060729","1,219768","5,194084","0,623151","84,297609"
03/08/2006 16.00,"6,306791","6,103563","1,108112","4,407575","0,607841","81,411105"
03/08/2006 17.00,"6,653555","7,623616","1,275597","5,671701","0,618287","78,987956"
03/08/2006 18.00,"5,634933","7,792224","0,981228","6,292084","0,679764","78,36633"
03/08/2006 19.00,"6,306791","8,967282","0,856038","7,660042","0,541659","77,614316"
03/08/2006 20.00,"5,761358","12,689599","1,306049","10,69446","0,622035","68,969965"
03/08/2006 21.00,"6,545192","35,563028","2,459838","31,813424","1,056366","47,146399"
03/08/2006 22.00,"6,209263","16,458608","1,038748","14,876205","0,800965","43,387601"
03/08/2006 23.00,"6,81249","10,832332","0,93386","9,406977","0,810614","47,046388"
04/08/2006 0.00,"7,141195","12,458739","1,153789","10,697053","0,561114","44,285208"
04/08/2006 1.00,,"9,971141","0,9254","8,558167","0,596519","41,860784"
04/08/2006 2.00,,,,,"0,493896","45,329671"
04/08/2006 3.00,"7,599936",,,,,"42,990057"
04/08/2006 4.00,"6,537967","38,032471","1,255296","36,132747","0,736342",
04/08/2006 5.00,"7,339861","45,622366","1,529363","43,307392","0,647064","37,149455"
04/08/2006 6.00,"6,212875","51,998293","2,360023","48,413216","0,64404","28,035076"
04/08/2006 7.00,"6,98226","51,567709","4,802945","44,234061","0,708015","26,192434"
04/08/2006 8.00,"7,50602","36,906703","3,077337","32,210584","0,543941","45,275349"
04/08/2006 9.00,"6,267057","29,376464","2,226374","25,98079","0,652237","61,661462"
04/08/2006 10.00,"6,675229","22,525844","1,444774","20,324654","0,465724","69,745541"
04/08/2006 11.00,"5,620485","20,697113","1,355111","18,632248","0,539485","77,160497"
04/08/2006 12.00,"5,88417","19,088874","1,309432","17,092974","0,545214","79,73943"
04/08/2006 13.00,"5,454326","18,749065","1,219768","16,890503","0,751618","84,223111"
04/08/2006 14.00,"5,486836","15,804932","1,172399","14,017019","0,700773","83,238419"
04/08/2006 15.00,"5,465162","13,97101","1,248529","12,065012","0,650167","77,944931"
04/08/2006 16.00,"5,418204","11,753184","1,245146","9,85085","0,478615","83,078762"
04/08/2006 17.00,"6,718574","11,462662","1,11657","9,757402","0,506544","84,517136"
04/08/2006 18.00,"6,577702","11,358903","1,162249","9,583486","0,644995","83,692124"
04/08/2006 19.00,"6,371809","14,92299","0,913557","13,531608","0,722178","79,80914"
04/08/2006 20.00,"5,259271","27,550332","1,194392","25,736801","1,003061","63,834894"
04/08/2006 21.00,"5,866111","25,000469","1,172399","23,218906","0,882432","68,039756"
04/08/2006 22.00,"5,46155","23,713866","0,903407","22,344147","0,882432","61,846496"
04/08/2006 23.00,"5,866111","21,205533","1,05905","19,595266","0,690986","54,970152"
05/08/2006 0.00,"5,54463","14,230405","1,075968","12,589349","0,62192","50,172176"
05/08/2006 1.00,"5,266496","12,300508","1,130105","10,575061","0,58476","56,428815"
05/08/2006 2.00,"5,660218","14,12146","0,800209","12,903436","0,514978","45,962226"
05/08/2006 3.00,"4,858324","13,003468","0,761297","11,844375","0,761486","49,012602"
05/08/2006 4.00,"4,493498","11,558638","0,923709","10,14936","0,706423","57,209458"
05/08/2006 5.00,"5,060604","10,943873","0,854346","9,640594","0,703877","70,891168"
05/08/2006 6.00,"5,649382","9,242241","0,823894","7,98451","0,571553","78,446794"
05/08/2006 7.00,"4,670493","8,552252","1,023523","6,987744","0,685975","83,978531"
05/08/2006 8.00,"4,179242","7,898575","1,131797","6,167488","0,678494","86,544799"
05/08/2006 9.00,"4,692165","7,958237","0,984612","6,453021","0,750028","86,312898"
05/08/2006 10.00,"4,764408","9,042507","1,18255","7,234338","0,790131","85,515755"
05/08/2006 11.00,"3,792744","9,296714","1,302665","7,304425","0,824903","87,666348"
05/08/2006 12.00,"4,320115","7,644369","1,026906","6,074041","0,872247","95,358845"
05/08/2006 13.00,"4,623535","7,055542","1,092886","5,383572","0,769523","93,053625"
05/08/2006 14.00,"3,778295","6,959565","1,072585","5,318681","0,904792","88,922241"
05/08/2006 15.00,"3,648259","6,552317","0,871263","5,220041","0,719552","79,475831"
05/08/2006 16.00,"3,80358","8,259134","1,0489","6,655488","0,648496","80,337593"
05/08/2006 17.00,"3,857762","7,408319","1,081043","5,754766","0,639823","82,844311"
05/08/2006 18.00,"3,926393","7,10742","0,910174","5,715828","0,75719","78,425249"
05/08/2006 19.00,"3,424306","7,115202","0,790058","5,907913","0,820288","83,773242"
05/08/2006 20.00,"3,099213","10,821956","0,790058","9,617232","0,86437","76,967857"
05/08/2006 21.00,"3,373736","14,902238","0,768066","13,734079","0,817822","62,001111"
05/08/2006 22.00,"2,745224","11,498978","0,845887","10,209059","0,868826","50,320444"
05/08/2006 23.00,"2,304543","12,028143","1,177475","10,229819","0,750823","42,818067"
06/08/2006 0.00,"3,334002","10,630005","1,003223","9,098083","0,856493","56,113245"
06/08/2006 1.00,,"7,506889","0,837428","6,227191","0,644995","60,140711"
06/08/2006 2.00,,,,,"0,727112","42,454359"
06/08/2006 3.00,"3,724112",,,,,"34,537559"
06/08/2006 4.00,"4,121448","24,901906","1,023523","23,348712","0,157463",
06/08/2006 5.00,"3,366511","34,556589","1,091194","32,906247","0,162979","65,801302"
06/08/2006 6.00,"3,319554","37,959833","1,22146","36,111981","0,272218","71,416752"
06/08/2006 7.00,"2,210627","35,638245","1,236686","33,765423","0,378392","67,401935"
06/08/2006 8.00,"3,048644","32,870511","1,942156","29,913353","0,281197","56,317552"
06/08/2006 9.00,"2,831915","24,821487","1,380486","22,720544","0,234916","77,599438"
06/08/2006 10.00,"2,68743","24,240449","1,22146","22,383075","0,342184","90,031795"
06/08/2006 11.00,"2,933055","24,06925","1,206234","22,235145","0,3931","97,880806"
06/08/2006 12.00,"3,041419","23,18212","1,219768","21,326619","0,351855","104,007891"
06/08/2006 13.00,"4,031145","23,999214","1,219768","22,144287","0,51947","108,93358"
06/08/2006 14.00,"3,695215","21,895515","1,218077","20,041737","0,483022","108,88301"
06/08/2006 15.00,"4,403195","17,615509","1,236686","15,730201","0,312609","102,003013"
06/08/2006 16.00,"3,55073","18,328846","1,189316","16,516719","0,28807","106,629259"
06/08/2006 17.00,"4,717451","17,420961","1,163941","15,647138","0,274563","108,866632"
06/08/2006 18.00,"4,471825","17,267921","1,177475","15,473229","0,255539","105,357148"
06/08/2006 19.00,"4,468213","17,018901","1,12503","15,304499","0,324678","99,844003"
06/08/2006 20.00,"3,21119","14,744007","0,979537","13,251272","0,320603","106,242631"
06/08/2006 21.00,"2,68743","13,306959","0,938935","11,875522","0,422195","104,175889"
06/08/2006 22.00,"3,196741","15,197948","0,986303","13,695142","0,382789","97,634445"
06/08/2006 23.00,"2,90777","13,85947","0,719004","12,765863","0,3688","82,747493"
07/08/2006 0.00,"3,514608","12,705163","0,876338","11,36936","0,344822","71,515306"
07/08/2006 1.00,"4,139508","27,161241","0,986303","25,666707","0,570866","61,767516"
07/08/2006 2.00,"6,212875","27,988697","1,099653","26,320841","0,668381","48,409172"
07/08/2006 3.00,"6,23816","15,293925","1,133488","13,565358","0,348819","61,826884"
07/08/2006 4.00,"5,804704","12,05927","0,815435","10,816461","0,204303","61,192716"
07/08/2006 5.00,"5,891395","27,07304","2,471681","23,299383","0,135323","29,694339"
07/08/2006 6.00,"5,25566","56,646631","12,808398","37,033471","0,276533","19,592414"
07/08/2006 7.00,"4,049205","19,472763","1,911705","16,553051","0,297022","65,983211"
07/08/2006 8.00,"4,731899","13,257674","1,218077","11,397914","0,306134","77,085285"
07/08/2006 9.00,"5,028095","10,26685","1,153789","8,503658","0,10646","98,208005"
07/08/2006 10.00,"5,280944","8,103498","0,974462","6,613958","0,006811","111,830365"
07/08/2006 11.00,"5,158131","8,134625","0,817127","6,88651","0,025934","113,871864"
07/08/2006 12.00,"4,684941","9,187767","0,971079","7,704169","0,328915","119,942077"
07/08/2006 13.00,"5,389309","12,640314","1,108112","10,948846","0,326837","128,958412"
07/08/2006 14.00,"10,309034","16,012449","1,143639","14,268802","0,365043","135,359712"
07/08/2006 15.00,"12,357119","15,140881","1,250221","13,233095","0,547605","136,520728"
07/08/2006 16.00,"10,959222","13,524851","1,148714","11,771698","0,499328","140,078233"
07/08/2006 17.00,"8,947262","14,891862","1,184241","13,085147","0,368481","134,364221"
07/08/2006 18.00,"7,802215","17,018901","1,172399","15,231821","0,259775","121,329279"
07/08/2006 19.00,"6,505458","15,90869","1,070892","14,276584","0,343863","99,370253"
07/08/2006 20.00,"4,482662","13,288803","1,152097","11,530289","0,437062","96,704654"
07/08/2006 21.00,"5,187028","12,178591","1,006606","10,642542","0,296063","76,665857"
07/08/2006 22.00,"4,695777","11,981452","0,996454","10,460842","0,23164","91,267323"
07/08/2006 23.00,"4,934179","11,109884","0,730847","9,996211","0,221408","100,466824"
08/08/2006 0.00,"5,064216","20,129037","0,950776","18,684164","0,279278","53,826298"
08/08/2006 1.00,,"10,762296","0,735922","9,640594","0,120951","89,39886"
08/08/2006 2.00,,,,,"0,095171","91,036122"
08/08/2006 3.00,"6,754696",,,,,"84,044923"
08/08/2006 4.00,"5,598811","55,951468","1,231611","54,10048","0,205793",
08/08/2006 5.00,"5,378472","56,369105","1,021832","54,840269","0,245477","78,721998"
08/08/2006 6.00,"5,913068","61,113428","1,569965","58,746866","0,287566","61,279679"
08/08/2006 7.00,"6,079226","48,037336","1,67824","45,495597","0,28035","82,862066"
08/08/2006 8.00,,,,,,
08/08/2006 9.00,,,,,,
08/08/2006 10.00,,,,,,
08/08/2006 11.00,,,,,,
08/08/2006 12.00,,,,,,
08/08/2006 13.00,,,,,,
08/08/2006 14.00,,,,,,
08/08/2006 15.00,,,,,,
08/08/2006 16.00,,,,,,
08/08/2006 17.00,,,,,,
08/08/2006 18.00,,,,,,
08/08/2006 19.00,,,,,,
08/08/2006 20.00,,,,,,
08/08/2006 21.00,,,,,,
08/08/2006 22.00,,,,,,
08/08/2006 23.00,,,,,,
09/08/2006 0.00,,,,,,
09/08/2006 1.00,,,,,,
09/08/2006 2.00,,,,,,
09/08/2006 3.00,,,,,,
09/08/2006 4.00,,,,,,
09/08/2006 5.00,,,,,,
09/08/2006 6.00,,,,,,
09/08/2006 7.00,,,,,,
09/08/2006 8.00,,,,,,
09/08/2006 9.00,,,,,,
09/08/2006 10.00,,,,,,
09/08/2006 11.00,,,,,,
09/08/2006 12.00,,,,,,
09/08/2006 13.00,,,,,,
09/08/2006 14.00,,,,,,
09/08/2006 15.00,,,,,,
09/08/2006 16.00,,,,,,
09/08/2006 17.00,,,,,,
09/08/2006 18.00,,,,,,
09/08/2006 19.00,,,,,,
09/08/2006 20.00,,,,,,
09/08/2006 21.00,,,,,,
09/08/2006 22.00,,,,,,
09/08/2006 23.00,,,,,,
10/08/2006 0.00,,,,,,
10/08/2006 1.00,,,,,,
10/08/2006 2.00,,,,,,
10/08/2006 3.00,,,,,,
10/08/2006 4.00,,,,,,
10/08/2006 5.00,,,,,,
10/08/2006 6.00,,,,,,
10/08/2006 7.00,,,,,,
10/08/2006 8.00,,,,,,
10/08/2006 9.00,,,,,,
10/08/2006 10.00,,,,,,
10/08/2006 11.00,,,,,,
10/08/2006 12.00,,,,,,
10/08/2006 13.00,,,,,,
10/08/2006 14.00,,,,,,
10/08/2006 15.00,,,,,,
10/08/2006 16.00,,,,,,
10/08/2006 17.00,,,,,,
10/08/2006 18.00,,,,,,
10/08/2006 19.00,,,,,,
10/08/2006 20.00,,,,,,
10/08/2006 21.00,,,,,,
10/08/2006 22.00,,,,,,
10/08/2006 23.00,,,,,,
11/08/2006 0.00,,,,,,
11/08/2006 1.00,,,,,,
11/08/2006 2.00,,,,,,
11/08/2006 3.00,,,,,,
11/08/2006 4.00,,,,,,
11/08/2006 5.00,,,,,,
11/08/2006 6.00,,,,,,
11/08/2006 7.00,,,,,,
11/08/2006 8.00,,,,,,
11/08/2006 9.00,,,,,,
11/08/2006 10.00,,,,,,
11/08/2006 11.00,,,,,,
11/08/2006 12.00,,,,,,
11/08/2006 13.00,,,,,,
11/08/2006 14.00,,,,,,
11/08/2006 15.00,,,,,,
11/08/2006 16.00,,,,,,
11/08/2006 17.00,,,,,,
11/08/2006 18.00,,,,,,
11/08/2006 19.00,,,,,,
11/08/2006 20.00,,,,,,
11/08/2006 21.00,,,,,,
11/08/2006 22.00,,,,,,
11/08/2006 23.00,,,,,,
12/08/2006 0.00,,,,,,
12/08/2006 1.00,,,,,,
12/08/2006 2.00,,,,,,
12/08/2006 3.00,,,,,,
12/08/2006 4.00,,,,,,
12/08/2006 5.00,,,,,,
12/08/2006 6.00,,,,,,
12/08/2006 7.00,,,,,,
12/08/2006 8.00,,,,,,
12/08/2006 9.00,,,,,,
12/08/2006 10.00,,,,,,
12/08/2006 11.00,,,,,,
12/08/2006 12.00,,,,,,
12/08/2006 13.00,,,,,,
12/08/2006 14.00,,,,,,
12/08/2006 15.00,,,,,,
12/08/2006 16.00,,,,,,
12/08/2006 17.00,,,,,,
12/08/2006 18.00,,,,,,
12/08/2006 19.00,,,,,,
12/08/2006 20.00,,,,,,
12/08/2006 21.00,,,,,,
12/08/2006 22.00,,,,,,
12/08/2006 23.00,,,,,,
13/08/2006 0.00,,,,,,
13/08/2006 1.00,,,,,,
13/08/2006 2.00,,,,,,
13/08/2006 3.00,,,,,,
13/08/2006 4.00,,,,,,
13/08/2006 5.00,,,,,,
13/08/2006 6.00,,,,,,
13/08/2006 7.00,,,,,,
13/08/2006 8.00,,,,,,
13/08/2006 9.00,,,,,,
13/08/2006 10.00,,,,,,
13/08/2006 11.00,,,,,,
13/08/2006 12.00,,,,,,
13/08/2006 13.00,,,,,,
13/08/2006 14.00,,,,,,
13/08/2006 15.00,,,,,,
13/08/2006 16.00,,,,,,
13/08/2006 17.00,,,,,,
13/08/2006 18.00,,,,,,
13/08/2006 19.00,,,,,,
13/08/2006 20.00,,,,,,
13/08/2006 21.00,,,,,,
13/08/2006 22.00,,,,,,
13/08/2006 23.00,,,,,,
14/08/2006 0.00,,,,,,
14/08/2006 1.00,,,,,,
14/08/2006 2.00,,,,,,
14/08/2006 3.00,,,,,,
14/08/2006 4.00,,,,,,
14/08/2006 5.00,,,,,,
14/08/2006 6.00,,,,,,
14/08/2006 7.00,,,,,,
14/08/2006 8.00,,,,,,
14/08/2006 9.00,,,,,,
14/08/2006 10.00,,,,,,
14/08/2006 11.00,,,,,,
14/08/2006 12.00,,,,,,
14/08/2006 13.00,,,,,,
14/08/2006 14.00,,,,,,
14/08/2006 15.00,,,,,,
14/08/2006 16.00,,,,,,
14/08/2006 17.00,,,,,,
14/08/2006 18.00,,,,,,
14/08/2006 19.00,,,,,,
14/08/2006 20.00,,,,,,
14/08/2006 21.00,,,,,,
14/08/2006 22.00,,,,,,
14/08/2006 23.00,,,,,,
15/08/2006 0.00,,,,,,
15/08/2006 1.00,,,,,,
15/08/2006 2.00,,,,,,
15/08/2006 3.00,,,,,,
15/08/2006 4.00,,,,,,
15/08/2006 5.00,,,,,,
15/08/2006 6.00,,,,,,
15/08/2006 7.00,,,,,,
15/08/2006 8.00,,,,,,
15/08/2006 9.00,,,,,,
15/08/2006 10.00,,,,,,
15/08/2006 11.00,,,,,,
15/08/2006 12.00,,,,,,
15/08/2006 13.00,,,,,,
15/08/2006 14.00,,,,,,
15/08/2006 15.00,,,,,,
15/08/2006 16.00,,,,,,
15/08/2006 17.00,,,,,,
15/08/2006 18.00,,,,,,
15/08/2006 19.00,,,,,,
15/08/2006 20.00,,,,,,
15/08/2006 21.00,,,,,,
15/08/2006 22.00,,,,,,
15/08/2006 23.00,,,,,,
16/08/2006 0.00,,,,,,
16/08/2006 1.00,,,,,,
16/08/2006 2.00,,,,,,
16/08/2006 3.00,,,,,,
16/08/2006 4.00,,,,,,
16/08/2006 5.00,,,,,,
16/08/2006 6.00,,,,,,
16/08/2006 7.00,,,,,,
16/08/2006 8.00,,,,,,
16/08/2006 9.00,,,,,,
16/08/2006 10.00,,,,,,
16/08/2006 11.00,,,,,,
16/08/2006 12.00,,,,,,
16/08/2006 13.00,,,,,,
16/08/2006 14.00,,,,,,
16/08/2006 15.00,,,,,,
16/08/2006 16.00,,,,,,
16/08/2006 17.00,,,,,,
16/08/2006 18.00,,,,,,
16/08/2006 19.00,,,,,,
16/08/2006 20.00,,,,,,
16/08/2006 21.00,,,,,,
16/08/2006 22.00,,,,,,
16/08/2006 23.00,,,,,,
17/08/2006 0.00,,,,,,
17/08/2006 1.00,,,,,,
17/08/2006 2.00,,,,,,
17/08/2006 3.00,,,,,,
17/08/2006 4.00,,,,,,
17/08/2006 5.00,,,,,,
17/08/2006 6.00,,,,,,
17/08/2006 7.00,,,,,,
17/08/2006 8.00,,,,,,
17/08/2006 9.00,,,,,,"57,997644"
17/08/2006 10.00,"2,813855",,,,,"67,741523"
17/08/2006 11.00,"3,908332","42,875376","0,135342","44,504015",,"75,993919"
17/08/2006 12.00,"16,651951","37,376195","0,705469","36,496141",,"98,097465"
17/08/2006 13.00,"6,686065","18,715345",0,"20,534917",,"122,859623"
17/08/2006 14.00,"3,319554","14,769947","0,030452","15,966422",,"118,484883"
17/08/2006 15.00,"2,914994","13,888004","0,32482","13,850881",,"111,211654"
17/08/2006 16.00,"3,334002","12,437986","0,236848","12,296036",,"105,405968"
17/08/2006 17.00,"2,384011","14,015109","0,45678","13,394036",,"107,357954"
17/08/2006 18.00,"2,803018","15,87497","0,69532","14,819099",,"98,118888"
17/08/2006 19.00,"3,308717","16,290002","0,600579","15,37978",,"86,498673"
17/08/2006 20.00,"4,302055","22,178263","0,737613","21,061845",,"86,762394"
17/08/2006 21.00,"3,164232","27,49844","0,889873","26,152106",,"58,321931"
17/08/2006 22.00,"3,290657","17,322394","0,801901","16,103996",,"80,544092"
17/08/2006 23.00,"3,149783","34,208967","0,87803","32,885463",,"51,95473"
18/08/2006 0.00,"4,197302","57,292542","1,756062","54,637807",,"27,317415"
18/08/2006 1.00,"4,439316","56,037085","2,561344","52,145877",,"15,289638"
18/08/2006 2.00,"4,840264","63,549163","5,176827","55,650154",,"7,574029"
18/08/2006 3.00,"5,150907","47,085351","1,306049","45,11402",,"20,227185"
18/08/2006 4.00,"4,905282","62,625686","8,144198","50,173135",,
18/08/2006 5.00,"6,241772","114,974197","33,072471","64,309546",,"12,857424"
18/08/2006 6.00,"6,292342","85,141187","11,581872","67,429638",,"8,717013"
18/08/2006 7.00,"6,69329","121,06478","30,974669","73,62307",,"9,780126"
18/08/2006 8.00,"7,094237","91,182494","15,738549","67,097373",,"35,524305"
18/08/2006 9.00,"6,454889","33,078039","2,659468","29,020411",,"87,355527"
18/08/2006 10.00,"4,692165","14,142211","1,581808","11,724969",,"103,28622"
18/08/2006 11.00,"4,522396","18,523391","1,654554","15,997568",,"114,653688"
18/08/2006 12.00,"4,02392","10,917933","1,297589","8,934552",,"101,074638"
18/08/2006 13.00,"4,312891","10,46918","0,81036","9,233063",,"125,086121"
18/08/2006 14.00,"3,720501","8,853149","1,206234","7,00851",,"111,245527"
18/08/2006 15.00,"4,804142","6,432995","0,879722","5,087658",,"99,615358"
18/08/2006 16.00,"4,692165","7,242306","1,08781","5,578254",,"88,185204"
18/08/2006 17.00,"4,269546","7,812975","1,184241","6,001361",,"76,641679"
18/08/2006 18.00,"5,494061","12,850423","1,008298","11,312245",,"80,654023"
18/08/2006 19.00,"5,660218","20,43513","1,096269","18,767225",,"80,392578"
18/08/2006 20.00,"3,850538","17,407993","1,084427","15,756159",,"80,90479"
18/08/2006 21.00,"3,904719","33,744676","3,182225","28,885443",,"54,2242"
18/08/2006 22.00,"3,767459","31,612453","1,977683","28,599905",,"41,60822"
18/08/2006 23.00,"4,739123","12,993091","0,950776","11,543267",,"76,208142"
19/08/2006 0.00,"3,612137","26,305238","2,637475","22,276673",,"47,952218"
19/08/2006 1.00,"4,265933","34,141552","1,476918","31,899081",,"26,13101"
19/08/2006 2.00,"8,427115","37,513688","0,996454","36,010741",,"39,606036"
19/08/2006 3.00,"10,861692","18,46373","0,927092","17,054035",,"89,719201"
19/08/2006 4.00,"8,123696","13,734962","0,918632","12,334973",,"72,306498"
19/08/2006 5.00,"7,047279","23,153573","1,194392","21,337002",,"48,964661"
19/08/2006 6.00,"6,075614","46,286421","2,673002","42,21717",,"27,476916"
19/08/2006 7.00,"4,937791","87,994541","16,288389","63,063592",,"12,53822"
19/08/2006 8.00,"5,475999","56,942361","9,286144","42,733714",,"46,054098"
19/08/2006 9.00,"7,791379","24,746269","1,842341","21,936624",,"93,967655"
19/08/2006 10.00,"7,513245","21,794352","1,568275","19,403166",,"109,524818"
19/08/2006 11.00,"6,516295","17,797086","1,280673","15,84442",,"129,023739"
19/08/2006 12.00,"5,978087","14,790698","0,959235","13,329138",,"154,395804"
19/08/2006 13.00,"11,186786","18,941017","1,253604","17,030671",,"171,812496"
19/08/2006 14.00,"9,539653","13,319928","1,106419","11,631529",,"161,441424"
19/08/2006 15.00,"5,096725","11,773935","0,959235","10,31029",,"155,961734"
19/08/2006 16.00,"4,717451","10,217565","1,106419","8,527018",,"148,250485"
19/08/2006 17.00,"5,013646","10,630005","1,026906","9,061744",,"148,737348"
19/08/2006 18.00,"5,949189","15,778994","0,998146","14,258417",,"136,046696"
19/08/2006 19.00,"6,512683","25,262472","1,094578","23,600485",,"108,883207"
19/08/2006 20.00,"8,372933","29,646228","1,060742","28,039211",,"96,059192"
19/08/2006 21.00,"10,764162","52,532659","1,192699","50,73901",,"70,280318"
19/08/2006 22.00,"10,630517","38,901435","1,213002","37,067215",,"72,994798"
19/08/2006 23.00,"7,993658","40,896168","1,334809","38,876447",,"63,131974"
20/08/2006 0.00,"8,380157","38,227016","2,047045","35,112617",,"57,018717"
20/08/2006 1.00,"8,167041","80,775557","5,736803","72,029301",,"19,173418"
20/08/2006 2.00,"8,954487","68,931593","2,319421","65,420515",,"23,119077"
20/08/2006 3.00,"9,680527","58,916346","1,676548","56,384743",,"34,541231"
