"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
,SO2,NO2,NOX,O3,PM10
15/01/2012 9.00,"1,17695173","6,37774368","11,20975199","42,30203985","12,7"
15/01/2012 10.00,"1,34378142","6,79825558","12,98271518","46,9983696","12,7"
15/01/2012 11.00,"1,77334087","6,72557472","14,09292754","55,4112048","12,7"
15/01/2012 12.00,"1,61295997","4,86312802","11,8971485","62,0414676","12,7"
15/01/2012 13.00,"1,39466295","3,93514838","10,55607743","63,70647465","12,7"
15/01/2012 14.00,"1,58716783","3,78070085","10,67410137","65,8863912","12,7"
15/01/2012 15.00,"1,70334991","3,88842484","10,41730065","66,6486009","12,7"
15/01/2012 16.00,"1,98143839","4,02729722","10,44064617","65,39173095","12,7"
15/01/2012 17.00,"1,87862071","3,90789282","9,98151761","64,6565535","12,7"
15/01/2012 18.00,"1,71800488","6,64380804","13,57024601","55,94369025","12,7"
15/01/2012 19.00,"1,54531319","7,94297762","15,76991597","49,18638585","12,7"
15/01/2012 20.00,"1,3820013","8,38295559","15,84384345","48,49579665","12,7"
15/01/2012 21.00,"1,55785789","5,59772225","12,69089618","48,2444067","12,7"
15/01/2012 22.00,"1,49548731","5,44068013","11,87639565","47,50922925","12,7"
15/01/2012 23.00,"1,66008978","5,79629683","12,33422787","47,31866685","12,7"
16/01/2012 0.00,"1,62468394","7,3848935","14,22392057","45,80773365","12,7"
16/01/2012 1.00,,"7,03836071","14,07347102","37,1773038","23,5"
16/01/2012 2.00,"0,9396124",,,"36,4867146","23,5"
16/01/2012 3.00,"1,05243126","5,4199139","9,13848239","39,2639541","23,5"
16/01/2012 4.00,"0,81708628","4,25053087","7,8064895","41,26547775","23,5"
16/01/2012 5.00,"0,80399545","3,96889327","7,34347002",,"23,5"
16/01/2012 6.00,"0,77192944","3,97797718","7,09704573","41,69388405","23,5"
16/01/2012 7.00,"0,79399326","4,03119006","6,827274","44,68602495","23,5"
16/01/2012 8.00,"0,84444561","7,14349012","10,98926589","42,33719175","23,5"
16/01/2012 9.00,"0,84194481","11,79894818","16,67520208","37,49624445","23,5"
16/01/2012 10.00,"1,34970036","10,57245945","16,44304513","46,40507655","23,5"
16/01/2012 11.00,"1,74640359","10,06110461","17,88398378","56,35318395","23,5"
16/01/2012 12.00,"1,52856219","3,95072354","11,20197015","64,30381755","23,5"
16/01/2012 13.00,"1,49664364","3,67816985","11,3783598","64,5997758","23,5"
16/01/2012 14.00,"1,27762659","5,09414734","11,53918386","63,1686027","23,5"
16/01/2012 15.00,"1,65167716","9,88978558","18,8411501","62,37393435","23,5"
16/01/2012 16.00,"1,55047854","23,73937288","46,0516672","60,4710834","23,5"
16/01/2012 17.00,"1,34572898","5,72101948","12,09299274","60,0494202","23,5"
16/01/2012 18.00,"1,32940206","7,28495709","13,9528525","49,11340875","23,5"
16/01/2012 19.00,"1,19554961","12,16884752","19,31972752","37,640862","23,5"
16/01/2012 20.00,"1,18863706","13,68995442","19,94745624","33,276999","23,5"
16/01/2012 21.00,"1,00315558","19,67832312","24,86817944","28,83203925","23,5"
16/01/2012 22.00,"1,07728878","25,1345784","29,71108424","23,03293335","23,5"
16/01/2012 23.00,"1,22026067","24,9632632","28,8680452","20,67193065","23,5"
17/01/2012 0.00,"1,33631563","17,64845788","21,17958728","23,7059466","23,5"
17/01/2012 1.00,"1,05184242","12,73990456","15,68561206","25,49528205","34,2"
17/01/2012 2.00,"0,97976865","9,69770033","12,30439876","25,57097235","34,2"
17/01/2012 3.00,"1,05257771","8,86057319","11,14620094","30,4821636","34,2"
17/01/2012 4.00,"0,86518529","6,88391509","8,74160855","32,1647466","34,2"
17/01/2012 5.00,"1,03698608","5,54191479","7,36292462","34,17435","34,2"
17/01/2012 6.00,"0,8687153","4,97604118","6,88174688","21,18005715","34,2"
17/01/2012 7.00,"0,96123484","6,4776801","9,19165894","11,36577435","34,2"
17/01/2012 8.00,"1,12126894","22,33246592","34,692762","6,32483429","34,2"
17/01/2012 9.00,"0,9563807","24,37402304","34,84321728","11,95906341","34,2"
17/01/2012 10.00,"1,19643236","20,93596024","31,57742568","17,89603379","34,2"
17/01/2012 11.00,"1,75184555","27,77315752","50,60274344","21,20575275","34,2"
17/01/2012 12.00,"1,97689342","12,24542121","20,3676756","50,95950195","34,2"
17/01/2012 13.00,"1,58504535","8,06368027","16,1797589","54,2029929","34,2"
17/01/2012 14.00,"1,76802501","5,24210554","9,8777591","53,5989069","34,2"
17/01/2012 15.00,"1,8614273","7,91312748","13,79591937","54,58142445","34,2"
17/01/2012 16.00,"1,72713449","6,7761911","13,33419622","53,3840055","34,2"
17/01/2012 17.00,"1,47516867","7,86380744","14,48201954","49,9459023","34,2"
17/01/2012 18.00,"1,54121163","12,78403926","19,7814564","37,9557528","34,2"
17/01/2012 19.00,"1,60725561","12,69188277","20,06678416","36,5502354","34,2"
17/01/2012 20.00,"1,8949639","13,21623156","21,12641456","44,04271725","34,2"
17/01/2012 21.00,"1,6372622","11,28758951","18,91637582","39,6248097","34,2"
17/01/2012 22.00,"1,62681863","11,34858996","18,43390174","38,6774241","34,2"
17/01/2012 23.00,"1,48825949","14,01312448","20,60503128","39,232872","34,2"
18/01/2012 0.00,"1,4411907","15,11371757","21,6516792","33,1053492","34,2"
18/01/2012 1.00,,"13,77820469","19,62321928","33,17427645","27,9"
18/01/2012 2.00,"0,35844775",,,"38,64903525","27,9"
18/01/2012 3.00,"0,41111411","5,46274461","8,23967987","44,3859969","27,9"
18/01/2012 4.00,"0,3824998","5,77942534","8,53279521","38,2287486","27,9"
18/01/2012 5.00,"0,36167673","5,20187133","7,87004247",,"27,9"
18/01/2012 6.00,"0,33744569","4,31282957","7,05294736","40,88706615","27,9"
18/01/2012 7.00,"0,32322803","4,99031809","8,03086653","38,8058223","27,9"
18/01/2012 8.00,"0,39991796","7,85342528","12,86858216","37,0610751","27,9"
18/01/2012 9.00,"0,31431199","8,51274406","13,59618611","44,2373295","27,9"
18/01/2012 10.00,"0,472845","7,92610422","14,81144949","48,89312085","27,9"
18/01/2012 11.00,"0,46532123","6,78138218","13,54949316","53,8921719","27,9"
18/01/2012 12.00,"0,49414301","7,23953179","16,73356588","55,25174445","27,9"
18/01/2012 13.00,"0,51327888","11,99103343","20,5142304","53,8705461","27,9"
18/01/2012 14.00,"0,61265809","6,75412662","13,05404998","58,9047291","27,9"
18/01/2012 15.00,"0,41434309","6,93063672","13,62860981","62,90639985","27,9"
18/01/2012 16.00,"0,51141269","5,90142433","12,56898132","63,32534985","27,9"
18/01/2012 17.00,"0,67498087","6,51531782","13,3303053","59,40613245","27,9"
18/01/2012 18.00,"0,46609212","12,04554455","18,80483548","40,66406505","27,9"
18/01/2012 19.00,"0,54186269","21,26950864","28,13915256","29,4672273","27,9"
18/01/2012 20.00,"0,53342057","25,94444424","32,97945704","24,0208374","27,9"
18/01/2012 21.00,"0,44349031","26,44154512","33,5916412","18,60960339","27,9"
18/01/2012 22.00,"0,42210382","19,19162352","25,9498552","23,22752565","27,9"
18/01/2012 23.00,"0,41529093","10,94625354","17,58697752","31,91878305","27,9"
19/01/2012 0.00,"0,41268436","7,9507652","15,08770672","36,0542385","27,9"
19/01/2012 1.00,"0,41268436","8,2518727","15,75953954","38,58822765","25,4"
19/01/2012 2.00,"0,34538439","6,7138924","14,29006621","42,30610965","25,4"
19/01/2012 3.00,"0,38720953","6,39072234","14,06179826","42,2209431","25,4"
19/01/2012 4.00,"0,38492942","8,26614769","15,85810888","33,7567566","25,4"
19/01/2012 5.00,"0,3117644","7,61331823","14,46904853","34,80143835","25,4"
19/01/2012 6.00,"0,40708578","6,2077229","12,8569094","37,096227","25,4"
19/01/2012 7.00,"0,31949564","6,42706372","13,24859598","39,1531518","25,4"
19/01/2012 8.00,"0,41552789","10,54131106","17,94494025","30,49299645","25,4"
19/01/2012 9.00,"0,47065336","14,37133386","22,90715576","35,5068903","25,4"
19/01/2012 10.00,"0,30560342","13,18507361","22,05375368","43,8927132","25,4"
19/01/2012 11.00,"0,38330018","9,7651901","16,99425943","53,0920971","25,4"
19/01/2012 12.00,"0,34464401","7,04874287","13,52614955","61,6968513","25,4"
19/01/2012 13.00,"0,46606161","4,80472216","10,78564171","67,78788555","25,4"
19/01/2012 14.00,"0,47139374","4,66974452","10,10343246","69,89616165","25,4"
19/01/2012 15.00,"0,40720477","4,84495638","9,97114118","69,42450375","25,4"
19/01/2012 16.00,"0,26336334","4,53217038","9,41863054","73,3072326","25,4"
19/01/2012 17.00,"0,29618396","5,54840412","10,65335043","71,25707085","25,4"
19/01/2012 18.00,"0,29659788","6,97995676","12,47300466","48,84715605","25,4"
19/01/2012 19.00,"0,30862492","19,38760352","29,15339208","16,2607662","25,4"
19/01/2012 20.00,"0,45116256","27,79132152","38,34116392","13,80111075","25,4"
19/01/2012 21.00,"0,30942428","18,57643561","26,83958528","30,39568035","25,4"
19/01/2012 22.00,"0,3990291","17,16436051","25,51537232","29,4375018","25,4"
19/01/2012 23.00,"0,32159879","16,06505802","24,68271544","32,34583275","25,4"
20/01/2012 0.00,"0,38720953","11,88590785","20,4519948","39,69912345","25,4"
20/01/2012 1.00,,"8,81384965","17,19140002","39,69238035","11,3"
20/01/2012 2.00,"0,48829018",,,"29,04422745","11,3"
20/01/2012 3.00,"0,46754846","7,90404166","14,25634426","24,0127377","11,3"
20/01/2012 4.00,"0,47271889","8,40761657","15,12661592","9,86836326","11,3"
20/01/2012 5.00,"0,40032781","9,19153083","16,49881434",,"11,3"
20/01/2012 6.00,"0,37338647","10,13248722","17,563632","10,13054616","11,3"
20/01/2012 7.00,"0,4049694","14,2363543","25,41810888","5,58693765","11,3"
20/01/2012 8.00,"0,39186637","17,00860899","27,39339608","5,12473805","11,3"
20/01/2012 9.00,"0,54713786","19,69000544","31,30506128","23,9667729","11,3"
20/01/2012 10.00,"0,39547977","5,33295614","12,0268471","69,5623383","11,3"
20/01/2012 11.00,"0,43687574","3,52372231","9,26299374","73,6802577","11,3"
20/01/2012 12.00,"0,28724555","4,46468061","9,80772254","75,3357885","11,3"
20/01/2012 13.00,"0,3752669","3,46921119","8,76106506","76,90076625","11,3"
20/01/2012 14.00,"0,29811524","3,57304235","8,43941313","76,39802625","11,3"
20/01/2012 15.00,"0,27505274","4,30893674","9,2357573","74,09244465","11,3"
20/01/2012 16.00,"0,23303945","4,94099996","10,04766325","69,72722505","11,3"
20/01/2012 17.00,"0,25319435","5,46663744","10,54181009","68,85824295","11,3"
20/01/2012 18.00,"0,29990822","5,15384954","10,51457365","68,9231004","11,3"
20/01/2012 19.00,"0,31521407","5,86248836","11,36798338","66,93374625","11,3"
20/01/2012 20.00,"0,2523716","5,77682885","11,27849222","63,84297255","11,3"
20/01/2012 21.00,"0,29021214","6,60746666","12,43798638","59,62642035","11,3"
20/01/2012 22.00,"0,2523716","2,83844622","8,6780575","68,58524715","11,3"
20/01/2012 23.00,"0,29106438","2,48931884","8,30582551","67,6567941","11,3"
21/01/2012 0.00,"0,19137906","2,55161562","8,31360735","66,27695235","11,3"
21/01/2012 1.00,"0,22763409","2,32708564","8,05940122","63,77945175",12
21/01/2012 2.00,"0,3045793","2,82157282","8,62228828","62,50907565",12
21/01/2012 3.00,"0,21541179","3,34461762","9,43808514","67,8365436",12
21/01/2012 4.00,"0,16717039","3,42638239","9,80123704","63,06588015",12
21/01/2012 5.00,"0,18946913","3,5886175","10,71560515","56,78968995",12
21/01/2012 6.00,"0,15867946","3,73527746","10,25906926","55,01928705",12
21/01/2012 7.00,"0,17539691","4,11425498","11,49249282","54,91251465",12
21/01/2012 8.00,"0,19246623","6,06365944","13,23692322","53,4596958",12
21/01/2012 9.00,"0,14290274","7,67821151","15,37952572","54,1462551",12
21/01/2012 10.00,"0,13338362","7,28236059","14,40549747","55,55175255",12
21/01/2012 11.00,"0,24567262","7,57957334","14,46256494","61,40899275",12
21/01/2012 12.00,"0,27599244","5,57046669","12,53007212","66,0526146",12
21/01/2012 13.00,"0,1559478","4,51919173","10,75062343","67,6770633",12
21/01/2012 14.00,"0,25516225","4,57110635","10,77656354","68,78526585",12
21/01/2012 15.00,"0,22437257","4,5698081","10,69096138","70,0569786",12
21/01/2012 16.00,"0,22598859","3,94942338","9,58204918","70,96244925",12
21/01/2012 17.00,"0,25492732","4,22976464","9,78956428","71,4719523",12
21/01/2012 18.00,"0,21840889","6,64510629","13,01514078","63,27535515",12
21/01/2012 19.00,"0,19123261","9,25123303","15,79455782","52,88938515",12
21/01/2012 20.00,"0,1873253","11,40828834","18,90081214","48,80933085",12
21/01/2012 21.00,"0,29714604","17,30452732","25,45959928","36,970542",12
21/01/2012 22.00,"0,33113825","12,99688501","21,51810688","41,36279385",12
21/01/2012 23.00,"0,35255627","10,5555937","19,03180709","25,13985285",12
22/01/2012 0.00,"0,25630841","13,84179972","22,1367536","17,28787799",12
22/01/2012 1.00,,"13,27852452","20,72824056","17,9906327","21,2"
22/01/2012 2.00,"1,39494059",,,"7,16409089","21,2"
22/01/2012 3.00,"1,31577223","14,2636156","18,77241178","10,66572087","21,2"
22/01/2012 4.00,"1,23327929","8,76323327","13,0320008","28,24415265","21,2"
22/01/2012 5.00,"1,14151334","6,15191545","10,40173697",,"21,2"
22/01/2012 6.00,"1,23546584","5,22912689","9,69488586","42,2858205","21,2"
22/01/2012 7.00,"1,28795321","4,84495638","9,43159964","48,1430607","21,2"
22/01/2012 8.00,"1,44602857","6,84497721","11,80895367","35,49609735","21,2"
22/01/2012 9.00,"1,23983996","9,77297768","15,72841218","29,6361639","21,2"
22/01/2012 10.00,"1,344115","6,84108438","13,36532358","50,78246565","21,2"
22/01/2012 11.00,"1,49195426","5,5821471","11,91919768","64,10108565","21,2"
22/01/2012 12.00,"1,63507056","3,97278802","9,78697161","70,05292875","21,2"
22/01/2012 13.00,"1,90371823","2,99808483","9,21500446","73,17614115","21,2"
22/01/2012 14.00,"1,44655334","2,87738218","9,18258076","76,0885419","21,2"
22/01/2012 15.00,"1,31927071","2,73591522","8,98803476","76,8426519","21,2"
22/01/2012 16.00,"1,40596284","2,80859607","8,59245726","76,49398575","21,2"
22/01/2012 17.00,"1,29783845","3,19795766","8,32138919","70,89218535","21,2"
22/01/2012 18.00,"1,35846182","4,29206334","9,2227863","62,0658066","21,2"
22/01/2012 19.00,"1,09934852","8,5335103","14,34324275","48,7187778","21,2"
22/01/2012 20.00,"1,39021663","15,11631024","22,12637144","32,23367385","21,2"
22/01/2012 21.00,"1,21499566","17,13969189","24,92395248","27,5562567","21,2"
22/01/2012 22.00,"1,32460691","17,87688643","25,33899032","22,93426065","21,2"
22/01/2012 23.00,"1,59063071","13,74316346","21,27036904","29,85914505","21,2"
23/01/2012 0.00,"1,19907453","6,05068078","13,04756448","49,409367","21,2"
23/01/2012 1.00,"1,19198909","5,80927549","12,74407272","38,3422641","16,4"
23/01/2012 2.00,"1,05552193","8,75934044","15,38730756","26,88998655","16,4"
23/01/2012 3.00,"1,17913014","7,87808434","15,65318646","25,76692125","16,4"
23/01/2012 4.00,"1,07459271","5,39655308","12,28883508","35,53527915","16,4"
23/01/2012 5.00,"1,00242232","4,06882969","11,33555777","41,88308985","16,4"
23/01/2012 6.00,"1,15804773","5,22523406","12,4224227","37,79222265","16,4"
23/01/2012 7.00,"1,07179291","9,23695613","15,84773437","28,703661","16,4"
23/01/2012 8.00,"1,10206086","11,93652231","19,9098472","16,13237199","16,4"
23/01/2012 9.00,"1,04012556","23,46421696","43,70415184","5,50044443","16,4"
23/01/2012 10.00,"1,23476614","25,68097064","47,22542488","18,99882789","16,4"
23/01/2012 11.00,"0,99796074","7,76257469","14,77513487","56,92754445","16,4"
23/01/2012 12.00,"1,24561346","5,37967968","11,80376642","62,9537013","16,4"
23/01/2012 13.00,"1,03995064","4,11036024","9,97762669","67,458132","16,4"
23/01/2012 14.00,"1,06654417","3,97019152","9,85960084","69,1028499","16,4"
23/01/2012 15.00,"0,92447843","5,1071279","10,52754274","65,4079503","16,4"
23/01/2012 16.00,"0,98300169","4,5555312","9,40306686","65,4944535","16,4"
23/01/2012 17.00,"0,8264142","9,21489165","16,63759113","58,4222583","16,4"
23/01/2012 18.00,"0,89779743","14,53615973","21,31317872","44,4805998","16,4"
23/01/2012 19.00,"0,98763819","13,1954615","19,39754592","43,9832463","16,4"
23/01/2012 20.00,"0,88380046","10,00659349","16,26665739","42,24123225","16,4"
23/01/2012 21.00,"0,79387223","11,21231598","17,94104933","28,27930455","16,4"
23/01/2012 22.00,"0,74768315","14,50760783","21,13029592","12,40775288","16,4"
23/01/2012 23.00,"0,87295314","12,53614272","19,23152696","10,12919555","16,4"
24/01/2012 0.00,"0,75100772","15,28503086","24,76961584","1,67716259","16,4"
24/01/2012 1.00,,"15,86907611","24,07961328","1,07576186","28,5"
24/01/2012 2.00,"0,48335976",,,"9,8197112","28,5"
24/01/2012 3.00,"0,57906658","9,24344546","14,25504793","11,3928066","28,5"
24/01/2012 4.00,"0,47417218","7,08768075","12,3446043","19,92321713","28,5"
24/01/2012 5.00,"0,46062473","6,14542421","11,32388501",,"28,5"
24/01/2012 6.00,"0,66052726","5,53412722","11,18381189","14,85524481","28,5"
24/01/2012 7.00,"0,59156754","5,00070216","11,4886019","17,59195589","28,5"
24/01/2012 8.00,"0,57243777","11,6250403","25,0458616","6,38970371","28,5"
24/01/2012 9.00,"0,70500779","14,10267682","26,78381224","2,59615535","28,5"
24/01/2012 10.00,"0,74268662","22,10145808","49,27723032",,"28,5"
24/01/2012 11.00,"0,69954243","16,90478357","29,44132016","17,74601976","28,5"
24/01/2012 12.00,"0,71047417","12,03256398","19,03958893","38,4030717","28,5"
24/01/2012 13.00,"0,54138876","8,80736032","14,35491551","61,38872355","28,5"
24/01/2012 14.00,"0,52911968","6,57891476","11,47433455","69,26502345","28,5"
24/01/2012 15.00,"0,45585703","5,92997814","10,32262032","67,7824791","28,5"
24/01/2012 16.00,"0,4167249","6,00914832","10,47696078","69,535326","28,5"
24/01/2012 17.00,"0,54598154","6,84108438","11,61959684","64,6335711","28,5"
24/01/2012 18.00,"0,42498193","8,24148671","13,72847739","63,4186161","28,5"
24/01/2012 19.00,"0,62686151","8,78010476","14,23170241","39,43965375","28,5"
24/01/2012 20.00,"0,65186344","8,33882854","13,86076867","35,57717415","28,5"
24/01/2012 21.00,"0,46149731","8,44525429","14,14610217","48,2254941","28,5"
24/01/2012 22.00,"0,56336715","9,5432547","15,6026045","54,4800585","28,5"
24/01/2012 23.00,"0,55336597","7,37450943","13,41071829","57,08566815","28,5"
25/01/2012 0.00,"0,53417823","4,74501996","10,75970161","63,1523634","28,5"
25/01/2012 1.00,"0,43242433","3,94293596","10,43934792","56,54103315","4,7"
25/01/2012 2.00,"0,5856364","3,74825421","10,36931327","54,4043682","4,7"
25/01/2012 3.00,"0,49905817","3,37187318","10,15401442","54,68277045","4,7"
25/01/2012 4.00,"0,55307511","3,18627534","9,79734612","53,92730385","4,7"
25/01/2012 5.00,"0,51382705","3,06687094","9,98670486","52,5893571","4,7"
25/01/2012 6.00,"0,45940331","3,05908337","9,92834106","50,7338076","4,7"
25/01/2012 7.00,"0,61296522","3,39393575","10,84011459","49,51208955","4,7"
25/01/2012 8.00,"0,64965452","3,89102134","11,58068764","46,8186201","4,7"
25/01/2012 9.00,"0,63209398","4,2284683","12,25252046","47,65654005","4,7"
25/01/2012 10.00,"0,73861659","4,42574464","12,9606679","49,97293455","4,7"
25/01/2012 11.00,"0,727394","4,25312737","12,20323484","52,55286855","4,7"
25/01/2012 12.00,"0,70733367","4,61912623","11,8387847","51,25276695","4,7"
25/01/2012 13.00,"0,59127668","4,84884921","12,3056951","50,52028275","4,7"
25/01/2012 14.00,"0,63814106","4,9280213","12,49116292","53,755674","4,7"
25/01/2012 15.00,"0,85699946","4,2738936","11,21234658","60,84137535","4,7"
25/01/2012 16.00,"0,76704886","4,01172207","10,3446695","63,9091866","4,7"
25/01/2012 17.00,"0,91444674","5,10193491","11,5469657","60,68053845","4,7"
25/01/2012 18.00,"0,92136539","4,39978733","11,14749727","61,79550405","4,7"
25/01/2012 19.00,"0,88014129","4,51919173","11,58717123","60,0737592","4,7"
25/01/2012 20.00,"0,85252262","5,59253117","13,24081414","56,24776815","4,7"
25/01/2012 21.00,"0,96892844","5,28104151","13,45481474","58,8236523","4,7"
25/01/2012 22.00,"0,78356189","3,95331812","12,09039816","57,56678235","4,7"
25/01/2012 23.00,,,,,"4,7"
