,Provincia di TARANTO,,,
11/07/2008 5.00,"0,916017","8,270807","2,862481","3,884532"
11/07/2008 6.00,"0,827714","7,784442","2,861636","3,399127"
11/07/2008 7.00,"0,777863","8,720858","3,330257","3,617169"
11/07/2008 8.00,"0,761752","9,619662","2,861636","5,235616"
11/07/2008 9.00,"0,69731","8,138516","1,899862","5,229127"
11/07/2008 10.00,"0,665241","7,549688","1,779746","4,82419"
11/07/2008 11.00,"0,712965","7,036087","1,30774","5,034447"
11/07/2008 12.00,"0,572529","7,104827","0,957544","5,640551"
11/07/2008 13.00,"0,658706","5,200867","0,679247","4,162277"
11/07/2008 14.00,"0,712508","3,453844","0,598041","2,538637"
11/07/2008 15.00,"0,844736","4,522551","0,739305","3,391341"
11/07/2008 16.00,"0,755673","3,833856","0,951622","2,376404"
11/07/2008 17.00,"0,857503","5,103594","1,185933","3,28751"
11/07/2008 18.00,"1,068611","7,043869","1,528518","4,703489"
11/07/2008 19.00,"1,052196","10,90626","1,969224","7,892359"
11/07/2008 20.00,"0,843369","11,362794","1,748449","8,687956"
11/07/2008 21.00,"1,165273","11,283679","1,474382","9,029295"
11/07/2008 22.00,"1,12211","29,980847","3,445297","24,715371"
11/07/2008 23.00,"1,317563","34,902872","4,431601","28,12747"
12/07/2008 0.00,"1,346744","25,770872","2,919155","21,309756"
12/07/2008 1.00,"22,16788","2,971601","17,623802",
12/07/2008 2.00,"0,404569",,,
12/07/2008 3.00,"0,419737","13,862064","2,946223","9,351169"
12/07/2008 4.00,"0,51602","11,916603","2,74321","7,715851"
12/07/2008 5.00,"0,438449","18,484483","3,831022","12,619205"
12/07/2008 6.00,"0,466244","19,448117","3,517197","14,065041"
12/07/2008 7.00,"0,334355","22,965528","4,496734","16,081934"
12/07/2008 8.00,"0,288575","17,301641","3,6813","11,665268"
12/07/2008 9.00,"0,199468","10,234427","2,468298","6,454319"
12/07/2008 10.00,"0,216454","9,951686","2,068193","6,785275"
12/07/2008 11.00,"0,272498","10,238318","2,25598","6,783977"
12/07/2008 12.00,"0,336353","8,112578","1,86941","5,249893"
12/07/2008 13.00,"0,316551","7,687169","1,632561","5,187594"
12/07/2008 14.00,"0,2368","6,3448","1,402481","4,197318"
12/07/2008 15.00,"0,398664","6,587333","1,853338","3,748254"
12/07/2008 16.00,"0,442899","7,58341","2,068193","4,41536"
12/07/2008 17.00,"0,347254","7,252682","2,06904","4,083105"
12/07/2008 18.00,"0,458795","6,218994","1,71715","3,588617"
12/07/2008 19.00,"0,569793","6,845432","2,011518","3,763829"
12/07/2008 20.00,"0,444444","11,401703","2,550348","7,49651"
12/07/2008 21.00,"0,715034","22,077099","2,821033","17,763967"
12/07/2008 22.00,"0,77344","23,917493","3,169539","19,070929"
12/07/2008 23.00,"0,699502","21,353387","3,109479","16,597187"
13/07/2008 0.00,"0,680154","19,96432","3,336178","14,859329"
13/07/2008 1.00,"0,729022","24,248232","3,966363","18,179285"
13/07/2008 2.00,"0,652995","17,380756","3,304034","12,323297"
13/07/2008 3.00,"0,604764","14,260235","3,28627","9,227872"
13/07/2008 4.00,"0,571065","14,474237","3,256664","9,487447"
13/07/2008 5.00,"0,651634","17,034464","4,083096","10,781417"
13/07/2008 6.00,"0,646001","14,448297","3,356479","9,308339"
13/07/2008 7.00,"0,538002","9,440677","3,015586","4,820297"
13/07/2008 8.00,"0,531371","8,250056","2,488599","4,437425"
13/07/2008 9.00,"0,380044","6,395382","2,115563","3,153829"
13/07/2008 10.00,"0,382678","5,807853","1,673165","3,244681"
13/07/2008 11.00,"0,464064","4,994648","1,390638","2,864403"
13/07/2008 12.00,"0,390852","5,101002","1,145331","3,347212"
13/07/2008 13.00,"0,391034","4,272234","1,250221","2,356936"
13/07/2008 14.00,"0,386675","3,780682","1,347497","1,715787"
13/07/2008 15.00,"0,468787","3,93502","1,377103","1,824807"
13/07/2008 16.00,"0,510934","4,421387","1,70277","1,81183"
13/07/2008 17.00,"0,597043","5,687234","2,141786","2,404957"
13/07/2008 18.00,"0,65672","7,102233","2,660314","3,02534"
13/07/2008 19.00,"0,791879","9,130702","2,903929","4,681425"
13/07/2008 20.00,"0,654449","9,137186","2,559653","5,216148"
13/07/2008 21.00,"0,653632","8,776626","2,083419","5,586042"
13/07/2008 22.00,"0,63828","7,502997","1,892249","4,604851"
13/07/2008 23.00,"0,79315","8,001037","2,576571","4,053255"
14/07/2008 0.00,"0,650906","7,718296","2,754208","3,497765"
14/07/2008 1.00,"7,124282","3,0951","2,380298",
14/07/2008 2.00,"0,492141",,,
14/07/2008 3.00,"0,485611","7,919328","3,716827","2,221958"
14/07/2008 4.00,"0,519649","6,698874","3,298112","1,643106"
14/07/2008 5.00,"0,627872","6,848027","3,088333","2,114232"
14/07/2008 6.00,"0,59728","8,728639","3,61109","3,275829"
14/07/2008 7.00,"0,63537","9,552218","3,691449","3,894914"
14/07/2008 8.00,"0,814208","8,610613","3,856397","3,325148"
14/07/2008 9.00,"0,423096","8,369376","3,518889","2,97602"
14/07/2008 10.00,"0,320435","6,45634","2,008981","3,37836"
14/07/2008 11.00,"0,288755","6,216399","1,854183","3,375766"
14/07/2008 12.00,"0,276845","6,373333","2,008135","3,296596"
14/07/2008 13.00,"0,362213","6,001103","2,025053","2,909831"
14/07/2008 14.00,"0,357135","5,34613","1,780591","2,617809"
14/07/2008 15.00,"0,388331","4,625011","1,653708","2,090871"
14/07/2008 16.00,"0,366203","5,578289","1,904937","2,660638"
14/07/2008 17.00,"0,471101","5,356506","1,725609","2,712552"
14/07/2008 18.00,"0,484523","5,130831","1,444774","2,917616"
14/07/2008 19.00,"0,582165","5,909017","1,603802","3,45234"
14/07/2008 20.00,"0,366566","6,875263","1,745911","4,201213"
14/07/2008 21.00,"0,401271","6,832463","1,986988","3,788488"
14/07/2008 22.00,"0,606047","6,990692","2,248367","3,545787"
14/07/2008 23.00,"0,246554","5,774131","2,067348","2,606127"
15/07/2008 0.00,"0,273579","4,863655","1,536976","2,508787"
15/07/2008 1.00,"0,186095","6,4304","1,733221","3,77551"
15/07/2008 2.00,"0,200363","10,622222","2,05212","7,480935"
15/07/2008 3.00,"0,215297","8,374565","1,971761","5,355021"
15/07/2008 4.00,"0,126421","6,169708","2,349873","2,568489"
15/07/2008 5.00,"0,175635","6,392787","2,447996","2,64117"
15/07/2008 6.00,"0,189419","8,257838","2,400627","4,58019"
15/07/2008 7.00,"0,260944","9,042507","2,69415","4,91504"
15/07/2008 8.00,"0,372673","10,705228","4,072945","4,463382"
15/07/2008 9.00,"0,425031","10,773969","4,126236","4,450403"
15/07/2008 10.00,"0,421463","10,784343","4,436676","3,984466"
15/07/2008 11.00,"0,267292","10,166985","4,35547","3,491276"
15/07/2008 12.00,"0,26705","10,600174","4,494197","3,711915"
15/07/2008 13.00,"0,306228","10,124183","4,292875","3,544488"
15/07/2008 14.00,"0,355684","10,640381","4,506039","3,733977"
15/07/2008 15.00,"0,283797","10,325215","4,150767","3,963702"
15/07/2008 16.00,"0,358888","11,058006","4,176989","4,656766"
15/07/2008 17.00,"0,335369","11,181219","4,246352","4,673637"
15/07/2008 18.00,"0,26318","12,340713","4,593165","5,301808"
15/07/2008 19.00,"0,44601","12,383514","4,809713","5,012383"
15/07/2008 20.00,"0,454172","14,317302","4,984811","6,678851"
15/07/2008 21.00,"0,410883","12,017766","4,760651","4,721657"
15/07/2008 22.00,"0,319287","12,744072","5,10831","4,91504"
15/07/2008 23.00,"0,477328","12,606594","5,378148","4,363446"
16/07/2008 0.00,"0,351875","11,740215","5,521103","3,277128"
16/07/2008 1.00,"12,063161","5,86707","3,069467",
16/07/2008 2.00,"0,851305",,,
16/07/2008 3.00,"0,862025","14,32638","6,36699","4,567212"
16/07/2008 4.00,"0,85936","15,046202","6,304394","5,383572"
16/07/2008 5.00,"1,06504","19,793119","6,606375","9,670445"
16/07/2008 6.00,"1,118398","17,759474","6,704499","7,48483"
16/07/2008 7.00,"0,93016","19,869637","7,073304","9,030594"
16/07/2008 8.00,"0,930524","18,123924","6,789932","7,718445"
16/07/2008 9.00,"0,821325","15,393793","6,472726","5,473127"
16/07/2008 10.00,"0,741864","13,911351","6,015101","4,691809"
16/07/2008 11.00,"0,748404","14,129242","6,013409","4,912446"
16/07/2008 12.00,,,,
16/07/2008 13.00,"0,726982","12,976852","5,428506","4,656693"
16/07/2008 14.00,"0,76288","13,115006","5,540558","4,623019"
16/07/2008 15.00,"0,790861","14,782916","6,143676","5,366701"
16/07/2008 16.00,"0,779171","14,790698","6,192738","5,299213"
16/07/2008 17.00,"0,930221","13,493723","5,919515","4,420552"
16/07/2008 18.00,"0,739138","13,929506","6,169052","4,473766"
16/07/2008 19.00,"1,027186","14,941147","6,013409","5,724914"
16/07/2008 20.00,"0,960444","20,627077","5,669132","11,943011"
16/07/2008 21.00,"0,732658","19,725683","5,318091","11,579613"
16/07/2008 22.00,"1,056258","31,231142","5,509261","22,799701"
16/07/2008 23.00,"1,058983","49,609267","6,740872","39,300853"
17/07/2008 0.00,"1,059165","28,140451","6,180895","18,676373"
17/07/2008 1.00,"1,132691","13,579324","6,217267","4,049362"
17/07/2008 2.00,"0,966682","14,699911","6,290014","5,059106"
17/07/2008 3.00,"1,001628","16,807495","6,53786","6,787871"
17/07/2008 4.00,"0,982974","16,395058","6,472726","6,475083"
17/07/2008 5.00,"1,004354","17,328878","6,495564","7,374509"
17/07/2008 6.00,"0,914535","14,799776","6,312007","5,125297"
17/07/2008 7.00,"0,953781","16,655748","6,727338","6,345297"
17/07/2008 8.00,"0,861601","15,30041","6,14706","5,87936"
17/07/2008 9.00,"0,780868","17,206962","6,176664","7,741809"
17/07/2008 10.00,"0,590996","14,226515","5,344313","6,036404"
17/07/2008 11.00,"0,665975","12,724618","4,945053","5,146064"
17/07/2008 12.00,"0,623641","11,587171","4,577094","4,572404"
17/07/2008 13.00,"0,671607","11,069678","4,301334","4,477659"
17/07/2008 14.00,"0,660403","10,929605","4,40284","4,181743"
17/07/2008 15.00,"0,880194","11,980154","4,932365","4,420552"
17/07/2008 16.00,"0,800309","12,022956","4,820709","4,634701"
17/07/2008 17.00,"0,761911","11,409485","4,59824","4,362147"
17/07/2008 18.00,"0,871594","13,877628","5,305401","5,746979"
17/07/2008 19.00,"0,911447","15,305598","5,797707","6,420574"
17/07/2008 20.00,"1,089084","16,491032","6,201196","6,987744"
17/07/2008 21.00,"1,233289","20,782713","6,572539","10,712635"
17/07/2008 22.00,"1,306573","22,197708","6,260407","12,607527"
17/07/2008 23.00,"1,197193","22,803391","6,202042","13,303179"
18/07/2008 0.00,"1,225356","22,496018","6,011717","13,287606"
18/07/2008 1.00,"20,800877","5,9948","11,617248",
18/07/2008 2.00,"1,041828",,,
18/07/2008 3.00,"0,980295","17,153787","6,37714","7,380998"
18/07/2008 4.00,"1,002012","17,160271","6,290859","7,519871"
18/07/2008 5.00,"1,111806","19,059042","6,528553","9,055255"
18/07/2008 6.00,"0,983915","21,575159","6,631751","11,414777"
18/07/2008 7.00,"0,971849","24,804624","7,525009","13,27593"
18/07/2008 8.00,"0,826464","23,82023","7,294927","12,64386"
18/07/2008 9.00,"0,61834","16,999447","6,353455","7,262892"
18/07/2008 10.00,"0,471749","14,779026","6,004104","5,576956"
18/07/2008 11.00,"0,658156","14,616905","5,789248","5,744382"
18/07/2008 12.00,"0,688318","13,301772","5,444973","4,956573"
18/07/2008 13.00,"0,754073","13,147432","5,422134","4,837171"
18/07/2008 14.00,"0,589384","12,169513","5,077858","4,386806"
18/07/2008 15.00,"0,734769","11,997016","5,040638","4,271297"
18/07/2008 16.00,"1,000203","12,628643","5,462737","4,255722"
18/07/2008 17.00,"1,091898","13,479456","5,635296","4,842361"
18/07/2008 18.00,"1,013475","14,553352","5,816317","5,639254"
18/07/2008 19.00,"1,137745","15,933334","6,053165","6,656787"
18/07/2008 20.00,"1,02735","20,60503","6,188508","11,124055"
18/07/2008 21.00,"1,07561","24,012176","6,277326","14,397292"
18/07/2008 22.00,"1,127491","21,055077","6,363605","11,305757"
18/07/2008 23.00,"1,108186","19,660827","6,156364","10,228527"
19/07/2008 0.00,"1,087072","15,209621","5,933895","6,115574"
19/07/2008 1.00,"1,13292","16,715408","6,0667","7,418638"
19/07/2008 2.00,"0,954959","14,469048","5,796016","5,586042"
19/07/2008 3.00,"0,816209","15,361367","5,798554","6,475083"
19/07/2008 4.00,"0,818019","17,042246","5,864532","8,055893"
19/07/2008 5.00,"0,937464","14,972275","6,114915","5,600319"
19/07/2008 6.00,"1,084056","18,334034","6,152134","8,907296"
19/07/2008 7.00,"0,961594","14,727147","6,195274","5,231723"
19/07/2008 8.00,"0,927209","14,537788","6,030326","5,295318"
19/07/2008 9.00,"0,847579","13,854283","5,760489","5,025361"
19/07/2008 10.00,"0,744422","12,79595","5,407754","4,507511"
19/07/2008 11.00,"0,717275","14,076065","5,315552","5,929978"
19/07/2008 12.00,"0,738389","12,357575","4,753038","5,073383"
19/07/2008 13.00,"1,006235","11,768748","4,762342","4,469872"
19/07/2008 14.00,"0,833703","10,422487","4,524647","3,487383"
19/07/2008 15.00,"0,767345","9,615771","3,999352","3,486085"
19/07/2008 16.00,"0,94591","9,849224","3,964671","3,772915"
19/07/2008 17.00,"1,064148","10,47307","4,303026","3,878041"
19/07/2008 18.00,"1,227028","11,987936","4,8021","4,628212"
19/07/2008 19.00,"1,170322","12,402968","5,19459","4,441318"
19/07/2008 20.00,"1,322946","13,5897","5,384068","5,338147"
19/07/2008 21.00,"1,234871","13,763495","5,513489","5,313488"
19/07/2008 22.00,"1,23849","15,194057","5,704661","6,451722"
19/07/2008 23.00,"1,187816","19,284698","6,025252","10,053316"
20/07/2008 0.00,"0,957974","14,817935","5,856919","5,841722"
20/07/2008 1.00,"32,473617","7,548693","20,913894",
20/07/2008 2.00,"0,74082",,,
20/07/2008 3.00,"0,537002","25,724181","6,678276","15,495293"
20/07/2008 4.00,"0,511702","31,08847","7,102065","20,213052"
20/07/2008 5.00,"0,998197","26,134038","6,532785","16,128652"
20/07/2008 6.00,"0,544399","16,854186","5,919515","7,783341"
20/07/2008 7.00,"0,48275","13,79981","5,826469","4,869617"
20/07/2008 8.00,"0,519764","14,855548","5,887373","5,832638"
20/07/2008 9.00,"0,491204","14,229107","5,562551","5,704148"
20/07/2008 10.00,"0,545365","15,463828","5,457661","7,100657"
20/07/2008 11.00,"0,413583","13,721992","5,300326","5,59902"
20/07/2008 12.00,"0,506661","12,780387","5,046561","5,046127"
20/07/2008 13.00,"0,592705","14,728443","5,602308","6,142829"
20/07/2008 14.00,"0,749424","12,757041","5,668287","4,068829"
20/07/2008 15.00,"0,60463","12,249926","5,593004","3,676872"
20/07/2008 16.00,"0,741998","13,210985","5,264799","5,142169"
20/07/2008 17.00,"0,608827","11,775233","5,224197","3,767722"
20/07/2008 18.00,"0,628571","12,840049","5,280025","4,747616"
20/07/2008 19.00,"0,829219","15,63892","6,07685","6,325829"
20/07/2008 20.00,"0,9514","21,463633","6,399134","11,660083"
20/07/2008 21.00,"1,301371","35,904147","6,734949","25,595312"
20/07/2008 22.00,"1,184231","40,10242","7,382053","28,803667"
20/07/2008 23.00,"1,217955","34,98459","6,906665","24,411669"
21/07/2008 0.00,"1,125752","31,792736","6,559006","21,751025"
21/07/2008 1.00,"0,955627","26,804557","6,470188","16,8957"
21/07/2008 2.00,"0,814667","24,844833","6,304394","15,188998"
21/07/2008 3.00,"1,002997","23,60752","6,534476","13,597807"
21/07/2008 4.00,"0,806153","21,183468","6,473571","11,265527"
21/07/2008 5.00,"0,729046","23,104302","7,420119","11,735352"
21/07/2008 6.00,"1,092241","28,895291","8,262622","16,237675"
21/07/2008 7.00,"0,573292","18,448167","7,076688","7,602936"
21/07/2008 8.00,"0,459564","16,059139","6,61991","5,913105"
21/07/2008 9.00,"0,747734","17,332769","6,245182","7,762575"
21/07/2008 10.00,"0,619213","13,278427","5,305401","5,14736"
21/07/2008 11.00,"0,531085","12,61697","4,761496","5,319977"
21/07/2008 12.00,"0,480274","11,526215","4,404532","4,778764"
21/07/2008 13.00,"0,443079","11,997016","4,176142","5,597722"
21/07/2008 14.00,"0,503793","10,588501","4,023883","4,42185"
21/07/2008 15.00,"0,649373","11,661098","4,544104","4,697"
21/07/2008 16.00,"0,699308","12,637721","5,092238","4,833276"
21/07/2008 17.00,"0,594094","12,945104","5,062633","5,20836"
21/07/2008 18.00,"0,881479","12,370544","5,088855","4,571106"
21/07/2008 19.00,"0,749907","13,596186","5,35531","5,388765"
21/07/2008 20.00,"1,421319","17,007228","5,338392","8,828126"
21/07/2008 21.00,"1,434996","27,744877","5,982958","18,584226"
21/07/2008 22.00,"1,090549","34,69146","6,104766","25,348722"
21/07/2008 23.00,"1,316316","31,779753","6,513328","21,808137"
22/07/2008 0.00,"1,067333","25,84999","5,989725","16,677658"
22/07/2008 1.00,"22,850082","5,953351","13,731484",
22/07/2008 2.00,"0,617786",,,
22/07/2008 3.00,"0,843492","23,192483","6,218958","13,666589"
22/07/2008 4.00,"0,73165","20,877395","5,950813","11,761312"
22/07/2008 5.00,"0,681523","22,210691","6,402517","12,402463"
22/07/2008 6.00,"1,065727","31,183132","8,518925","18,133867"
22/07/2008 7.00,"0,56781","24,764434","7,204418","13,727589"
22/07/2008 8.00,"0,431222","18,977333","6,195274","9,484848"
22/07/2008 9.00,"0,907712","15,948897","5,577777","7,401765"
22/07/2008 10.00,"0,338061","14,082551","5,204741","6,106488"
22/07/2008 11.00,"0,492665","15,101972","5,689434","6,382935"
22/07/2008 12.00,"0,40904","13,304367","5,244498","5,266765"
22/07/2008 13.00,"0,572489","13,907459","4,838472","6,493255"
22/07/2008 14.00,"0,705727","14,552056","5,412829","6,257041"
22/07/2008 15.00,"0,950263","15,296519","6,202888","5,789807"
22/07/2008 16.00,"0,765088","20,437712","6,782321","10,04553"
22/07/2008 17.00,"0,630281","16,915143","6,602992","6,795659"
22/07/2008 18.00,"0,523689","21,643897","6,899052","11,073442"
22/07/2008 19.00,"0,561141","19,719201","6,836457","9,243445"
22/07/2008 20.00,"0,373702","16,423589","6,411821","6,597084"
22/07/2008 21.00,"0,347809","16,234232","6,339074","6,519212"
22/07/2008 22.00,"0,484005","14,462565","6,037093","5,209659"
22/07/2008 23.00,"0,461884","13,065723","5,968577","3,916979"
23/07/2008 0.00,"0,371499","12,103367","5,850999","3,134361"
23/07/2008 1.00,"0,317057","11,648129","5,709736","2,895552"
23/07/2008 2.00,"0,33963","11,012611","5,304556","2,881277"
23/07/2008 3.00,"0,385502","10,94906","5,395912","2,677509"
23/07/2008 4.00,"0,476278","11,379656","5,432284","3,052596"
23/07/2008 5.00,"0,553415","11,450988","5,598925","2,868296"
23/07/2008 6.00,"0,457568","11,177326","5,350233","2,97602"
23/07/2008 7.00,"0,329611","11,741511","5,719041","2,974722"
23/07/2008 8.00,"0,358462","12,017766","5,664903","3,334234"
23/07/2008 9.00,"0,411033","11,48082","5,378993","3,235595"
23/07/2008 10.00,"0,360393","11,521025","4,782644","4,190828"
23/07/2008 11.00,"0,398568","10,251287","4,747117","2,974722"
23/07/2008 12.00,"0,341682","9,7312","4,40284","2,982511"
23/07/2008 13.00,"0,37168","9,508121","4,456132","2,677509"
23/07/2008 14.00,"0,370473","10,235724","4,749655","2,955256"
23/07/2008 15.00,"0,444742","10,465287","4,966202","2,852723"
23/07/2008 16.00,"0,337125","10,527543","5,115922","2,685297"
23/07/2008 17.00,"0,466772","11,371874","5,228426","3,357596"
23/07/2008 18.00,"0,514364","13,395154","5,625147","4,773574"
23/07/2008 19.00,"0,559059","16,659639","5,741879","7,861213"
23/07/2008 20.00,"0,583473","20,39362","5,499956","11,968971"
23/07/2008 21.00,"0,591229","19,852774","5,393373","11,591289"
23/07/2008 22.00,"0,484638","15,191463","5,428902","6,872233"
23/07/2008 23.00,"0,614738","13,986574","5,405218","5,702849"
24/07/2008 0.00,"0,618299","11,86213","5,261416","3,797574"
24/07/2008 1.00,"11,521025","5,444973","3,174595",
24/07/2008 2.00,"0,633013",,,
24/07/2008 3.00,"0,529107","12,41983","6,083618","3,094127"
24/07/2008 4.00,"0,642322","12,480786","6,103919","3,123979"
24/07/2008 5.00,"0,499368","12,347198","6,092923","3,007169"
24/07/2008 6.00,"0,582784","11,842676","5,358692","3,62885"
24/07/2008 7.00,"0,477578","13,164291","6,059932","3,875446"
24/07/2008 8.00,"0,496045","13,279723","6,248565","3,701532"
24/07/2008 9.00,"0,570603","13,501506","6,320466","3,813147"
24/07/2008 10.00,"0,579036","12,807623","6,250257","3,226509"
24/07/2008 11.00,"0,653142","14,344539","6,551394","4,302445"
24/07/2008 12.00,"0,577827","13,532632","6,439736","3,661296"
24/07/2008 13.00,"0,484469","13,099442","5,993953","3,911785"
24/07/2008 14.00,"0,508707","14,978761","6,293398","5,332956"
24/07/2008 15.00,"0,46963","14,025483","6,581","3,937745"
24/07/2008 16.00,"0,528715","15,315973","6,587766","5,218745"
24/07/2008 17.00,"0,450196","14,348429","6,514174","4,363446"
24/07/2008 18.00,"0,552318","15,688206","6,383061","5,905319"
24/07/2008 19.00,"0,563713","14,833499","6,503178","4,865722"
24/07/2008 20.00,"0,716035","14,753087","6,590304","4,651573"
24/07/2008 21.00,"0,459807","15,559805","6,419434","5,721019"
24/07/2008 22.00,"0,605511","18,317174","6,646979","8,13117"
24/07/2008 23.00,"0,581332","25,642481","6,462575","15,744482"
25/07/2008 0.00,"0,585776","20,977258","6,413513","11,151317"
25/07/2008 1.00,"0,580517","21,065459","6,069239","11,767801"
25/07/2008 2.00,"0,636338","20,952613","6,295936","11,307057"
25/07/2008 3.00,"0,506713","18,315876","6,569157","8,249276"
25/07/2008 4.00,"0,37056","15,960571","6,367835","6,201234"
25/07/2008 5.00,"0,519256","19,485746","6,487951","9,544551"
25/07/2008 6.00,"0,528443","15,483284","6,139446","6,074041"
25/07/2008 7.00,"0,534366","19,828147","6,738334","9,50302"
25/07/2008 8.00,"0,565678","14,73882","5,764719","5,904021"
25/07/2008 9.00,"0,605511","13,871143","5,482192","5,469234"
25/07/2008 10.00,"0,416136","13,772573","5,302864","5,645744"
25/07/2008 11.00,"0,534185","15,838655","5,520258","7,379702"
25/07/2008 12.00,"0,55794","13,688269","5,170059","5,765148"
25/07/2008 13.00,"0,57012","14,1474","4,784336","6,816425"
25/07/2008 14.00,"0,524877","12,976232","4,84101","5,557488"
25/07/2008 15.00,"0,388663","12,888036","5,186132","4,939701"
25/07/2008 16.00,"0,683576","14,57151","5,741035","5,772936"
25/07/2008 17.00,"0,650815","15,074735","5,615842","6,468594"
25/07/2008 18.00,"0,689046","14,362697","5,418751","6,058466"
25/07/2008 19.00,"0,636942","15,729709","5,724962","6,956594"
25/07/2008 20.00,"0,908674","18,454652","5,880605","9,444614"
25/07/2008 21.00,"0,922275","23,981049","6,304394","14,324606"
25/07/2008 22.00,"0,870715","28,689062","6,247719","19,122829"
25/07/2008 23.00,"0,840703","30,058665","6,587766","19,971643"
26/07/2008 0.00,"0,947722","34,708305","6,912586","24,126131"
26/07/2008 1.00,"31,821261","7,633281","20,131275",
26/07/2008 2.00,"0,632002",,,
26/07/2008 3.00,"0,53639","19,171872","6,801776","8,748956"
26/07/2008 4.00,"0,636814","17,568819","6,632598","7,404361"
26/07/2008 5.00,"0,489486","18,138191","6,708727","7,857318"
26/07/2008 6.00,"0,416725","25,766992","6,97772","15,078674"
26/07/2008 7.00,"0,444987","17,241981","6,795854","6,826807"
26/07/2008 8.00,"0,475656","15,566289","6,405055","5,749573"
26/07/2008 9.00,"0,4955","16,764694","6,412668","6,937126"
26/07/2008 10.00,"0,398685","16,074704","6,09377","6,735957"
26/07/2008 11.00,"0,384854","12,701272","5,271566","4,621722"
26/07/2008 12.00,"0,501513","13,793324","5,005111","6,123361"
26/07/2008 13.00,"0,403496","12,623453","4,561021","5,634064"
26/07/2008 14.00,"0,555633","12,178591","4,417222","5,40953"
26/07/2008 15.00,"0,660266","12,294022","4,885842","4,80602"
26/07/2008 16.00,"0,656658","11,994421","5,011879","4,31283"
26/07/2008 17.00,"0,718595","12,517102","5,27072","4,438723"
26/07/2008 18.00,"0,659063","14,327679","5,728345","5,548404"
26/07/2008 19.00,"0,669286","15,950193","6,18597","6,469892"
26/07/2008 20.00,"0,728217","20,741203","6,56662","10,680187"
26/07/2008 21.00,"1,098639","28,224752","6,820386","17,779539"
26/07/2008 22.00,"1,416143","30,910788","6,870292","20,390867"
26/07/2008 23.00,"1,140732","32,281691","7,113062","21,390213"
27/07/2008 0.00,"0,809397","31,594288","7,189192","20,585528"
27/07/2008 1.00,"0,934474","29,31161","7,521624","17,791229"
27/07/2008 2.00,"0,813606","23,403893","7,145205","12,456974"
27/07/2008 3.00,"0,678906","22,647755","7,231486","11,567925"
27/07/2008 4.00,"0,907414","30,777197","7,882818","18,703633"
27/07/2008 5.00,"0,828038","28,408916","8,196643","15,852203"
27/07/2008 6.00,"0,983183","24,62436","7,486943","13,153929"
27/07/2008 7.00,"0,755276","27,803232","8,073144","15,435585"
27/07/2008 8.00,"0,544208","21,40526","7,293235","10,229819"
27/07/2008 9.00,"0,44619","16,592196","6,923582","5,980595"
27/07/2008 10.00,"0,454609","16,607761","6,409284","6,785275"
27/07/2008 11.00,"0,528574","14,759571","6,036248","5,50817"
27/07/2008 12.00,"0,679509","15,349694","6,130141","5,954637"
27/07/2008 13.00,"0,688528","15,003403","6,455809","5,108424"
27/07/2008 14.00,"0,651847","15,462531","6,589458","5,362808"
27/07/2008 15.00,"0,717392","14,146102","6,521786","4,149296"
27/07/2008 16.00,"0,744452","13,055346","6,357685","3,309574"
27/07/2008 17.00,"0,891178","14,028078","6,456654","4,131126"
27/07/2008 18.00,"0,856301","16,885313","6,700269","6,616552"
27/07/2008 19.00,"0,929062","17,367788","6,664743","7,153872"
27/07/2008 20.00,"1,124496","15,784182","6,60976","5,653531"
27/07/2008 21.00,"0,85149","14,744007","6,338231","5,029254"
27/07/2008 22.00,"0,593517","19,24579","6,255332","9,66136"
27/07/2008 23.00,"1,038506","24,132805","6,611452","14,005333"
28/07/2008 0.00,"0,984986","14,016405","6,784012","3,617169"
28/07/2008 1.00,"18,800944","6,863526","8,283021",
28/07/2008 2.00,"0,657509",,,
28/07/2008 3.00,"0,562044","15,200543","7,172274","4,206404"
28/07/2008 4.00,"0,592578","14,683051","6,982796","3,979275"
28/07/2008 5.00,"0,659802","16,367818","6,798392","5,948148"
28/07/2008 6.00,"0,526321","14,762165","6,23334","5,20836"
28/07/2008 7.00,"0,64882","14,793293","6,557314","4,742425"
28/07/2008 8.00,"0,552511","16,072109","6,586921","5,976702"
28/07/2008 9.00,"0,532718","17,313315","6,559852","7,260296"
28/07/2008 10.00,"0,450167","14,590965","5,847614","5,62887"
28/07/2008 11.00,"0,462719","13,779059","5,490651","5,364106"
28/07/2008 12.00,"0,512442","10,751919","4,852853","3,313467"
28/07/2008 13.00,"0,446063","10,676695","4,833397","3,268042"
28/07/2008 14.00,"0,54201","10,447132","4,85539","3,004574"
28/07/2008 15.00,"0,688646","10,754514","5,002575","3,086339"
28/07/2008 16.00,"0,493252","13,31085","5,223351","5,3057"
28/07/2008 17.00,"0,574717","16,895689","5,363769","8,677573"
28/07/2008 18.00,"0,703128","13,968416","4,887534","6,478978"
28/07/2008 19.00,"0,62263","11,972374","4,878228","4,495829"
28/07/2008 20.00,"0,582682","13,423687","5,222505","5,419914"
28/07/2008 21.00,"0,63663","12,118931","5,603999","3,528915"
28/07/2008 22.00,"0,728956","13,236923","5,789248","4,363446"
28/07/2008 23.00,"0,708801","15,139584","5,908519","6,084424"
29/07/2008 0.00,"0,573028","15,589635","5,855229","6,616552"
29/07/2008 1.00,"0,595113","19,061637","6,331463","9,360253"
