,Provincia di TARANTO,,,,,
17/05/2008 19.00,"0,328705","59,370295","15,369749","35,829044",,
17/05/2008 20.00,"0,677275","56,715388","10,851881","40,104236",,
17/05/2008 21.00,"1,222709","58,953975","11,776434","40,925784",,
17/05/2008 22.00,"1,260636","36,46054","9,088207","22,541427",,
17/05/2008 23.00,"1,155883","41,105016","10,236915","25,426598",,
18/05/2008 0.00,"0,841627","37,557779","9,742077","22,636167",,
18/05/2008 1.00,"0,897616","36,450176","8,826828","22,932087",,
18/05/2008 2.00,"0,428038","30,851133","9,837662","15,778223",,
18/05/2008 3.00,"0,596003","24,591933","9,631266","9,831381",,
18/05/2008 4.00,"0,715203","23,715166","9,956933","8,454338",,
18/05/2008 5.00,"0,59239","23,767059","10,355345","7,894955",,
18/05/2008 6.00,"0,646572","26,781212","10,36126","10,902116",,
18/05/2008 7.00,"0,597809","26,0614","10,153179","10,501082",,
18/05/2008 8.00,"0,478608","24,960261","8,760849","11,535488",,
18/05/2008 9.00,"0,500281","24,441478","8,710095","11,094201",,
18/05/2008 10.00,"0,505699","24,276759","6,96334","13,609483",,
18/05/2008 11.00,"0,588778","26,52701","6,532785","16,521907",,
18/05/2008 12.00,"0,370244","28,13007","8,073144","15,762649",,
18/05/2008 13.00,"0,500281","32,600746","11,679997","14,702285",,
18/05/2008 14.00,"0,346765","28,897891","13,233887","8,612678",,
18/05/2008 15.00,"0,214923","31,316723","15,204795","8,009169",,
18/05/2008 16.00,"0,135455","32,608529","15,821449","8,355702",,
18/05/2008 17.00,"0,283553","33,959968","15,432348","10,305102",,
18/05/2008 18.00,"0,269104","37,189451","14,306469","15,26427",,
18/05/2008 19.00,"0,417202","36,521493","11,205453","19,353856",,
18/05/2008 20.00,"0,787446","32,114373","7,630743","20,428495",,
18/05/2008 21.00,"1,002368","37,648578","7,686573","25,88085",,
18/05/2008 22.00,"1,190199","20,972078","2,381171","17,333079",,
18/05/2008 23.00,"1,175751","32,73692","6,151289","23,321446",,
19/05/2008 0.00,"0,95541","35,049406","9,320825","20,772426",,
19/05/2008 1.00,"29,368683","9,127964","15,383677",,,
19/05/2008 2.00,"0,642961",,,,,
19/05/2008 3.00,"0,648378","24,637323","10,489832","8,559465",,
19/05/2008 4.00,"0,706172","23,437621","10,104117","7,950765",,
19/05/2008 5.00,"0,552657","24,248232","10,282598","8,488083",,
19/05/2008 6.00,"0,590584","36,605812","10,181089","21,009934",,
19/05/2008 7.00,"0,697142","59,388438","12,278042","40,590937",,
19/05/2008 8.00,"0,731458","63,218423","10,78759","46,710407",,
19/05/2008 9.00,"0,717009","51,917873","9,515381","37,354055",,
19/05/2008 10.00,"0,818149","41,053125","7,706029","29,257921",,
19/05/2008 11.00,"0,673664","38,804174","8,316759","26,070349",,
19/05/2008 12.00,"0,476802","34,004058","7,225564","22,941169",,
19/05/2008 13.00,"0,43165","44,272225","10,796899","27,736809",,
19/05/2008 14.00,"0,258268","35,631782","13,124774","15,518656",,
19/05/2008 15.00,"0,225759","41,347535","16,291768","16,379143",,
19/05/2008 16.00,"0,202279","57,192681","17,987775","29,632998",,
19/05/2008 17.00,"0,214923","66,261107","16,59883","40,838828",,
19/05/2008 18.00,"0,563493","79,968845","15,796921","55,786422",,
19/05/2008 19.00,"0,722427","59,501305","10,866262","42,870004",,
19/05/2008 20.00,"0,969859","54,000826","8,397963","41,152913",,
19/05/2008 21.00,"0,901228","37,351549","7,452263","25,943162",,
19/05/2008 22.00,"0,839821","25,869455","7,205263","14,832077",,
19/05/2008 23.00,"0,745906","24,752751","7,620593","13,077355",,
20/05/2008 0.00,"0,901228","28,604763","8,827675","15,079976",,
20/05/2008 1.00,"0,726039","24,996589","9,660026","10,192183",,
20/05/2008 2.00,"0,659215","20,930568","9,600815","6,214212",,
20/05/2008 3.00,"0,572523","19,784036","8,917338","6,115574",,
20/05/2008 4.00,"0,343153","20,742503","9,277686","6,521807",,
20/05/2008 5.00,"0,44068","22,662036","8,908034","9,009829",,
20/05/2008 6.00,"0,465966","31,201315","9,876574","16,068953",,
20/05/2008 7.00,"0,40456","47,50945","12,975895","27,632988",,
20/05/2008 8.00,"0,222146","47,735143","12,047959","29,282566",,
20/05/2008 9.00,"0,162546","44,727454","10,823119","28,152134",,
20/05/2008 10.00,"0,195056","40,289204","9,478161","25,774428",,
20/05/2008 11.00,"0,265492","44,458969","10,70469","28,065177",,
20/05/2008 12.00,"0,260074","46,624921","11,577644","28,893207",,
20/05/2008 13.00,"0,216728","60,645234","15,538093","36,84657",,
20/05/2008 14.00,"0,113782","42,108873","14,767485","19,479743",,
20/05/2008 15.00,"0,055988","44,600361","18,642488","16,027423",,
20/05/2008 16.00,"0,077661","54,596145","23,633219","18,37267",,
20/05/2008 17.00,"0,079467","61,297612","26,417033","20,807474",,
20/05/2008 18.00,"0,083079","63,837089","26,540537","23,159215",,
20/05/2008 19.00,"0,305225","59,437751","21,915215","25,853586",,
20/05/2008 20.00,"0,668245","56,555868","15,50763","32,801104",,
20/05/2008 21.00,"0,982501","53,815362","12,23744","35,076269",,
20/05/2008 22.00,"1,228126","39,13359","9,558519","24,494728",,
20/05/2008 23.00,"1,051131","43,216476","10,450929","27,211181",,
21/05/2008 0.00,"1,024041","40,953241","9,845275","25,87567",,
21/05/2008 1.00,"27,905696","9,890953","12,748997",,,
21/05/2008 2.00,"0,391212",,,,,
21/05/2008 3.00,"0,326898","23,066692","10,615876","6,794361",,
21/05/2008 4.00,"0,375663","22,507681","10,091429","7,039657",,
21/05/2008 5.00,"0,574329","28,647571","9,711626","13,766528",,
21/05/2008 6.00,"0,420814","28,543807","9,645647","13,763933",,
21/05/2008 7.00,"0,530984","46,155429","11,797584","28,08594",,
21/05/2008 8.00,"0,384692","61,656856","14,418126","39,577292",,
21/05/2008 9.00,"0,411783","49,369329","10,137953","33,848498",,
21/05/2008 10.00,"0,502087","37,150542","7,911579","25,037239",,
21/05/2008 11.00,"0,55627","38,494199","8,711788","25,154042",,
21/05/2008 12.00,"0,357602","38,290551","10,591342","22,06641",,
21/05/2008 13.00,"0,377469","44,771563","13,184817","24,572602",,
21/05/2008 14.00,"0,267298","42,094592","14,018025","20,615394",,
21/05/2008 15.00,"0,272717","40,35146","13,469882","19,712069",,
21/05/2008 16.00,"0,386499","47,80126","15,568533","23,947035",,
21/05/2008 17.00,"0,32148","58,094073","18,454702","29,818595",,
21/05/2008 18.00,"0,27091","55,62983","17,146113","29,360441",,
21/05/2008 19.00,"0,500281","71,058619","15,411198","47,461881",,
21/05/2008 20.00,"0,749519","68,713687","12,115636","50,171833",,
21/05/2008 21.00,"1,367194","49,309656","6,003258","40,132802",,
21/05/2008 22.00,"1,439436","31,302478","3,855552","25,408433",,
21/05/2008 23.00,"1,199229","37,181668","8,363282","24,375322",,
22/05/2008 0.00,"0,8037","33,790068","9,497618","19,240933",,
22/05/2008 1.00,"0,868719","27,921261","9,912102","12,732122",,
22/05/2008 2.00,"0,706172","28,932899","10,558351","12,752885",,
22/05/2008 3.00,"0,731458","26,930366","10,784205","10,402435",,
22/05/2008 4.00,"0,518341","26,088627","10,423854","10,113019",,
22/05/2008 5.00,"0,568912","36,537058","10,266521","20,810074",,
22/05/2008 6.00,"0,679081","66,293535","12,902297","46,542973",,
22/05/2008 7.00,"0,868719","124,32017","33,009872","73,758054",,
22/05/2008 8.00,"1,013204","58,922849","10,747832","42,472862",,
22/05/2008 9.00,"1,128793","49,780468","8,176341","37,269678",,
22/05/2008 10.00,"1,186587","32,594266","5,420442","24,323411",,
22/05/2008 11.00,"0,881362","41,360518","6,846607","30,884152",,
22/05/2008 12.00,"0,606839","39,002621","8,995159","25,228016",,
22/05/2008 13.00,"0,428038","61,457111","16,115829","36,772597",,
22/05/2008 14.00,"0,330511","41,386443","13,066402","21,366848",,
22/05/2008 15.00,"0,213116","43,072521","16,217335","18,219525",,
22/05/2008 16.00,"0,088497","56,950143","22,980188","21,730262",,
22/05/2008 17.00,"0,079467","74,005354","27,70617","31,546066",,
22/05/2008 18.00,"0,110171","73,308872","26,01101","33,450036",,
22/05/2008 19.00,"0,305225","64,307883","21,059186","32,04055",,
22/05/2008 20.00,"1,078222","83,230734","16,146281","58,51454",,
22/05/2008 21.00,"1,64894","64,660665","9,745462","49,75261",,
22/05/2008 22.00,"1,69048","33,198647","4,23028","26,730964",,
22/05/2008 23.00,"1,63991","33,605884","5,691973","24,895768",,
23/05/2008 0.00,"1,724795","60,154959","8,847129","46,62215",,
23/05/2008 1.00,"88,177387","12,855771","68,513343",,,
23/05/2008 2.00,"1,228126",,,,,
23/05/2008 3.00,"1,788008","97,843751","13,5714","77,088394",,
23/05/2008 4.00,"1,434019","44,577018","10,069437","29,157981",,
23/05/2008 5.00,"0,843434","35,821127","12,020042","17,403162",,
23/05/2008 6.00,"0,92832","81,255446","15,867139","56,966182",,
23/05/2008 7.00,"0,839821","101,498632","20,297893","70,425117",,
23/05/2008 8.00,"0,942768","70,913365","15,963571","46,468997",,
23/05/2008 9.00,"1,024041","53,737542","11,244368","36,522106",,
23/05/2008 10.00,"0,975277","36,290619","7,59268","24,666042",,
23/05/2008 11.00,"0,863301","41,251572","8,449562","28,315668",,
23/05/2008 12.00,"0,742294","55,037111","12,304262","36,19634",,
23/05/2008 13.00,"0,458741","56,188823","15,444195","32,53115",,
23/05/2008 14.00,"0,330511","48,840164","18,524908","20,45056",,
23/05/2008 15.00,"0,187831","53,248586","23,922509","16,580313",,
23/05/2008 16.00,"0,063213","66,201452","28,904787","21,897676",,
23/05/2008 17.00,"0,052375","72,644831","30,389314","26,067749",,
23/05/2008 18.00,"0,102946","75,913204","30,034892","29,882189",,
23/05/2008 19.00,"0,265492","77,107708","24,992561","38,814152",,
23/05/2008 20.00,"0,603226","80,667909","19,029057","51,52681",,
23/05/2008 21.00,"0,991531","61,393575","11,149628","44,328802",,
23/05/2008 22.00,"1,35997","47,933572","8,742239","34,553223",,
23/05/2008 23.00,"1,715765","45,442084","3,80649","39,633099",,
24/05/2008 0.00,"1,782589","55,260182","5,709736","46,537791",,
24/05/2008 1.00,"1,405122","55,88271","9,858811","40,794698",,
24/05/2008 2.00,"1,338297","43,350068","10,032217","27,9873",,
24/05/2008 3.00,"1,166721","35,407392","10,620946","19,135812",,
24/05/2008 4.00,"0,986114","33,433402","10,168396","17,85872",,
24/05/2008 5.00,"1,112538","55,742657","11,840715","37,613608",,
24/05/2008 6.00,"1,009592","54,915201","12,470062","35,81996",,
24/05/2008 7.00,"1,027653","66,175523","14,969649","43,252861",,
24/05/2008 8.00,"1,600176","106,205345","21,570941","73,181801",,
24/05/2008 9.00,"2,293707","90,934778","18,663637","62,361449",,
24/05/2008 10.00,"1,609207","53,406805","11,329799","36,060072",,
24/05/2008 11.00,"0,848852","45,260518","12,172305","26,615461",,
24/05/2008 12.00,"0,43165","52,539139","16,348444","27,49152",,
24/05/2008 13.00,"0,254656","61,219774","21,462679","28,331231",,
24/05/2008 14.00,"0,061406","54,375653","25,70395","14,974839",,
24/05/2008 15.00,"0,034316","58,903385","29,930842","13,020249",,
24/05/2008 16.00,"0,016255","66,571096","34,166203","14,194823",,
24/05/2008 17.00,"0,021673","70,844629","35,785233","15,987182",,
24/05/2008 18.00,"0,027091","76,749762","35,939176","21,67185",,
24/05/2008 19.00,"0,019867","76,332125","31,208146","28,509048",,
24/05/2008 20.00,"0,299808","73,304991","24,346302","36,000359",,
24/05/2008 21.00,"0,870525","63,57507","17,549604","36,692119",,
24/05/2008 22.00,"1,094477","45,689821","11,186002","28,558377",,
24/05/2008 23.00,"1,4882","49,475675","10,933084","32,73491",,
25/05/2008 0.00,"1,426794","56,925498","9,596585","42,240535",,
25/05/2008 1.00,"53,265449","11,606407","35,494194",,,
25/05/2008 2.00,"1,094477",,,,,
25/05/2008 3.00,"0,93735","43,382496","10,983838","26,559649",,
25/05/2008 4.00,"0,917482","35,039063","10,257221","19,32531",,
25/05/2008 5.00,"0,796476","35,496871","10,31136","19,700387",,
25/05/2008 6.00,"0,832598","45,387611","12,241667","26,636224",,
25/05/2008 7.00,"0,940962","35,923592","11,324727","18,572545",,
25/05/2008 8.00,"0,800088","30,897824","10,602337","14,651671",,
25/05/2008 9.00,"0,762161","36,749768","11,364485","19,338293",,
25/05/2008 10.00,"0,455129","40,957161","10,974529","24,146897",,
25/05/2008 11.00,"0,310644","36,955976","11,316271","19,61863",,
25/05/2008 12.00,"0,207698","43,120513","15,229336","19,783444",,
25/05/2008 13.00,"0,043346","47,168349","21,321405","14,486847",,
25/05/2008 14.00,"0,019867","53,789414","27,820357","11,140931",,
25/05/2008 15.00,"0,00903","60,490859","32,373767","10,860586",,
25/05/2008 16.00,"0,005419","66,731937","36,275841","11,118869",,
25/05/2008 17.00,"0,003612","73,205126","39,370096","12,848926",,
25/05/2008 18.00,"0,005419","88,58854","42,423739","23,557675",,
25/05/2008 19.00,"0,025285","87,028294","39,276209","26,825703",,
25/05/2008 20.00,"0,182413","85,746871","32,801785","35,477331",,
25/05/2008 21.00,"0,673664","66,246862","24,351365","28,929553",,
25/05/2008 22.00,"1,403316","71,781031","17,327987","45,243808",,
25/05/2008 23.00,"1,616431","80,701636","13,765945","59,63591",,
26/05/2008 0.00,"1,68145","93,121473","13,559554","72,381011",,
26/05/2008 1.00,"1,522516","96,830809","13,47159","76,22792",,
26/05/2008 2.00,"1,574892","62,411696","9,50523","47,870704",,
26/05/2008 3.00,"2,03002","56,101922","5,738496","47,335977",,
26/05/2008 4.00,"2,00293","85,037405","19,602565","55,019384",,
26/05/2008 5.00,"1,567668","101,061549","28,177324","57,898073",,
26/05/2008 6.00,"1,782589","172,502796","68,268126","67,876093",,
26/05/2008 7.00,"1,621849","207,790801","76,634795","90,351348",,
26/05/2008 8.00,"1,347327","168,272056","45,052764","99,262551",,
26/05/2008 9.00,"2,095039","89,584619","21,07864","57,304934",,
26/05/2008 10.00,"1,455691","58,961757","14,562778","36,658393",,
26/05/2008 11.00,"0,639348","62,176941","15,794389","37,986105",,
26/05/2008 12.00,"0,6845","70,665663","21,060033","38,40143",,
26/05/2008 13.00,"0,58336","79,450044","26,097291","39,463087",,
26/05/2008 14.00,"0,144485","72,137715","30,596555","25,242299",,
26/05/2008 15.00,"0,054182","82,792353","36,883191","26,258527",,
26/05/2008 16.00,"0,025285","107,869359","47,579435","34,941302",,
26/05/2008 17.00,"0,005419","142,258648","58,716368","52,266603",,
26/05/2008 18.00,"0,043346","160,236016","63,302769","63,219342",,
26/05/2008 19.00,"0,258268","186,978342","66,100965","85,686814",,
26/05/2008 20.00,"0,890392","247,336897","85,170635","116,827942",,
26/05/2008 21.00,"1,679644","224,528065","63,702869","126,942226",,
26/05/2008 22.00,"1,780783","195,407351","49,838785","119,073184",,
26/05/2008 23.00,"3,137141","198,858511","54,759313","114,97718",,
27/05/2008 0.00,"2,519465","176,07986","51,508567","97,170382",,
27/05/2008 1.00,"203,674265","73,8586","90,491518",,,
27/05/2008 2.00,"2,169088",,,,,
27/05/2008 3.00,"2,216046","48,882956","11,810266","30,795894",,
27/05/2008 4.00,"1,948748","53,227821","12,955581","33,386446",,
27/05/2008 5.00,"1,611013","50,089159","11,625015","32,287157",,
27/05/2008 6.00,"1,47014","58,893021","13,78879","37,777141",,
27/05/2008 7.00,"1,260636","90,003555","20,473832","58,652128",,
27/05/2008 8.00,"1,441242","110,267484","23,720347","73,948857",,
27/05/2008 9.00,"1,722989","124,215141","25,208267","85,623199",,
27/05/2008 10.00,"1,797038","99,795691","20,552493","68,330344",,
27/05/2008 11.00,"1,197424","88,886853","24,246492","51,746139",,
27/05/2008 12.00,"0,402753","92,008652","29,724451","46,465116",,
27/05/2008 13.00,"0,15171","103,769628","36,947474","47,151676",,
27/05/2008 14.00,"0,023478","84,04393","41,987277","19,679623",,
27/05/2008 15.00,"0,010836","93,590984","47,04567","21,471988",,
27/05/2008 16.00,"0,001806","112,426937","54,058922","29,560321",,
27/05/2008 17.00,0,"122,91428","59,361788","31,918563",,
27/05/2008 18.00,"0,001806","136,356133","65,134114","36,513022",,
27/05/2008 19.00,"0,007225","159,452614","69,088639","53,557967",,
27/05/2008 20.00,"0,048764","159,632915","68,960073","53,935646",,
27/05/2008 21.00,"0,260074","153,931429","64,753465","54,684519",,
27/05/2008 22.00,"0,590584","111,578716","52,495719","31,109979",,
27/05/2008 23.00,"1,101702","89,365444","38,492907","30,366306",,
28/05/2008 0.00,"1,553219","64,521895","26,567597","23,802966",,
28/05/2008 1.00,"1,75008","47,691053","19,532359","17,754887",,
28/05/2008 2.00,"1,573085","33,214212","14,341161","11,233078",,
28/05/2008 3.00,"1,735631","28,347961","13,279565","7,992295",,
28/05/2008 4.00,"1,614625","28,934199","12,4506","9,85085",,
28/05/2008 5.00,"1,685062","42,754767","14,263335","20,899631",,
28/05/2008 6.00,"1,457497","67,725412","15,9458","43,30609",,
28/05/2008 7.00,"1,282309","77,658937","19,207541","48,241898",,
28/05/2008 8.00,"0,870525","63,036824","15,659888","39,052962",,
28/05/2008 9.00,"0,912065","59,225019","16,618282","33,768023",,
28/05/2008 10.00,"0,525566","61,256082","19,591567","31,238484",,
28/05/2008 11.00,"0,471384","66,407681","23,936052","29,727756",,
28/05/2008 12.00,"0,164352","79,280159","31,607397","30,838723",,
28/05/2008 13.00,"0,079467","104,886315","40,752283","42,431331",,
28/05/2008 14.00,"0,055988","91,395186","45,729471","21,294173",,
28/05/2008 15.00,"0,030703","97,775015","51,549181","18,74906",,
28/05/2008 16.00,"0,001806","114,306261","57,596411","26,013238",,
28/05/2008 17.00,"0,012642","132,463893","63,279926","35,46305",,
28/05/2008 18.00,"0,016255","143,412964","68,063416","39,080208",,
28/05/2008 19.00,"0,016255","151,203862","68,726608","45,858995",,
28/05/2008 20.00,"0,131843","156,893707","66,728603","54,618343",,
28/05/2008 21.00,"0,469577","118,644628","51,742046","39,337179",,
28/05/2008 22.00,"0,989725","81,220422","36,077056","25,922378",,
28/05/2008 23.00,"1,298564","67,176802","26,672494","26,298775",,
29/05/2008 0.00,"1,748274","51,352399","19,685465","21,183851",,
29/05/2008 1.00,"33,896432","12,462439","14,798338",,,
29/05/2008 2.00,"1,890954",,,,,
29/05/2008 3.00,"1,625462","23,158775","10,560893","6,970871",,
29/05/2008 4.00,"1,504455","24,881161","9,772531","9,904062",,
29/05/2008 5.00,"1,314818","39,870265","10,891629","23,186478",,
29/05/2008 6.00,"1,455691","59,371594","13,438595","38,79339",,
29/05/2008 7.00,"1,316623","87,851869","21,832325","54,414583",,
29/05/2008 8.00,"1,303981","61,911056","13,878449","40,659732",,
29/05/2008 9.00,"0,962634","52,069629","13,028331","32,115825",,
29/05/2008 10.00,"0,659215","47,268233","15,074546","24,17156",,
29/05/2008 11.00,"0,462354","56,689459","20,281819","25,609595",,
29/05/2008 12.00,"0,155322","70,906881","27,553063","28,680362",,
29/05/2008 13.00,"0,086691","84,282566","34,028323","32,130106",,
29/05/2008 14.00,"0,066825","81,711995","38,931077","22,035264",,
29/05/2008 15.00,"0,032509","86,181335","43,945499","18,813947",,
29/05/2008 16.00,"0,010836","100,735995","49,640003","24,641377",,
29/05/2008 17.00,"0,001806","121,11407","55,976544","35,333262",,
29/05/2008 18.00,"0,003612","117,294469","55,094281","32,842635",,
29/05/2008 19.00,"0,106558","121,376053","52,198821","41,369657",,
29/05/2008 20.00,"0,298001","117,946861","45,579746","48,093931",,
29/05/2008 21.00,"0,552657","97,880059","34,381062","45,195779",,
29/05/2008 22.00,"0,890392","57,585673","24,509559","20,019672",,
29/05/2008 23.00,"1,49723","47,346053","17,713698","20,200069",,
30/05/2008 0.00,"1,889148","31,542416","11,994665","13,160418",,
30/05/2008 1.00,"2,188955","27,023749","10,433163","11,034503",,
30/05/2008 2.00,"2,393041","28,223452","9,103433","14,275292",,
30/05/2008 3.00,"2,134772","26,722857","9,140652","12,716549",,
30/05/2008 4.00,"2,075172","26,510147","9,222705","12,377796",,
30/05/2008 5.00,"1,780783","35,472225","9,990768","20,167623",,
30/05/2008 6.00,"1,625462","51,264218","14,978103","28,318268",,
30/05/2008 7.00,"2,069755","73,330935","17,261996","46,896006",,
30/05/2008 8.00,"2,188955","86,670326","19,720993","56,471702",,
30/05/2008 9.00,"1,289533","47,369397","11,746829","29,378624",,
30/05/2008 10.00,"1,054744","49,010045","14,007875","27,551211",,
30/05/2008 11.00,"0,659215","56,188823","17,553832","29,294267",,
30/05/2008 12.00,"0,325092","65,01085","23,217045","29,433117",,
30/05/2008 13.00,"0,164352","80,5421","30,523805","33,764139",,
30/05/2008 14.00,"0,054182","74,477446","35,335216","20,312974",,
30/05/2008 15.00,"0,023478","79,970143","40,649928","17,654947",,
30/05/2008 16.00,"0,001806","88,343421","45,901186","17,976825",,
30/05/2008 17.00,0,"105,899272","51,522947","26,919161",,
30/05/2008 18.00,"0,014449","113,446356","54,478473","29,956163",,
30/05/2008 19.00,"0,037927","115,249162","53,515866","33,217728",,
30/05/2008 20.00,"0,21131","116,177781","48,41263","41,977061",,
30/05/2008 21.00,"0,390111","102,445398","38,810118","42,968644",,
30/05/2008 22.00,"0,796476","74,569529","28,016611","31,634327",,
30/05/2008 23.00,"1,150466","65,201493","20,844328","33,264458",,
31/05/2008 0.00,"1,526127","48,27077","14,433351","26,158587",,
31/05/2008 1.00,"43,499224","11,828032","25,381168",,,
31/05/2008 2.00,"1,712153",,,,,
31/05/2008 3.00,"1,601982",,,,,
31/05/2008 4.00,"1,934299",,,,,
31/05/2008 5.00,"1,863863",,,,,
31/05/2008 6.00,"1,784396",,,,,
31/05/2008 7.00,"2,308156",,,,,
31/05/2008 8.00,"2,584484",,,,,
31/05/2008 9.00,"1,760917",,,,,
31/05/2008 10.00,"1,240769",,,,,
31/05/2008 11.00,"1,015011",,,,,
31/05/2008 12.00,"0,332317",,,,,
31/05/2008 13.00,"0,191443",,,,,
31/05/2008 14.00,"0,077661",,,,,
31/05/2008 15.00,"0,041539",,,,,
31/05/2008 16.00,"0,00903",,,,,
31/05/2008 17.00,"0,001806",,,,,
31/05/2008 18.00,"0,001806",,,,,
31/05/2008 19.00,"0,034316",,,,,
31/05/2008 20.00,"0,074049",,,,,
31/05/2008 21.00,"0,408172",,,,,
31/05/2008 22.00,"0,794671",,,,,
31/05/2008 23.00,"1,190199",,,,,
01/06/2008 0.00,"1,829547",,,,,
01/06/2008 1.00,"2,304543",,,,,
01/06/2008 2.00,"2,88971",,,,,
01/06/2008 3.00,"2,439998",,,,,
01/06/2008 4.00,"2,508629",,,,,
01/06/2008 5.00,"3,480294",,,,,
01/06/2008 6.00,"3,738562",,,,,
01/06/2008 7.00,"3,388184",,,,,
01/06/2008 8.00,"2,152833",,,,,
01/06/2008 9.00,"1,540576",,,,,
01/06/2008 10.00,"1,060162",,,,,
01/06/2008 11.00,"0,586973",,,,,
01/06/2008 12.00,"0,186025",,,,,
01/06/2008 13.00,"0,0596",,,,,
01/06/2008 14.00,"0,014449",,,,,
01/06/2008 15.00,0,,,,,
01/06/2008 16.00,0,,,,,
01/06/2008 17.00,0,,,,,
01/06/2008 18.00,0,,,,,
01/06/2008 19.00,"0,00903",,,,,
01/06/2008 20.00,"0,021673",,,,,
01/06/2008 21.00,"0,223953",,,,,
01/06/2008 22.00,"0,53279",,,,,
01/06/2008 23.00,"1,224515",,,,,
02/06/2008 0.00,"1,592952",,,,,
02/06/2008 1.00,,,,,,
02/06/2008 2.00,"2,080591",,,,,
02/06/2008 3.00,"2,757866",,,,,
02/06/2008 4.00,"2,266616",,,,,
02/06/2008 5.00,"1,937912",,,,,
02/06/2008 6.00,"1,974033",,,,,
02/06/2008 7.00,"2,313573",,,,,
02/06/2008 8.00,"2,815661",,,,,
02/06/2008 9.00,"1,768141",,,,,
02/06/2008 10.00,"1,168526",,,,,
02/06/2008 11.00,"1,114344",,,,,
02/06/2008 12.00,"0,26188",,,,,
02/06/2008 13.00,"0,140874",,,,,
02/06/2008 14.00,"0,083079",,,,,
02/06/2008 15.00,"0,06863",,,,,
02/06/2008 16.00,"0,055988",,,,,
02/06/2008 17.00,"0,028897",,,,,
02/06/2008 18.00,"0,045152",,,,,
02/06/2008 19.00,"0,055988",,,,,
02/06/2008 20.00,"0,111976",,,,,
02/06/2008 21.00,"0,209504",,,,,
02/06/2008 22.00,"0,343153",,,,,
02/06/2008 23.00,"0,807313",,,,,
03/06/2008 0.00,"1,074611",,,,,
03/06/2008 1.00,"1,545994",,,,,
03/06/2008 2.00,"1,694092",,,,,
03/06/2008 3.00,"1,856638",,,,,
03/06/2008 4.00,"2,03002",,,,,
03/06/2008 5.00,"2,306349",,,,,
03/06/2008 6.00,"1,192005",,,,,
03/06/2008 7.00,"0,209504",,,,,
03/06/2008 8.00,"0,382886","74,220664","16,579376","48,83372",,
03/06/2008 9.00,"0,137261","54,561117","12,840545","34,897172",,
03/06/2008 10.00,"0,023478","49,613169","13,961349","28,22611",,
03/06/2008 11.00,"0,043346","52,130582","16,746849","26,47139",,
03/06/2008 12.00,"0,00903","66,910917","21,012661","34,716758",,
03/06/2008 13.00,0,"72,795271","25,874812","33,145035",,
03/06/2008 14.00,"0,003612","63,052404","29,744753","17,457674",,
03/06/2008 15.00,0,"71,812175","36,190409","16,333716",,
03/06/2008 16.00,0,"89,08398","42,742643","23,564157",,
03/06/2008 17.00,0,"99,191306","47,563361","26,285793",,
03/06/2008 18.00,0,"102,637383","49,428533","26,868532",,
03/06/2008 19.00,0,"106,759155","47,190318","34,427337",,
03/06/2008 20.00,0,"100,453248","40,981505","37,643473",,
03/06/2008 21.00,0,"76,201116","31,738507","27,556412",,
03/06/2008 22.00,0,"59,397541","24,260023","22,215661",,
03/06/2008 23.00,"0,025285","49,268166","18,173017","21,418777",,
04/06/2008 0.00,"0,077661","37,730279","13,994345","16,284394",,
04/06/2008 1.00,"26,123655","10,377337","10,219442",,,
04/06/2008 2.00,"0,010836",,,,,
04/06/2008 3.00,"0,001806","22,221053","8,845439","8,664595",,
04/06/2008 4.00,"0,003612","20,662103","8,189876","8,110404",,
04/06/2008 5.00,"0,028897","24,434996","8,728706","11,059161",,
04/06/2008 6.00,"0,052375","35,780898","8,052841","23,449934",,
04/06/2008 7.00,"0,019867","62,044669","12,336407","43,159421",,
04/06/2008 8.00,"0,077661","95,964427","20,446761","64,658673",,
04/06/2008 9.00,"0,231176","73,713526","16,397501","48,605296",,
04/06/2008 10.00,"0,066825","63,720361","15,75294","39,594173",,
04/06/2008 11.00,"0,005419","44,513442","10,815507","27,949672",,
04/06/2008 12.00,"0,005419","56,459886","15,635359","32,509086",,
04/06/2008 13.00,"0,001806","62,38837","20,548266","30,903615",,
04/06/2008 14.00,0,"49,469195","21,678384","16,24157",,
04/06/2008 15.00,0,"63,226205","26,240246","23,008663",,
04/06/2008 16.00,0,"70,939309","26,67757","30,056103",,
04/06/2008 17.00,"0,005419","79,48897","25,691254","40,125001",,
04/06/2008 18.00,"0,003612","79,19844","22,791555","44,283373",,
04/06/2008 19.00,"0,05057","92,59101","20,85363","60,658636",,
04/06/2008 20.00,"0,028897","82,960954","15,512704","59,216705",,
04/06/2008 21.00,"0,097527","71,528129","11,564118","53,834424",,
04/06/2008 22.00,"0,32148","53,838687","7,867592","41,804445",,
04/06/2008 23.00,"0,088497","59,298937","9,061985","45,435888",,
05/06/2008 0.00,"0,041539","42,645821","6,685042","32,418225",,
05/06/2008 1.00,"0,046958","22,533627","3,879237","16,597187",,
05/06/2008 2.00,"0,155322","24,292322","2,371866","20,669905",,
05/06/2008 3.00,"0,012642","24,005694","1,266292","22,079393",,
05/06/2008 4.00,"0,111976","26,953711","0,472004","26,741346",,
05/06/2008 5.00,"0,590584","24,202841","1,329735","23,231889",,
05/06/2008 6.00,"0,084885","62,032985","15,502554","38,289808",,
