,Provincia di TARANTO,,,
22/07/2010 14.00,"0,601274","2,099957","24,6","117,736461"
22/07/2010 15.00,"0,287997","1,774839","24,6","125,623836"
22/07/2010 16.00,"0,702389","2,507488","24,6","112,280074"
22/07/2010 17.00,"1,294635","3,186275","24,6","106,778208"
22/07/2010 18.00,"0,034306","3,198606","24,6","103,981133"
22/07/2010 19.00,"0,297928","5,437435","24,6","99,388807"
22/07/2010 20.00,"0,663568","10,279793","24,6","98,12611"
22/07/2010 21.00,"1,606105","14,249984","24,6","88,660849"
22/07/2010 22.00,"1,083376","22,702361","24,6","52,042888"
22/07/2010 23.00,"0,706903","13,830122","24,6","59,142313"
23/07/2010 0.00,"1,457141","12,771701","24,6","47,113622"
23/07/2010 1.00,,"9,040978","28,6","48,502661"
23/07/2010 2.00,"3,127347",,"28,6","60,778612"
23/07/2010 3.00,"2,242589","5,996169","28,6",
23/07/2010 4.00,"2,055707","5,138276","28,6","64,006582"
23/07/2010 5.00,"1,933827","5,341392","28,6","59,098024"
23/07/2010 6.00,"2,416832","9,900818","28,6","51,910799"
23/07/2010 7.00,"1,685553","13,053339","28,6","44,44034"
23/07/2010 8.00,"2,35183","17,512836","28,6","59,079691"
23/07/2010 9.00,"2,099371","17,6989","28,6","73,006069"
23/07/2010 10.00,"1,331651","14,349923","28,6","101,984999"
23/07/2010 11.00,"1,77132","6,68404","28,6","126,299519"
23/07/2010 12.00,"2,220921","6,824213","28,6","137,046449"
23/07/2010 13.00,"1,570896","5,192787","28,6","147,164979"
23/07/2010 14.00,"2,017789","4,279733","28,6","137,921833"
23/07/2010 15.00,"1,29283","3,130468","28,6","136,694608"
23/07/2010 16.00,"0,017154","2,940977","28,6","131,282787"
23/07/2010 17.00,,"5,826797","28,6","133,125368"
23/07/2010 18.00,,"7,501701","28,6","141,436006"
23/07/2010 19.00,"0,007223","10,50627","28,6","130,03162"
23/07/2010 20.00,"0,31779","13,910591","28,6","118,952613"
23/07/2010 21.00,"0,183272","10,781417","28,6","103,49144"
23/07/2010 22.00,"0,001805","11,931985","28,6","86,623741"
23/07/2010 23.00,"0,012639","8,835914","28,6","87,44558"
24/07/2010 0.00,"0,088476","9,90017","28,6","74,592493"
24/07/2010 1.00,"0,081253","15,091655","27,6","54,051632"
24/07/2010 2.00,"0,042432","14,388851","27,6","46,133576"
24/07/2010 3.00,"0,110143","10,541311","27,6","60,205109"
24/07/2010 4.00,"0,034306","10,194776","27,6","54,203751"
24/07/2010 5.00,"0,294318","8,141552","27,6","53,765689"
24/07/2010 6.00,"0,36564","8,789839","27,6","51,987545"
24/07/2010 7.00,"0,215773","8,495872","27,6","66,212594"
24/07/2010 8.00,"0,164312","13,214929","27,6","83,96538"
24/07/2010 9.00,"0,106532","9,335594","27,6","103,985205"
24/07/2010 10.00,"0,019862","4,946191","27,6","101,932709"
24/07/2010 11.00,"0,126394","3,281021","27,6","107,231791"
24/07/2010 12.00,"0,001805","5,42251","27,6","92,445789"
24/07/2010 13.00,"0,032501","4,646382","27,6","87,073374"
24/07/2010 14.00,"0,11556","2,474392","27,6","86,755506"
24/07/2010 15.00,"0,1282","3,477649","27,6","85,251098"
24/07/2010 16.00,"0,362029","3,80601","27,6","79,942503"
24/07/2010 17.00,"0,176049","2,009107","27,6","84,452357"
24/07/2010 18.00,"0,122782","2,877382","27,6","88,697318"
24/07/2010 19.00,"0,191396","2,87868","27,6","95,183625"
24/07/2010 20.00,"0,464046","4,399787","27,6","93,184074"
24/07/2010 21.00,"0,157992","4,962414","27,6","92,089223"
24/07/2010 22.00,"0,415294","3,303733","27,6","94,656565"
24/07/2010 23.00,"0,383696","19,078721","27,6","81,129729"
25/07/2010 0.00,"0,514604","7,013051","27,6","84,183393"
25/07/2010 1.00,,"5,223936","10,8","85,899033"
25/07/2010 2.00,"1,826392",,"10,8","82,185204"
25/07/2010 3.00,"0,907328","2,695681","10,8",
25/07/2010 4.00,"0,806212","2,91567","10,8","82,843413"
25/07/2010 5.00,"0,658152","2,624946","10,8","89,326326"
25/07/2010 6.00,"0,650026","3,084392","10,8","90,249055"
25/07/2010 7.00,"0,809824","3,546435","10,8","89,0817"
25/07/2010 8.00,"1,226924","4,210947","10,8","91,148001"
25/07/2010 9.00,"1,918479","3,662595","10,8","98,487722"
25/07/2010 10.00,"2,600104","3,495168","10,8","105,71529"
25/07/2010 11.00,"2,648856","2,615863","10,8","108,539929"
25/07/2010 12.00,"2,670523","2,537341","10,8","110,466877"
25/07/2010 13.00,"2,695801","2,57303","10,8","109,748661"
25/07/2010 14.00,"2,737331","2,563946","10,8","107,918165"
25/07/2010 15.00,"3,340411","3,705425","10,8","103,686378"
25/07/2010 16.00,"3,826125","3,418595","10,8","98,936198"
25/07/2010 17.00,"3,855015","3,81769","10,8","93,19934"
25/07/2010 18.00,"3,743065","3,042212","10,8","89,824376"
25/07/2010 19.00,"2,603715","2,624296","10,8","87,20568"
25/07/2010 20.00,"2,184809","2,149275","10,8","86,257114"
25/07/2010 21.00,"2,471904","5,332956","10,8","81,291501"
25/07/2010 22.00,"6,538177","12,536792","10,8","72,473879"
25/07/2010 23.00,"6,218581","7,177233","10,8","78,025905"
26/07/2010 0.00,"3,758414","3,978627","10,8","77,243145"
26/07/2010 1.00,"1,244078","3,132414","11,3","75,109577"
26/07/2010 2.00,"0,935315","3,523722","11,3","75,238693"
26/07/2010 3.00,"1,141156","2,33033","11,3","74,609487"
26/07/2010 4.00,"0,728571","3,43352","11,3","71,064653"
26/07/2010 5.00,"0,671693","3,484786","11,3","72,78849"
26/07/2010 6.00,"1,156504","4,204457","11,3","74,82489"
26/07/2010 7.00,"1,105044","5,808625","11,3","70,968177"
26/07/2010 8.00,"1,126712","4,224574","11,3","74,271094"
26/07/2010 9.00,"2,55406","5,912456","11,3","76,525629"
26/07/2010 10.00,"2,719275","5,282988","11,3","78,648307"
26/07/2010 11.00,"2,9522","5,399798","11,3","84,591032"
26/07/2010 12.00,"3,293464","6,987094","11,3","86,316908"
26/07/2010 13.00,"3,962449","7,561403","11,3","88,989311"
26/07/2010 14.00,"3,67084","4,118796","11,3","97,017332"
26/07/2010 15.00,"2,686773","2,193404","11,3","98,892705"
26/07/2010 16.00,"1,857991","2,179127","11,3","95,663144"
26/07/2010 17.00,"0,853159","2,17199","11,3","92,066658"
26/07/2010 18.00,"0,650026","2,118775","11,3","93,428327"
26/07/2010 19.00,"0,650026","2,587309","11,3","91,315139"
26/07/2010 20.00,"0,650026","3,859223","11,3","89,122476"
26/07/2010 21.00,"0,650026","4,954627","11,3","86,716443"
26/07/2010 22.00,"0,650026","4,242745","11,3","83,35437"
26/07/2010 23.00,"2,107167","16,919705","11,3","61,86519"
27/07/2010 0.00,"3,017204","11,874229","11,3","64,010974"
27/07/2010 1.00,,"6,997476","17,9","61,712992"
27/07/2010 2.00,"3,00637",,"17,9","63,239085"
27/07/2010 3.00,"1,698193","4,35436","17,9",
27/07/2010 4.00,"1,611523","4,200563","17,9","65,024151"
27/07/2010 5.00,"0,845033","4,303095","17,9","64,011453"
27/07/2010 6.00,"0,980456","7,752188","17,9","59,562022"
27/07/2010 7.00,"1,355123","10,321325","17,9","61,266829"
27/07/2010 8.00,"1,691873","7,702222","17,9","66,80419"
27/07/2010 9.00,"5,262501","11,179219","17,9","67,109904"
27/07/2010 10.00,"7,842743","11,936522","17,9","75,294272"
27/07/2010 11.00,"4,433718","5,151903","17,9","88,067678"
27/07/2010 12.00,"2,283216","4,172011","17,9","91,538281"
27/07/2010 13.00,"1,392139","3,163563","17,9","94,044961"
27/07/2010 14.00,"0,679819","2,460117","17,9","95,587071"
27/07/2010 15.00,"0,847742","1,872829","17,9","98,767546"
27/07/2010 16.00,"1,048167","1,869586","17,9","97,521668"
27/07/2010 17.00,"0,687944","2,902043","17,9","97,973789"
27/07/2010 18.00,"0,650026","2,813139","17,9","98,989204"
27/07/2010 19.00,"0,674402","3,557467","17,9","90,745187"
27/07/2010 20.00,"0,889272","7,46536","17,9","77,705373"
27/07/2010 21.00,"1,048167","16,37655","17,9","59,514579"
27/07/2010 22.00,"0,690653","17,678963","17,9","48,925202"
27/07/2010 23.00,"0,774614","13,206497","17,9","28,171455"
28/07/2010 0.00,"0,655442","11,49784","17,9","24,59037"
28/07/2010 1.00,"0,750238","10,476416","19,9","27,77016"
28/07/2010 2.00,"0,728571","9,639296","19,9","35,350562"
28/07/2010 3.00,"0,652734","9,146753","19,9","43,126871"
28/07/2010 4.00,"0,666276","7,439403","19,9","53,014672"
28/07/2010 5.00,"0,640998","5,886499","19,9","53,965708"
28/07/2010 6.00,"0,616621","22,569975","19,9","35,903695"
28/07/2010 7.00,"1,71986","32,577228","19,9","38,201597"
28/07/2010 8.00,"3,858626","18,970989","19,9","63,010939"
28/07/2010 9.00,"8,073863","23,353263","19,9","65,684377"
28/07/2010 10.00,"7,821978","12,087075","19,9","86,210371"
28/07/2010 11.00,"4,886931","7,893657","19,9","97,559628"
28/07/2010 12.00,"2,264257","3,993552","19,9","107,688022"
28/07/2010 13.00,"0,487519","4,065585","19,9","112,460066"
28/07/2010 14.00,"0,000903","3,597053","19,9","113,828638"
28/07/2010 15.00,"0,069517","3,54384","19,9","115,673075"
28/07/2010 16.00,"0,02889","2,944222","19,9","119,077963"
28/07/2010 17.00,"0,021667","3,821585","19,9","120,61798"
28/07/2010 18.00,"0,005417","5,642497","19,9","120,503407"
28/07/2010 19.00,"0,010834","6,775541","19,9","121,461226"
28/07/2010 20.00,"0,147159","6,342052","19,9","121,556888"
28/07/2010 21.00,"0,393627","11,212316","19,9","89,222742"
28/07/2010 22.00,"0,129102","8,004628","19,9","84,582851"
28/07/2010 23.00,"0,02257","9,475765","19,9","60,74013"
29/07/2010 0.00,,"11,503689","19,9","47,069931"
29/07/2010 1.00,,"11,679551","19,79999","42,172465"
29/07/2010 2.00,"0,932606",,"19,79999","41,344801"
29/07/2010 3.00,"0,297928","8,506902","19,79999",
29/07/2010 4.00,"0,126394","7,493913","19,79999","50,012115"
29/07/2010 5.00,"0,562453","7,379052","19,79999","49,726972"
29/07/2010 6.00,"0,454115","13,27009","19,79999","46,865483"
29/07/2010 7.00,"0,322305","11,198687","19,79999","55,90828"
29/07/2010 8.00,"0,182368","10,053316","19,79999","84,136574"
29/07/2010 9.00,"0,120074","9,32586","19,79999","96,715727"
29/07/2010 10.00,"0,401752","5,611999","19,79999","107,301494"
29/07/2010 11.00,"0,056878","7,027976","19,79999","116,099786"
29/07/2010 12.00,,"4,636648","19,79999","116,641367"
29/07/2010 13.00,"0,032501","3,902053","19,79999","113,864543"
29/07/2010 14.00,,"3,434818","19,79999","118,189009"
29/07/2010 15.00,"0,001805","2,597043","19,79999","121,570815"
29/07/2010 16.00,,"2,698926","19,79999","121,785396"
29/07/2010 17.00,,"3,545137","19,79999","120,075159"
29/07/2010 18.00,"0,015348","4,628212","19,79999","118,047084"
29/07/2010 19.00,"0,133617","9,971552","19,79999","111,912481"
29/07/2010 20.00,"0,058683","7,067562","19,79999","111,545381"
29/07/2010 21.00,"0,059586","7,449138","19,79999","111,074995"
29/07/2010 22.00,,"4,41536","19,79999","108,384062"
29/07/2010 23.00,"0,009931","4,615233","19,79999","104,805788"
30/07/2010 0.00,"0,019862","3,820935","19,79999","99,910974"
30/07/2010 1.00,"0,005417","5,31284","21,700001","73,81462"
30/07/2010 2.00,"0,092087","6,881967","21,700001","42,321772"
30/07/2010 3.00,"0,137228","6,08767","21,700001","41,137876"
30/07/2010 4.00,"0,152575","6,108434","21,700001","37,497582"
30/07/2010 5.00,"0,342167","5,326469","21,700001","41,29977"
30/07/2010 6.00,"0,319596","9,063691","21,700001","31,353579"
30/07/2010 7.00,"0,520924","14,526426","21,700001","35,955266"
30/07/2010 8.00,"0,118269","9,654222","21,700001","74,312297"
30/07/2010 9.00,"0,353315","4,658559","21,700001","87,481409"
30/07/2010 10.00,"0,34036","2,902043","21,700001","95,618433"
30/07/2010 11.00,"0,223898","3,340723","21,700001","98,447265"
30/07/2010 12.00,"0,377376","2,880627","21,700001","104,203461"
30/07/2010 13.00,"0,301539","3,180436","21,700001","104,221452"
30/07/2010 14.00,"0,158895","1,802744","21,700001","98,373308"
30/07/2010 15.00,"0,046044","1,608063","21,700001","94,728345"
30/07/2010 16.00,"0,247371","1,922797","21,700001","106,260843"
30/07/2010 17.00,"0,294318","2,598341","21,700001","94,184032"
30/07/2010 18.00,"0,539883","2,778096","21,700001","81,562246"
30/07/2010 19.00,"0,441476","4,662605","21,700001","87,894794"
30/07/2010 20.00,"0,518215","3,528915","21,700001","86,471718"
30/07/2010 21.00,"0,54891","3,894914","21,700001","83,003968"
30/07/2010 22.00,"0,575092","4,949436","21,700001","67,392795"
30/07/2010 23.00,"0,427933","5,260277","21,700001","56,311349"
31/07/2010 0.00,"0,465852","5,608106","21,700001","36,221738"
31/07/2010 1.00,,"4,372532","14,1","49,882203"
31/07/2010 2.00,"1,988898",,"14,1","43,021316"
31/07/2010 3.00,"0,861284","2,687245","14,1",
31/07/2010 4.00,"0,650026","2,027276","14,1","60,168583"
31/07/2010 5.00,"0,650026","2,775499","14,1","66,905141"
31/07/2010 6.00,"0,648221","2,236233","14,1","78,152069"
31/07/2010 7.00,"0,542591","5,52634","14,1","71,767192"
31/07/2010 8.00,"0,636483","3,097371","14,1","77,600891"
31/07/2010 9.00,"0,650026","3,034424","14,1","78,669913"
31/07/2010 10.00,"0,650026","4,40368","14,1","87,507185"
31/07/2010 11.00,"0,647317","5,839776","14,1","87,804817"
31/07/2010 12.00,"0,622942","3,085041","14,1","90,006301"
31/07/2010 13.00,"0,650026","2,562648","14,1","90,049672"
31/07/2010 14.00,"0,650026","1,831946","14,1","101,799726"
31/07/2010 15.00,"0,645512","1,850116","14,1","106,032518"
31/07/2010 16.00,"0,650026","1,7995","14,1","103,514742"
31/07/2010 17.00,"0,650026","1,96433","14,1","99,911278"
31/07/2010 18.00,"0,650026","2,327086","14,1","98,895605"
31/07/2010 19.00,"0,56155","4,198618","14,1","95,817276"
31/07/2010 20.00,"0,38821","5,05716","14,1","82,90871"
31/07/2010 21.00,"0,650026","11,245406","14,1","78,032632"
31/07/2010 22.00,"0,650026","11,224647","14,1","83,993767"
31/07/2010 23.00,"0,650026","11,386878","14,1","79,928478"
01/08/2010 0.00,"0,650026","4,828085","14,1","86,189907"
01/08/2010 1.00,"0,655442","4,639892","13,2","82,143287"
01/08/2010 2.00,"0,872118","11,274608","13,2","72,465881"
01/08/2010 3.00,"1,018374","20,065732","13,2","57,062206"
01/08/2010 4.00,"0,858576","9,654222","13,2","71,909338"
01/08/2010 5.00,"1,662983","4,183041","13,2","73,258655"
01/08/2010 6.00,"2,445722","5,591233","13,2","68,13366"
01/08/2010 7.00,"2,248006","9,855392","13,2","63,748052"
01/08/2010 8.00,"2,573019","12,606877","13,2","62,326014"
01/08/2010 9.00,"2,69219","6,370604","13,2","78,345607"
01/08/2010 10.00,"2,648856","1,950701","13,2","89,012652"
01/08/2010 11.00,"2,356344","1,989639","13,2","94,098264"
01/08/2010 12.00,"2,023205","1,856605","13,2","99,73911"
01/08/2010 13.00,"2,218213","1,803393","13,2","99,734422"
01/08/2010 14.00,"2,193838","1,158351","13,2","100,651998"
01/08/2010 15.00,"2,170364","1,428958","13,2","101,217202"
01/08/2010 16.00,"1,84174","1,488658","13,2","99,998698"
01/08/2010 17.00,"1,871533","1,398458","13,2","98,726785"
01/08/2010 18.00,"0,650026","1,64635","13,2","97,627702"
01/08/2010 19.00,"0,631067","2,269978","13,2","97,238016"
01/08/2010 20.00,"0,650026","3,722297","13,2","94,538026"
01/08/2010 21.00,"0,640998","4,66001","13,2","85,097507"
01/08/2010 22.00,"0,545299","4,158382","13,2","85,497901"
01/08/2010 23.00,"0,622039","7,068211","13,2","78,262198"
02/08/2010 0.00,"0,650026","23,407106","13,2","56,51101"
02/08/2010 1.00,,"12,936537","19,79999","69,356174"
02/08/2010 2.00,"2,889906",,"19,79999","72,834897"
02/08/2010 3.00,"1,698193","10,988425","19,79999",
02/08/2010 4.00,"0,988581","21,579062","19,79999","54,808376"
02/08/2010 5.00,"1,139351","7,368668","19,79999","66,444929"
02/08/2010 6.00,"1,080668","9,71652","19,79999","62,092998"
02/08/2010 7.00,"1,582632","15,658174","19,79999","65,770206"
02/08/2010 8.00,"1,314497","11,573123","19,79999","73,825076"
02/08/2010 9.00,"2,55406","10,683432","19,79999","80,019687"
02/08/2010 10.00,"2,650661","6,864445","19,79999","96,721534"
02/08/2010 11.00,"2,600104","5,086359","19,79999","109,748143"
02/08/2010 12.00,"2,405095","4,733988","19,79999","110,496786"
02/08/2010 13.00,"2,388845","3,906595","19,79999","114,327684"
02/08/2010 14.00,"2,290438","3,484138","19,79999","114,269488"
02/08/2010 15.00,"2,567603","4,86118","19,79999","112,783817"
02/08/2010 16.00,"2,348218","3,783945","19,79999","111,957343"
02/08/2010 17.00,"2,391554","8,247978","19,79999","110,928283"
02/08/2010 18.00,"2,769832","7,914426","19,79999","140,734091"
02/08/2010 19.00,"3,900155","10,267467","19,79999","130,791145"
02/08/2010 20.00,"2,703927","8,923519","19,79999","100,6033"
02/08/2010 21.00,"1,122197","8,390743","19,79999","71,069881"
02/08/2010 22.00,"1,676525","15,447271","19,79999","64,061666"
02/08/2010 23.00,"0,671693","20,800342","19,79999","51,053964"
03/08/2010 0.00,"0,608497","15,864531","19,79999","43,276159"
03/08/2010 1.00,"0,636483","10,874867",20,"40,485074"
03/08/2010 2.00,"0,366542","8,36868",20,"47,895004"
03/08/2010 3.00,"0,32411","7,173988",20,"46,718951"
03/08/2010 4.00,"0,251885","6,340104",20,"51,58236"
03/08/2010 5.00,"0,287095","6,042243",20,"48,586691"
03/08/2010 6.00,"0,138131","5,815115",20,"54,479142"
03/08/2010 7.00,"0,273553","7,875488",20,"48,633433"
03/08/2010 8.00,"0,139033","10,939762",20,"63,56916"
03/08/2010 9.00,"0,067711","5,340095",20,"84,530127"
03/08/2010 10.00,"0,175146","3,674925",20,"93,522611"
03/08/2010 11.00,"0,315985","3,873499",20,"96,54878"
03/08/2010 12.00,"0,836006","3,784595",20,"88,048804"
03/08/2010 13.00,"0,608497","4,00134",20,"96,804167"
03/08/2010 14.00,"1,048167","3,23884",20,"101,814589"
03/08/2010 15.00,"0,650026","2,36018",20,"105,843371"
03/08/2010 16.00,"0,950663","2,595096",20,"105,39214"
03/08/2010 17.00,"0,863992","3,574341",20,"105,478205"
03/08/2010 18.00,"0,67711","4,948786",20,"104,835293"
03/08/2010 19.00,"0,381891","5,898179",20,"95,730411"
03/08/2010 20.00,"0,232926","13,414805",20,"85,564613"
03/08/2010 21.00,"0,53266","15,277248",20,"73,900289"
03/08/2010 22.00,"0,412586","14,719161",20,"53,603197"
03/08/2010 23.00,"0,145353","14,791849",20,"41,306814"
04/08/2010 0.00,"0,203134","10,751563",20,"54,550283"
04/08/2010 1.00,,"12,488773",19,"44,904079"
04/08/2010 2.00,"1,578118",,19,"54,24068"
04/08/2010 3.00,"0,650026","7,893009",19,
04/08/2010 4.00,"0,650026","6,465999",19,"54,351421"
04/08/2010 5.00,"0,650026","6,751532",19,"57,513757"
04/08/2010 6.00,"0,652734","17,820433",19,"41,373727"
04/08/2010 7.00,"0,650026","10,784662",19,"56,206551"
04/08/2010 8.00,"0,650026","6,724924",19,"78,360691"
04/08/2010 9.00,"0,715028","5,921542",19,"87,091845"
04/08/2010 10.00,"0,649123","14,771077",19,"87,752626"
04/08/2010 11.00,"2,572116","17,34022",19,"94,819479"
04/08/2010 12.00,"3,655492","5,84302",19,"118,91425"
04/08/2010 13.00,"2,60552","5,458201",19,"124,479602"
04/08/2010 14.00,"1,32172","4,855988",19,"125,149279"
04/08/2010 15.00,"0,658152","3,792383",19,"120,513483"
04/08/2010 16.00,"0,652734","2,777446",19,"111,151722"
04/08/2010 17.00,"0,650026","5,749573",19,"111,033283"
04/08/2010 18.00,"0,655442","2,137597",19,"112,301543"
04/08/2010 19.00,"0,650026","2,846882",19,"102,417836"
04/08/2010 20.00,"0,650026","8,76583",19,"88,886084"
04/08/2010 21.00,"0,650026","9,81321",19,"90,55311"
04/08/2010 22.00,"0,650026","5,390064",19,"99,743912"
04/08/2010 23.00,"0,884757","17,323997",19,"73,6237"
05/08/2010 0.00,"1,096919","24,663442",19,"61,771245"
05/08/2010 1.00,"0,769197","10,233716","14,9","70,054345"
05/08/2010 2.00,"0,785448","13,069564","14,9","67,292848"
05/08/2010 3.00,"1,16463","17,13775","14,9","66,716214"
05/08/2010 4.00,"1,015666","6,024073","14,9","80,607098"
05/08/2010 5.00,"1,067126","8,506902","14,9","69,475633"
05/08/2010 6.00,"1,221506","16,1929","14,9","59,280645"
05/08/2010 7.00,"1,830906","15,800937","14,9","66,840719"
05/08/2010 8.00,"1,692776","19,925563","14,9","79,383343"
05/08/2010 9.00,"2,889004","8,950775","14,9","101,441044"
05/08/2010 10.00,"2,661495","6,235627","14,9","106,935194"
05/08/2010 11.00,"2,386136","4,348521","14,9","115,803189"
05/08/2010 12.00,"1,749653","3,944234","14,9","117,253373"
05/08/2010 13.00,"1,963619","3,80601","14,9","114,357806"
05/08/2010 14.00,"2,591978","2,391979","14,9","113,487688"
05/08/2010 15.00,"2,109875","2,155767","14,9","114,143028"
05/08/2010 16.00,"1,516727","3,499711","14,9","113,209926"
05/08/2010 17.00,"1,936536","2,918264","14,9","113,627284"
05/08/2010 18.00,"1,943757","4,093488","14,9","113,486972"
05/08/2010 19.00,"1,094211","7,142192","14,9","110,023675"
05/08/2010 20.00,"1,709027","5,979296","14,9","107,691081"
05/08/2010 21.00,"1,955495","5,789159","14,9","106,1185"
05/08/2010 22.00,"1,454433","3,15967","14,9","97,78207"
05/08/2010 23.00,"1,400265","3,338128","14,9","84,667584"
06/08/2010 0.00,"1,649441","4,015617","14,9","76,144382"
06/08/2010 1.00,,"3,165511","17,9","75,550633"
06/08/2010 2.00,"3,538127",,"17,9","68,941396"
06/08/2010 3.00,"2,600104","7,794371","17,9",
06/08/2010 4.00,"2,572116","8,61917","17,9","46,041826"
06/08/2010 5.00,"2,334676","10,438128","17,9","31,726863"
06/08/2010 6.00,"2,562185","11,577659","17,9","31,637528"
06/08/2010 7.00,"2,60552","12,572486","17,9","46,813056"
06/08/2010 8.00,"2,158627","6,07988","17,9","69,347696"
06/08/2010 9.00,"2,280508","3,84884","17,9","78,347959"
06/08/2010 10.00,"2,3956","3,40057","17,9","83,784894"
06/08/2010 11.00,"2,475515","2,921509","17,9","87,691523"
06/08/2010 12.00,"2,58927","3,715807","17,9","93,700122"
06/08/2010 13.00,"2,643438","2,557457","17,9","95,143945"
06/08/2010 14.00,"2,573019","2,060373","17,9","94,319389"
06/08/2010 15.00,"2,630799","1,746937","17,9","93,296174"
06/08/2010 16.00,"2,600104","2,044148","17,9","91,644377"
06/08/2010 17.00,"2,600104","2,571085","17,9","87,956818"
06/08/2010 18.00,"2,600104","3,650914","17,9","84,137952"
06/08/2010 19.00,"2,464681","5,61654","17,9","79,702466"
06/08/2010 20.00,"1,606105","4,234307","17,9","77,332087"
06/08/2010 21.00,"1,981676","4,916339","17,9","75,984901"
06/08/2010 22.00,"1,38943","7,488073","17,9","63,987671"
06/08/2010 23.00,"1,213382","11,229833","17,9","55,011407"
07/08/2010 0.00,"1,413806","6,241466","17,9","74,800392"
07/08/2010 1.00,"1,516727","5,47118","20,5","75,520306"
07/08/2010 2.00,"1,687359","5,549052","20,5","70,896853"
07/08/2010 3.00,"2,486349","4,960468","20,5","69,976963"
07/08/2010 4.00,"2,299466","3,931904","20,5","71,890723"
07/08/2010 5.00,"2,513433","4,337488","20,5","72,434001"
07/08/2010 6.00,"2,518851","12,560157","20,5","62,618502"
07/08/2010 7.00,"2,600104","10,314184","20,5","67,229964"
07/08/2010 8.00,"2,943172","12,626345","20,5","66,623361"
07/08/2010 9.00,"3,380135","7,651604","20,5","78,683916"
07/08/2010 10.00,"3,029843","5,785266","20,5","88,518749"
07/08/2010 11.00,"3,356661","3,83651","20,5","96,872408"
07/08/2010 12.00,"2,628994","4,463382","20,5","94,420036"
07/08/2010 13.00,"2,600104","5,535425","20,5","99,006822"
07/08/2010 14.00,"2,603715","2,372511","20,5","105,048039"
07/08/2010 15.00,"2,7915","2,107097","20,5","107,761682"
07/08/2010 16.00,"2,600104","1,916308","20,5","98,920163"
07/08/2010 17.00,"2,600104","1,967574","20,5","95,82121"
07/08/2010 18.00,"2,71476","1,789766","20,5","97,494332"
07/08/2010 19.00,"2,610937","2,483478","20,5","96,308484"
07/08/2010 20.00,"2,573019","3,804714","20,5","83,730647"
07/08/2010 21.00,"2,497182","8,234351","20,5","76,517509"
07/08/2010 22.00,"2,193838","7,150625","20,5","78,826556"
07/08/2010 23.00,"2,600104","8,693147","20,5","75,243663"
08/08/2010 0.00,"2,600104","12,443346","20,5","59,18826"
08/08/2010 1.00,,"20,455742","12,2","51,393175"
08/08/2010 2.00,"4,220655",,"12,2","51,671158"
08/08/2010 3.00,"3,17971","7,839149","12,2",
08/08/2010 4.00,"2,600104","5,260275","12,2","71,109082"
08/08/2010 5.00,"2,63441","4,851446","12,2","73,639202"
08/08/2010 6.00,"2,638022","6,81967","12,2","71,887694"
08/08/2010 7.00,"4,78401","29,188476","12,2","56,025266"
08/08/2010 8.00,"8,035945","18,580329","12,2","74,476025"
08/08/2010 9.00,"10,29388","7,359582","12,2","93,555747"
08/08/2010 10.00,"5,779813","2,560053","12,2","103,324066"
08/08/2010 11.00,"4,059953","1,862447","12,2","110,612478"
08/08/2010 12.00,"3,595004","1,917606","12,2","112,894098"
08/08/2010 13.00,"3,723203","1,826755","12,2","113,338221"
08/08/2010 14.00,"4,037383","2,52436","12,2","109,977389"
08/08/2010 15.00,"3,867654","0,839724","12,2","110,712706"
08/08/2010 16.00,"3,421664","0,708639","12,2","108,864281"
08/08/2010 17.00,"2,937756","1,273212","12,2","102,58276"
08/08/2010 18.00,"3,0804","1,76251","12,2","101,827816"
08/08/2010 19.00,"2,728303","2,130457","12,2","103,252346"
08/08/2010 20.00,"2,721081","3,063626","12,2","102,653163"
08/08/2010 21.00,"2,874559","5,615243","12,2","93,480595"
08/08/2010 22.00,"2,764415","6,159053","12,2","93,724346"
08/08/2010 23.00,"3,536322","28,67193","12,2","64,337312"
09/08/2010 0.00,"8,498185","26,595977","12,2","66,681237"
09/08/2010 1.00,"7,068128","18,153978","13,8","72,838269"
09/08/2010 2.00,"3,38194","10,105231","13,8","74,331802"
09/08/2010 3.00,"2,827613","18,335035","13,8","57,068572"
09/08/2010 4.00,"2,773443","10,767146","13,8","64,338674"
09/08/2010 5.00,"3,495694","9,397891","13,8","66,050897"
09/08/2010 6.00,"5,424104","16,489457","13,8","61,453103"
09/08/2010 7.00,"9,163559","15,00145","13,8","72,721123"
09/08/2010 8.00,"3,940781","4,613287","13,8","93,118382"
09/08/2010 9.00,"2,600104","3,722947","13,8","99,438578"
09/08/2010 10.00,"2,551352","2,488671","13,8","103,890784"
09/08/2010 11.00,"2,100847","2,622998","13,8","108,508909"
09/08/2010 12.00,"2,280508","2,371861","13,8","114,282715"
09/08/2010 13.00,"2,590173","2,008456","13,8","118,453962"
09/08/2010 14.00,"2,616354","1,688531","13,8","121,015186"
09/08/2010 15.00,"2,600104","1,712542","13,8","118,967157"
09/08/2010 16.00,"2,591978","2,338116","13,8","116,109337"
09/08/2010 17.00,"2,559477","2,404309","13,8","113,931301"
09/08/2010 18.00,"2,586561","2,059075","13,8","113,53112"
09/08/2010 19.00,"2,796917","4,733339","13,8","103,691682"
09/08/2010 20.00,"2,599201","5,863136","13,8","91,599788"
09/08/2010 21.00,"2,744553","11,396609","13,8","90,262616"
