,Regione Puglia,,,
,Scuola Elementare G.Ungaretti Via Ca del Fico,,,
Parm,SO2,NOX,NO,NO2



18/01/2006 12.00,4,"42,334548","2,02172369","39,25802528"
18/01/2006 13.00,4,"41,76903576","1,65674799","39,25282464"
18/01/2006 14.00,4,"55,10194712","3,36841261","49,96547384"
18/01/2006 15.00,4,"56,65443376","3,22647782","51,73705656"
18/01/2006 16.00,4,"37,58502528","2,24983241","34,15480168"
18/01/2006 17.00,4,"48,48866416","2,54215041","44,61694064"
18/01/2006 18.00,4,"71,1611028","4,59090781","64,15769536"
18/01/2006 19.00,4,"64,02125504","2,20927997","60,67162224"
18/01/2006 20.00,4,"54,88017424","2,1526749","51,61117048"
18/01/2006 21.00,4,"56,55587016","2,06143191","53,42818232"
18/01/2006 22.00,3,"62,12636744","2,18393345","58,8143628"
18/01/2006 23.00,4,"53,81924368","1,80713245","51,08034192"
19/01/2006 0.00,4,"48,55223816","2,11972542","45,32946656"
19/01/2006 1.00,4,"21,43250664","1,14392547","19,69000544"
19/01/2006 2.00,3,"17,4443079","1,35598281","15,37329069"
19/01/2006 3.00,3,"16,24331187","1,29853228","14,25971894"
19/01/2006 4.00,3,"18,93583042","1,73616443","16,28180043"
19/01/2006 5.00,4,"14,84128242","1,64323051","12,32718215"
19/01/2006 6.00,3,"15,25760895","1,6499905","12,73341523"
19/01/2006 7.00,3,"20,39102112","1,58578122","17,96903336"
19/01/2006 8.00,3,"34,27774328","1,90091059","31,38123536"
19/01/2006 9.00,3,"20,96687728","1,39062073","18,84509264"
19/01/2006 10.00,3,"12,36276256","1,11604505","10,65682454"
19/01/2006 11.00,3,"12,3575753","1,10590819","10,66720861"
19/01/2006 12.00,3,"12,74147814","1,12364925","11,02411782"
19/01/2006 13.00,4,"24,25211392","2,91134845","19,87430312"
19/01/2006 14.00,4,"16,03968578","2,73308606","11,8521687"
19/01/2006 15.00,4,"15,65318646","3,24759826","10,67499045"
19/01/2006 16.00,4,"12,3835135","2,97978257","7,81448931"
19/01/2006 17.00,3,"9,98929945","1,81642509","7,2057869"
19/01/2006 18.00,3,"9,7026677","0,8042963","8,4738081"
19/01/2006 19.00,3,"12,95677698","0,10222657","12,85931087"
19/01/2006 20.00,3,"23,74371312","0,26866116","23,40840568"
19/01/2006 21.00,3,"16,14603696","0,04139666","16,1818621"
19/01/2006 22.00,3,"17,3042367","0,08786487","17,43171547"
19/01/2006 23.00,3,"36,5124124","0,68010258","35,49549608"
20/01/2006 0.00,3,"21,25610552","0,23402324","20,91129544"
20/01/2006 1.00,,"11,37576522","0,23064387","11,02931655"
20/01/2006 2.00,3,,,
20/01/2006 3.00,3,"7,5730343","0,07772551","7,53155155"
20/01/2006 4.00,3,"7,80908409","0,04139666","7,81189282"
20/01/2006 5.00,3,"8,50426243","0,01774232","8,71780798"
20/01/2006 6.00,3,"12,7466673","0,18671206","12,52056757"
20/01/2006 7.00,3,"34,79002544","0,74938091","33,66290144"
20/01/2006 8.00,3,"72,54495104","5,07669662","64,796246"
20/01/2006 9.00,4,"165,1061712","40,28575658","103,33266336"
20/01/2006 10.00,4,"208,3741576","56,22215471","122,14915248"
20/01/2006 11.00,3,"75,79646","12,4801007","56,67676592"
20/01/2006 12.00,4,"69,30900576","8,38850416","56,47040376"
20/01/2006 13.00,4,"39,38781184","2,4906144","35,58893552"
20/01/2006 14.00,4,"33,74207736","3,83476941","27,8743788"
20/01/2006 15.00,4,"29,90044872","2,8919177","25,47850896"
20/01/2006 16.00,4,"29,65791152","3,83645785","23,784802"
20/01/2006 17.00,4,"31,61115336","4,14820785","25,2604836"
20/01/2006 18.00,4,"87,37197568","11,97319894","69,03899312"
20/01/2006 19.00,4,"105,43754592","13,41365478","84,90419552"
20/01/2006 20.00,4,"57,41833512","4,2639519","50,90772656"
20/01/2006 21.00,4,"128,78308504","21,19302687","96,315088"
20/01/2006 22.00,4,"66,10936936","4,41349089","59,3750568"
20/01/2006 23.00,3,"45,71574792","1,28586026","43,77202784"
21/01/2006 0.00,3,"37,85088888","0,72825922","36,75831472"
21/01/2006 1.00,3,"14,91520799","0,5145122","14,13512538"
21/01/2006 2.00,3,"12,60659418","0,43594247","11,94561578"
21/01/2006 3.00,3,"14,56502519","0,29316347","14,12473939"
21/01/2006 4.00,3,"14,48591046","0,43509701","13,82752855"
21/01/2006 5.00,3,"16,20440076","0,27035209","15,80937965"
21/01/2006 6.00,3,"26,07436464","0,46297743","25,38376936"
21/01/2006 7.00,4,"50,67279912","2,18731407","47,34765904"
21/01/2006 8.00,4,"132,12539488","26,0044392","92,26832088"
21/01/2006 9.00,4,"165,2993788","43,29088941","98,90953816"
21/01/2006 10.00,5,"222,7474264","58,97974557","132,2959644"
21/01/2006 11.00,4,"72,06765848","9,52651636","57,4827504"
21/01/2006 12.00,4,"41,51873584","2,77448272","37,28526192"
21/01/2006 13.00,4,"29,76685728","1,73532021","27,1216244"
21/01/2006 14.00,4,"30,05738568","2,69084394","25,94444424"
21/01/2006 15.00,4,"30,92893264","2,8944516","26,50381896"
21/01/2006 16.00,4,"41,79368144","3,41318989","36,57921768"
21/01/2006 17.00,4,"33,50862216","2,72463764","29,34617904"
21/01/2006 18.00,4,"57,86710064","5,18399224","49,94340936"
21/01/2006 19.00,4,"141,11990176","32,00455428","92,05157656"
21/01/2006 20.00,4,"142,88636032","30,31570477","96,41372808"
21/01/2006 21.00,5,"271,8613528","88,35682097","136,31414712"
21/01/2006 22.00,4,"180,74768872","38,08577424","122,36457752"
21/01/2006 23.00,4,"67,48287368","3,27294479","62,50161656"
22/01/2006 0.00,3,"45,614584","0,83809","44,35866768"
22/01/2006 1.00,,"59,04865928","2,0969153","55,86820024"
22/01/2006 2.00,3,,,
22/01/2006 3.00,3,"34,87952616","0,81696831","33,6486188"
22/01/2006 4.00,3,"19,7632924","0,35652603","19,2292708"
22/01/2006 5.00,3,"17,86712185","0,36919929","17,31230916"
22/01/2006 6.00,3,"18,96177053","0,11658951","18,79578025"
22/01/2006 7.00,3,"16,26016998","0,1064514","16,12865306"
22/01/2006 8.00,3,"29,52301992","0,7417767","28,40392632"
22/01/2006 9.00,4,"63,26641656","4,22509039","56,81953496"
22/01/2006 10.00,4,"43,27095","2,25236756","39,84076464"
22/01/2006 11.00,4,"61,31705608","4,03753286","55,15695536"
22/01/2006 12.00,4,"65,36751336","5,18652739","57,44510312"
22/01/2006 13.00,4,"34,3905704","1,35091376","32,33907088"
22/01/2006 14.00,4,"49,41990376","2,4137331","45,74607224"
22/01/2006 15.00,4,"23,10430208","1,22418614","21,23966232"
22/01/2006 16.00,4,"33,66167776","1,68800779","31,09181592"
22/01/2006 17.00,3,"28,30775272","2,53877104","24,427234"
22/01/2006 18.00,4,"19,02402334","1,44131253","16,82301306"
22/01/2006 19.00,4,"11,44191086","1,07633683","9,7963385"
22/01/2006 20.00,4,"15,80752692","1,77587265","13,09033401"
22/01/2006 21.00,4,"14,59226163","1,039165","13,00596892"
22/01/2006 22.00,4,"34,81985264","1,44553612","32,6233088"
22/01/2006 23.00,4,"44,8986356","4,51740714","37,990006"
23/01/2006 0.00,4,"47,31232528","4,83760557","39,91343976"
23/01/2006 1.00,4,"19,09795082","1,63393787","16,60107384"
23/01/2006 2.00,4,"10,0723051","0,73248406","8,95402028"
23/01/2006 3.00,4,"23,47392992","1,04676796","21,88211344"
23/01/2006 4.00,4,"14,19149687","0,77472743","13,01116765"
23/01/2006 5.00,4,"16,68687675","0,87695275","15,35123003"
23/01/2006 6.00,4,"16,23423178","0,73079437","15,12279957"
23/01/2006 7.00,4,"13,3886691","0,71305331","12,302525"
23/01/2006 8.00,3,"13,49631853","0,54661746","12,66722562"
23/01/2006 9.00,3,"16,26535914","0,74853669","15,12669622"
23/01/2006 10.00,4,"8,55484439","0,80598598","7,32259481"
23/01/2006 11.00,3,"8,17093965","0,52127219","7,37580768"
23/01/2006 12.00,3,"7,67809106","0,54323809","6,84887195"
23/01/2006 13.00,3,"8,98154926","0,44608058","8,30248907"
23/01/2006 14.00,3,"9,6248493","0,57787601","8,74506354"
23/01/2006 15.00,4,"8,79608143","0,24754072","8,42189347"
23/01/2006 16.00,3,"7,70792017","0,34976729","7,17593485"
23/01/2006 17.00,4,"9,0541804","0,22979841","8,7074239"
23/01/2006 18.00,3,"13,20968678","0,17488302","12,95275987"
23/01/2006 19.00,4,"10,22016006","0,07181224","10,22463223"
23/01/2006 20.00,4,"8,05550838","0,18417691","7,81838023"
23/01/2006 21.00,4,"10,27074202","0,15291712","10,19089308"
23/01/2006 22.00,4,"14,53130325","0,03548339","14,74252571"
23/01/2006 23.00,4,"10,44324075","0,05575961","10,42061223"
24/01/2006 0.00,4,"11,61829859","0,13095121","11,58610242"
24/01/2006 1.00,,"7,81297501","0,04646571","7,91053098"
24/01/2006 2.00,4,,,
24/01/2006 3.00,4,"10,2863057","0,17150365","10,03125446"
24/01/2006 4.00,4,"5,64313607","0,28978285","5,21744648"
24/01/2006 5.00,4,"4,85976482","0,49846082","4,09738158"
24/01/2006 6.00,4,"4,8364193","0,42242499","4,19082867"
24/01/2006 7.00,3,"4,97649242","0,12503794","4,80472216"
24/01/2006 8.00,3,"6,72740833","0,27457568","6,3102539"
24/01/2006 9.00,4,"7,99584825","0,35483634","7,4562742"
24/01/2006 10.00,4,"8,27599449","0,4249589","7,62889147"
24/01/2006 11.00,3,"7,84799329","0,44523512","7,17074377"
24/01/2006 12.00,4,"7,97250273","0,45199386","7,28365884"
24/01/2006 13.00,4,"8,43292954","0,4131311","7,80410524"
24/01/2006 14.00,4,"18,66735694","1,00452584","17,18901575"
24/01/2006 15.00,4,"32,03915456","2,46357944","28,35329656"
24/01/2006 16.00,4,"13,14354114","0,44101153","12,60881975"
24/01/2006 17.00,4,"28,2247528","0,95467951","26,79195736"
24/01/2006 18.00,4,"23,02648368","0,34638792","22,581676"
24/01/2006 19.00,4,"24,23006856","0,13517605","24,07292128"
24/01/2006 20.00,4,"16,81916803","0,17572849","16,63352239"
24/01/2006 21.00,4,"10,77785987","0,35821571","10,23501822"
24/01/2006 22.00,4,"6,59122613","0,292318","6,14672246"
24/01/2006 23.00,3,"5,95051875","0,25598915","5,56397927"
25/01/2006 0.00,4,"7,32142084","0,02787918","7,39267917"
25/01/2006 1.00,3,"3,87536014","0,02872465","3,86636227"
25/01/2006 2.00,3,"3,60688666","0,07688129","3,4951685"
25/01/2006 3.00,4,"10,80898723","0,04393181","10,75805346"
25/01/2006 4.00,4,"11,22661201","0,16305647","10,9890766"
25/01/2006 5.00,4,"7,77925306","0,05153602","7,7431067"
25/01/2006 6.00,4,"4,01413693","0,36919929","3,45104146"
25/01/2006 7.00,3,"4,44862363","0,6184297","3,50165974"
25/01/2006 8.00,4,"6,48876396","0,68010258","5,4484677"
25/01/2006 9.00,3,"6,50432764","0,62603266","5,54710587"
25/01/2006 10.00,4,"7,13725126","0,68939647","6,08442376"
25/01/2006 11.00,4,"6,2890307","0,34723339","5,76385019"
25/01/2006 12.00,4,"5,72354906","0,13855542","5,62108498"
25/01/2006 13.00,5,"5,43562098","0,11067499","5,46923394"
25/01/2006 14.00,,,,
25/01/2006 16.00,2,"7,68198198","1,05183702","6,0714451"
25/01/2006 17.00,2,"7,97120639","0,85583231","6,66197778"
25/01/2006 18.00,1,"9,3135757","0,75613965","8,1584237"
25/01/2006 19.00,2,"51,63774728","2,70351595","47,5202744"
25/01/2006 20.00,1,"57,92933624","3,87701154","52,01351264"
25/01/2006 21.00,1,"56,0694956","3,67509231","50,4625556"
25/01/2006 22.00,1,"76,93780928","5,51686392","68,51596552"
25/01/2006 23.00,1,"43,88831568","2,80574377","39,60843752"
26/01/2006 0.00,1,"22,15231728","1,019733","20,60111168"
26/01/2006 1.00,,"15,54294436","0,83977968","14,2636156"
26/01/2006 2.00,"0,75493639",,,
26/01/2006 3.00,1,"5,78580378","1,000301","4,25312737"
26/01/2006 4.00,1,"10,09305604","0,86850557","8,76582977"
26/01/2006 5.00,1,"11,64294236","1,06873387","10,00918998"
26/01/2006 6.00,1,"14,60393439","1,20897897","12,75677987"
26/01/2006 7.00,1,"65,64635944","8,70701165","52,31591456"
26/01/2006 8.00,1,"139,85794352","32,57651577","89,9100792"
26/01/2006 9.00,2,"245,5703968","93,92016183","101,45854008"
26/01/2006 10.00,2,"86,7338648","16,32922807","61,70861456"
26/01/2006 11.00,1,"29,05222816","2,46442365","25,28642944"
26/01/2006 12.00,1,"16,49621976","1,08309681","14,84375655"
26/01/2006 13.00,"1,89817762","23,47653024","1,99384326","20,42979648"
26/01/2006 14.00,"2,21423986","27,33632288","2,59199674","23,37335872"
26/01/2006 15.00,2,"13,10333561","1,86796111","10,24279814"
26/01/2006 16.00,2,"11,66628597","2,52271841","7,79891416"
26/01/2006 17.00,2,"14,4158739","3,0997502","9,66395544"
26/01/2006 18.00,2,"59,92930736","4,76241271","52,6546636"
26/01/2006 19.00,2,"78,629088","4,45404333","71,8411056"
26/01/2006 20.00,1,"85,19694184","3,68269652","79,598472"
26/01/2006 21.00,1,"78,84697952","3,01019565","74,27720392"
26/01/2006 22.00,1,"36,73953888","0,99233891","35,24051176"
26/01/2006 23.00,1,"14,830906","0,584636","13,94304012"
27/01/2006 0.00,1,"7,04386918","0,50268565","6,27650902"
27/01/2006 1.00,1,"10,0528505","0,48832271","9,30963698"
27/01/2006 2.00,1,"15,5442407","0,57534211","14,67114119"
27/01/2006 3.00,1,"5,24626223","0,60575644","4,3193189"
27/01/2006 4.00,1,"6,70406281","0,63363686","5,7352983"
27/01/2006 5.00,1,"6,84413593","0,6066019","5,91699948"
27/01/2006 6.00,1,"6,21250864","0,61589455","5,27065935"
27/01/2006 7.00,1,"6,2047268","0,62011938","5,25638245"
27/01/2006 8.00,1,"11,30702499","0,77134681","10,12989263"
27/01/2006 9.00,1,"17,95012942","1,04930187","16,35059037"
27/01/2006 10.00,1,"14,65840727","1,10590819","12,96963518"
27/01/2006 11.00,1,"14,7660567","1,26473858","12,83335356"
27/01/2006 12.00,2,"16,21996444","1,68125029","13,64842195"
27/01/2006 13.00,2,"16,26016998","2,50582156","12,42193322"
27/01/2006 14.00,2,"23,67107624","3,8170271","17,82367738"
27/01/2006 15.00,2,"27,86808832","4,57992549","20,8516028"
27/01/2006 16.00,2,"20,38843992","4,44052585","13,58093218"
27/01/2006 17.00,2,"21,73727944","3,94121957","15,69776474"
27/01/2006 18.00,1,"22,26904488","3,31096332","17,19810158"
27/01/2006 19.00,1,"15,83476336","2,66634288","11,74963387"
27/01/2006 20.00,1,"15,12531767","2,48132175","11,32393281"
27/01/2006 21.00,2,"15,57147714","2,26926317","12,09615902"
27/01/2006 22.00,1,"14,27320619","2,0436896","11,14352605"
27/01/2006 23.00,2,"12,66755066","1,95160114","9,67823234"
28/01/2006 0.00,1,"11,13063726","1,93639397","8,16361669"
28/01/2006 1.00,,"11,52102559","1,88570218","8,63214655"
28/01/2006 2.00,"1,39067224",,,
28/01/2006 3.00,1,"8,5224207","1,92963399","5,56397927"
28/01/2006 4.00,1,"7,57173797","2,03777507","4,44650896"
28/01/2006 5.00,1,"6,90768698","2,0681894","3,73527746"
28/01/2006 6.00,1,"7,42128842","2,2177284","4,01950965"
28/01/2006 7.00,1,"7,38627014","2,16365848","4,06753144"
28/01/2006 8.00,1,"10,61184665","2,16196755","7,29793574"
28/01/2006 9.00,1,"13,50280403","2,08846687","10,3038005"
28/01/2006 10.00,1,"14,4612686","2,2202623","11,06046112"
28/01/2006 11.00,1,"11,94383954","2,29123032","8,43227563"
28/01/2006 12.00,1,"11,16306095","2,51089186","7,31350898"
28/01/2006 13.00,1,"11,1189645","2,94345372","6,60487207"
28/01/2006 14.00,2,"11,21753383","3,19690771","6,31414865"
28/01/2006 15.00,1,"11,27589763","3,25435825","6,28429659"
28/01/2006 16.00,2,"13,33549256","3,60581522","7,80540349"
28/01/2006 17.00,1,"13,14224481","3,87194248","7,20319041"
28/01/2006 18.00,"1,55683072","12,70386718","3,67847168","7,06172344"
28/01/2006 19.00,1,"12,28883508","3,23577172","7,32648764"
28/01/2006 20.00,1,"11,64942595","3,25858184","6,65159562"
28/01/2006 21.00,1,"11,06319337","3,11833798","6,28040376"
28/01/2006 22.00,1,"11,10469715","3,10651019","6,34010405"
28/01/2006 23.00,1,"10,71560515","2,77279428","6,46340319"
29/01/2006 0.00,1,"12,41723544","2,92402172","7,93389371"
29/01/2006 1.00,1,"12,52229028","3,00766299","7,91053098"
29/01/2006 2.00,"1,19742394","12,14746371","3,23577172","7,18502067"
29/01/2006 3.00,"1,150466","13,02292262","3,50358866","7,64965962"
29/01/2006 4.00,"1,22812615","12,81021836","3,68269652","7,16165794"
29/01/2006 5.00,"1,05474392","11,98534332","3,96909999","5,89623325"
29/01/2006 6.00,"1,10712044","11,65461512","4,05189581","5,43808363"
29/01/2006 7.00,"1,1829744","11,01261141","4,2183304","4,53995605"
29/01/2006 8.00,"1,24618705","10,87383462","4,34421256","4,20770207"
29/01/2006 9.00,"1,22812615","11,49897832","4,37293845","4,78914892"
29/01/2006 10.00,"1,07280482","11,98534332","4,24452114","5,47312677"
29/01/2006 11.00,"1,17755684","13,71810097","4,20058809","7,27457302"
29/01/2006 12.00,"1,45930347","16,75561506","4,29774684","10,16493386"
29/01/2006 13.00,"1,31301209","13,65973717","4,30788495","7,05133937"
29/01/2006 14.00,1,"15,706363","4,43207742","8,90859498"
29/01/2006 15.00,1,"13,76608834","4,33745382","7,11233982"
29/01/2006 16.00,"1,15949594","14,69472189","4,63990993","7,57697876"
29/01/2006 17.00,"1,28230886","18,0889062","4,86379631","10,6295728"
29/01/2006 18.00,"1,05474392","14,51185056","4,58668423","7,4757441"
29/01/2006 19.00,"1,05293773","12,7142417","4,34421256","6,04938254"
29/01/2006 20.00,"1,09808948","13,64806441","4,41264667","6,87872401"
29/01/2006 21.00,1,"14,77772946","4,04175645","8,57893559"
29/01/2006 22.00,"0,99514365","12,29013142","3,89813198","6,3102539"
29/01/2006 23.00,"1,00056223","12,79465468","3,68269652","7,1460847"
30/01/2006 0.00,"1,09267192","11,54437111","3,80773321","5,70284974"
30/01/2006 1.00,,"13,55338599","3,74437064","7,81059457"
30/01/2006 2.00,"1,03126546",,,
30/01/2006 3.00,1,"13,14743206","4,19383059","6,7138924"
30/01/2006 4.00,1,"13,71550638","4,32900539","7,0747021"
30/01/2006 5.00,1,"11,8517557","4,25043442","5,33036155"
30/01/2006 6.00,1,"12,77130916","4,35688582","6,08702026"
30/01/2006 7.00,1,"11,32258867","4,1093451","5,01757365"
30/01/2006 8.00,1,"12,45614464","4,14736238","6,09350958"
30/01/2006 9.00,1,"15,2524217","3,9598061","9,17985042"
30/01/2006 10.00,1,"15,36525838","3,73845612","9,63280705"
30/01/2006 11.00,1,"16,24331187","3,60665944","10,71392833"
30/01/2006 12.00,1,"16,65056022","3,9572722","10,58284352"
30/01/2006 13.00,1,"14,43143566","4,00120401","8,29469958"
30/01/2006 14.00,1,"18,04999509","4,89167549","10,5478023"
30/01/2006 15.00,1,"23,30272944","5,73145517","14,51409716"
30/01/2006 16.00,1,"25,49332696","6,27722716","15,86777786"
30/01/2006 17.00,1,"34,118206","6,86101769","23,60178536"
30/01/2006 18.00,1,"20,48052184","4,86970958","13,01376032"
30/01/2006 19.00,1,"28,24031648","4,94997024","20,6556228"
30/01/2006 20.00,1,"23,74241296","4,13300069","17,4096529"
30/01/2006 21.00,1,"20,54665792","3,51457099","15,16173745"
30/01/2006 22.00,1,"11,72465168","3,01695564","7,09806291"
30/01/2006 23.00,1,"24,22358688","3,00597206","19,62251184"
31/01/2006 0.00,1,"14,46386127","2,57678833","10,51535374"
31/01/2006 1.00,1,"10,33170041","3,04145545","5,66651027"
31/01/2006 2.00,1,"16,40932318","4,12370804","10,08576367"
31/01/2006 3.00,1,"9,96595393","3,16311401","5,11361532"
31/01/2006 4.00,1,"8,78441058","2,60044517","4,79563825"
31/01/2006 5.00,1,"10,43026974","2,43992385","6,68923334"
31/01/2006 6.00,1,"12,51710302","2,31911074","8,96310419"
31/01/2006 7.00,1,"58,18615608","8,37498668","45,36061304"
31/01/2006 8.00,2,"98,39886208","17,12338002","72,16169064"
31/01/2006 9.00,2,"214,0241176","76,75112914","96,2657584"
31/01/2006 10.00,3,"265,764176","112,9934134","92,36564168"
31/01/2006 11.00,2,"120,47726144","33,30983906","69,38942448"
31/01/2006 12.00,2,"37,06882352","5,66386652","28,39352504"
31/01/2006 13.00,2,"36,5033304","7,24289024","25,40195248"
31/01/2006 14.00,2,"24,09259576","5,84466406","15,13059097"
31/01/2006 15.00,2,"21,0680412","5,65457387","12,39986874"
31/01/2006 16.00,2,"17,4015097","5,45434433","9,03448871"
31/01/2006 17.00,1,"25,52963584","6,28736652","15,88854601"
31/01/2006 18.00,1,"24,90708864","5,88437228","15,88465126"
31/01/2006 19.00,1,"29,72534776","4,98629785","22,08587528"
31/01/2006 20.00,1,"23,38054784","4,20734807","16,93333738"
31/01/2006 21.00,1,"28,84469968","3,68100683","23,20982536"
31/01/2006 22.00,1,"17,45468624","3,29237679","12,40895266"
31/01/2006 23.00,1,"11,96070146","2,54130495","8,06497661"
01/02/2006 0.00,1,"11,7415117","2,1645027","8,42967914"
01/02/2006 1.00,,"15,7193321","2,17041597","12,395974"
01/02/2006 2.00,"1,0402954",,,
01/02/2006 3.00,1,"11,80765734","2,64691213","7,74959412"
01/02/2006 4.00,"0,88497306","9,85700817","2,0318618","6,74244621"
01/02/2006 5.00,"0,7188156","10,20070546","2,03017212","7,088979"
01/02/2006 6.00,"0,8614946","11,16954646","2,02763696","8,06238202"
01/02/2006 7.00,"0,97347138","20,60373112","2,83108779","16,26882178"
01/02/2006 8.00,"0,96263423","29,31811088","3,43008549","24,0690208"
01/02/2006 9.00,1,"37,76530776","4,5224762","30,84392512"
01/02/2006 10.00,1,"31,21816088","5,31578891","23,07355712"
01/02/2006 11.00,1,"26,19757392","5,45434433","17,83665604"
01/02/2006 12.00,2,"35,9222736","8,57352778","22,77635584"
01/02/2006 13.00,1,"31,11959728","8,53973283","18,02225197"
01/02/2006 14.00,1,"36,28415784","8,46876482","23,29938344"
01/02/2006 15.00,1,"40,33849648","8,70447899","26,99441904"
01/02/2006 16.00,1,"42,00639144","7,36961662","30,71411944"
01/02/2006 17.00,2,"58,68159352","9,32206198","44,40149648"
01/02/2006 18.00,2,"68,65403104","8,89710433","55,0336696"
01/02/2006 19.00,2,"125,9011848","29,33821888","80,9184212"
01/02/2006 20.00,2,"175,916428","51,50365635","96,91729152"
01/02/2006 21.00,2,"146,02248008","34,32281457","93,39615232"
01/02/2006 22.00,2,"38,6225912","4,16087986","32,25729464"
01/02/2006 23.00,1,"49,50810432","4,58752969","42,49492656"
02/02/2006 0.00,2,"94,65319672","11,94277713","76,371972"
02/02/2006 1.00,2,"69,87579904","7,70502221","58,08755424"
02/02/2006 2.00,2,"25,99914656","3,2180294","21,07352864"
02/02/2006 3.00,"0,74229406","24,55950616","2,97133414","20,01187152"
02/02/2006 4.00,"1,06919244","20,8916592","2,5995997","16,91256732"
