"NetC","SIMAGE Brindisi","","","","","","","","","","","","","","","","","",""
"Stat","Torchiarolo","","","","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE
15/08/2012 23.00,"0,31883357","40,387176","55,71743904","0,1134046","10,74585005","23,29999","0,49364265"
16/08/2012 0.00,"0,33326378","34,92702024","61,52468016","0,25399563","2,02876737","23,29999","0,61598165"
16/08/2012 1.00,"0,31522525","33,99126832","74,89701696","0,31348403","1,18648436","23,6","1,17730056"
16/08/2012 2.00,"0,36618509","33,07236112","130,922766","0,15848544","0,91449803","23,6","0,79045105"
16/08/2012 3.00,"0,32379348","29,6291168","97,860462","0,11953366","0,78154125","23,6","0,61667524"
16/08/2012 4.00,"0,29267735","25,29551144","53,74714216","0,08584769","8,83587096","23,6","0,52206475"
16/08/2012 5.00,"0,3028982","17,78625763","27,85068912","0,11613652","22,39569045","23,6","0,52236476"
16/08/2012 6.00,"0,32063671","18,52841573","28,072462","0,21754162","16,46635494","23,6","0,43152022"
16/08/2012 7.00,"0,32785232","27,37989736","48,91532696","0,14837557","11,22166154","23,6","1,06300196"
16/08/2012 8.00,"0,31838202","18,58812175","34,90046256","0,18814517","40,4214531","23,6","0,79614218"
16/08/2012 9.00,"0,31793149","10,15325345","17,71838546","0,35652146","62,3761488","23,6","0,41119242"
16/08/2012 10.00,"0,3062065","11,52510198","18,39846665","0,35061258","73,13955285","23,6","0,42868889"
16/08/2012 11.00,"0,31522525","9,0085314","15,42424549","0,40242945","83,22671175","23,6","0,36525352"
16/08/2012 12.00,"0,37836061","5,37319035","11,34764161","0,42745598","96,5574414","23,6","0,31385535"
16/08/2012 13.00,"0,3463424","2,94617021","7,59747922","0,40218363","107,41939845","23,6","0,29318585"
16/08/2012 14.00,"0,33912679","3,01365807","7,83712739","0,40878802","113,42327115","23,6","0,26193242"
16/08/2012 15.00,"0,31342211","4,60614758","9,31128513","0,4263469","120,64884195","23,6","0,22963453"
16/08/2012 16.00,"0,32018618","2,9747221","7,40317031","0,43147639","121,3264437","23,6","0,24552109"
16/08/2012 17.00,"0,3156768","3,51723298","8,02366402","0,4599886","111,6928281","23,6","0,19227402"
16/08/2012 18.00,"0,31477472","5,91829773","10,88259732","0,41137315","116,5953411","23,6","0,30292159"
16/08/2012 19.00,"0,31612733","10,56727028","15,92426599","0,34778163","105,49318605","23,6","0,24824258"
16/08/2012 20.00,"0,31702941","26,17157072","32,65554512","0,32784382","76,36020105","23,6","0,49634482"
16/08/2012 21.00,"0,30124557","24,4765636","31,81743904","0,2075133","67,5418821","23,6","0,568742"
16/08/2012 22.00,"0,94071585","23,26045512","30,79147896","0,15200338","56,41403145","23,6","0,50602971"
16/08/2012 23.00,"1,81243435","15,65362813","22,5087332","0,14428991","50,046969","23,6","0,54876913"
17/08/2012 0.00,"1,60859704","18,46612086","26,68767688","0,14921437","31,21574505","23,6","0,55803502"
17/08/2012 1.00,,"19,34347456","27,46362384","0,23824134","29,33274435","25,7","0,6321794"
17/08/2012 2.00,"1,40025137",,,"0,28829323","6,10520075","25,7","0,69919157"
17/08/2012 3.00,"1,49360078","38,81285432","54,02692512",,"8,88176394","25,7","0,82472395"
17/08/2012 4.00,"1,18604167","20,03133568","29,49349864","0,18429485",,"25,7","0,67901531"
17/08/2012 5.00,"1,53992106","28,55941016","46,42867536","0,17446225","18,43620398","25,7","0,63764375"
17/08/2012 6.00,"1,99778158","22,92300624","32,62575616","0,25895154","20,00149095","25,7","0,91984091"
17/08/2012 7.00,"2,20161787","24,2715016","42,79329416","0,14316569","24,90133065","25,7","1,26538801"
17/08/2012 8.00,"1,46564141","16,72696948","27,23563696","0,06449091","58,5777885","25,7","0,7879655"
17/08/2012 9.00,"1,71547662","13,7379743","21,0203368","0,22642008","86,3407272","25,7","0,72343888"
17/08/2012 10.00,"0,84060135","5,62238131","11,16240131","0,31568937","95,37905475","25,7","0,41730764"
17/08/2012 11.00,"1,43677895","2,78263876","7,84360525","0,28552403","101,3357856","25,7","0,20592114"
17/08/2012 12.00,"1,49811016","6,8307003","13,54851422","0,29185114","89,5694751","25,7","0,22973013"
17/08/2012 13.00,"1,47511172","19,3668392","28,0491356","0,23458324","83,7288333","25,7","0,44909805"
17/08/2012 14.00,"1,43903364","12,66593502","19,01377884","0,35340625","112,2597672","25,7","0,26899447"
17/08/2012 15.00,"1,20137498","23,08913992","30,08549208","0,37622277","115,1038392","25,7","0,56128535"
17/08/2012 16.00,"1,21400205","8,17399885","13,89567988","0,38532608","110,7655122","25,7","0,40104378"
17/08/2012 17.00,"1,32584154","4,19861625","9,017231","0,32891445","112,3987788","25,7","0,24497801"
17/08/2012 18.00,"1,45707217","5,65093512","10,61963231","0,34434371","116,29303875","25,7","0,28989483"
17/08/2012 19.00,"0,93801063","8,83331763","14,05242373","0,28062637","111,1880532","25,7","0,33104977"
17/08/2012 20.00,"1,41738782","11,94301164","17,18986468","0,20478603","108,7772553","25,7","0,4428557"
17/08/2012 21.00,"1,37048683","9,87680693","15,2441848","0,09450014","105,9170238","25,7","0,42545381"
17/08/2012 22.00,"1,00700798","8,67497726","14,2881848","0,05721432","94,8512775","25,7","0,28056081"
17/08/2012 23.00,"1,3041947","10,46863402","15,98774057","0,03948884","82,4600133","25,7","0,23667421"
18/08/2012 0.00,"1,45707217","9,84825312","15,66777884","0,05211395","85,467396","25,7","0,258737"
18/08/2012 1.00,"1,26451034","6,65029737","12,15726271","0,06596114","96,4710579","27,79999","0,20555502"
18/08/2012 2.00,"0,88344349","5,2550842","10,26598879","0,08115623","101,49101655","27,79999","0,22085477"
18/08/2012 3.00,"0,55333546","4,55812578","9,38382641","0,11891854","109,2888531","27,79999","0,26446475"
18/08/2012 4.00,"0,55649223","4,81640448","9,47968453","0,13519126","106,13565585","27,79999","0,23421002"
18/08/2012 5.00,"1,36871826","7,85475986","13,84479774","0,12328729","104,6779692","27,79999","0,18901759"
18/08/2012 6.00,"1,24151089","5,31348815","10,73492209","0,1789475","102,825891","27,79999","0,27793186"
18/08/2012 7.00,"1,11118132","6,27131794","11,9888614","0,12621028","97,38083775","27,79999","0,53013668"
18/08/2012 8.00,"0,91952055","9,01112598","16,06028185","0,13510622","91,2364971","27,79999","0,42403815"
18/08/2012 9.00,"1,5892059","13,54329637","20,7780864","0,23270642","93,44206935","27,79999","0,38123465"
18/08/2012 10.00,"1,29382232","5,56268102","11,7518059","0,38206059","105,49450275","27,79999","0,59676035"
18/08/2012 11.00,"1,22798174","5,7352983","11,14038081","0,42879689","122,49138405","27,79999","0,43802699"
18/08/2012 12.00,"1,26360826","7,29144642","12,58085675","0,45006397","118,23002415","27,79999","0,45264331"
18/08/2012 13.00,"1,16574845","3,43287172","8,15967988","0,39548954","120,56110185","27,79999","0,4107185"
18/08/2012 14.00,"1,22662913","1,95329729","6,35260662","0,3868767","126,3464622","27,79999","0,33640224"
18/08/2012 15.00,"0,79324983","2,45557395","6,82024358","0,3547926","138,0964935","27,79999","0,32836591"
18/08/2012 16.00,"0,99753767","1,92344523","6,63500328","0,3669983","138,24230805","27,79999","0,54012056"
18/08/2012 17.00,"1,41828989","5,76774302","10,55356698","0,47190189","142,5711987","27,79999","1,1489527"
18/08/2012 18.00,"1,17521876","21,64980544","27,47786824","0,50443452","128,46022455","27,79999","0,76093567"
18/08/2012 19.00,"0,89516849","10,20126759","15,41906206","0,38389663","128,2536822","27,79999","0,59801939"
18/08/2012 20.00,"1,06743812","20,30389128","26,7563368","0,29132107","112,1477679","27,79999","0,54629986"
18/08/2012 21.00,"1,17747345","12,68020618","18,49432668","0,19703063","110,40240225","27,79999","0,4733596"
18/08/2012 22.00,"0,40992829","14,15847854","20,34025752","0,14825091","105,52151505","27,79999","0,45099374"
18/08/2012 23.00,"0,30846119","13,48229592","19,44125424","0,17564123","96,5965833","27,79999","0,43958503"
19/08/2012 0.00,"0,33326378","15,20716466","21,06567032","0,14988541","91,62522285","27,79999","0,3478262"
19/08/2012 1.00,,"11,8703327","17,77797294","0,17890789","92,88729975","30,29999","0,33449435"
19/08/2012 2.00,"0,28591226",,,"0,19678598","117,2568033","30,29999","0,29782642"
19/08/2012 3.00,"0,31838202","6,62434006","11,62874385",,"114,84734205","30,29999","0,29236208"
19/08/2012 4.00,"0,29718672","5,4199139","10,47325342","0,07823674",,"30,29999","0,25683928"
19/08/2012 5.00,"0,33014566","8,10830635","13,19648442","0,09842852","101,2118961","30,29999","0,24185887"
19/08/2012 6.00,"0,31342211","10,39595699","15,69498278","0,16678956","98,9439003","30,29999","0,36482231"
19/08/2012 7.00,"0,32469556","6,34529704","11,5406561","0,12467597","102,1578054","30,29999","0,54203863"
19/08/2012 8.00,"0,31252003","5,7469787","10,71289967","0,08419572","101,55848745","30,29999","0,34392703"
19/08/2012 9.00,"0,33642055","8,54908354","13,9695175","0,10307338","100,9240974","30,29999","0,37467094"
19/08/2012 10.00,"0,30259818","9,3355943","14,96567523","0,27047106","104,78184885","30,29999","0,58617541"
19/08/2012 11.00,"0,32830387","4,82419014","9,62736167","0,35242648","112,59454815","30,29999","0,43794156"
19/08/2012 12.00,"0,33551949","3,80925466","8,70115446","0,37978651","113,62169385","30,29999","0,41111513"
19/08/2012 13.00,"0,35400855","3,35889262","8,08325342","0,36276236","117,81286965","30,29999","0,51622615"
19/08/2012 14.00,"0,33326378","2,85142487","7,45628185","0,33114776","119,6743044","30,29999","0,46108441"
19/08/2012 15.00,"0,32018618","3,16161628","7,72442838","0,39867465","127,46132805","30,29999","0,45810155"
19/08/2012 16.00,"0,34904762","3,81185115","8,27885675","0,45408089","131,85631305","30,29999","0,38803635"
19/08/2012 17.00,"0,30214765","7,03836071","11,82175642","0,30812503","130,37426745","30,29999","0,36974459"
19/08/2012 18.00,"0,33461741","4,78136134","9,40584882","0,23269477","125,8847394","30,29999","0,26051167"
19/08/2012 19.00,"0,34498979","4,99291458","9,49782176","0,21283385","115,55329275","30,29999","0,32142183"
19/08/2012 20.00,"0,33777418","18,79447818","24,61765008","0,13058252","90,81940245","30,29999","1,05916177"
19/08/2012 21.00,"0,33371533","12,89175942","18,86221651","0,05104448","90,83288865","30,29999","0,78466533"
19/08/2012 22.00,"0,65647045","9,72009941","15,16219824","0,06121959","82,7167698","30,29999","1,17771346"
19/08/2012 23.00,"1,11073079","8,57504085","14,22600656","0,04567499","76,0592154","30,29999","1,80117311"
20/08/2012 0.00,"0,48343604","10,59192743","16,47092209","0,04757278","65,3281902","30,29999","1,97445262"
20/08/2012 1.00,"1,06428033","17,91711491","23,83003992","0,1049898","62,9808732","32,4","0,52295462"
20/08/2012 2.00,"0,78017223","7,42253122","12,53163231","0,07902894","76,0565022","32,4","0,42768511"
20/08/2012 3.00,"0,72244832","6,35957394","11,66371815","0,08438678","75,15617865","32,4","0,32351279"
20/08/2012 4.00,"0,58805991","4,88778709","9,51206998","0,09407492","85,2986589","32,4","0,3882367"
20/08/2012 5.00,"0,70888154","8,19195062","13,29692752","0,09534244","85,8754533","32,4","0,44111256"
20/08/2012 6.00,"0,51094487","20,44666032","29,457228","0,18762325","61,9563609","32,4","0,4015716"
20/08/2012 7.00,"0,69899834","24,77246472","33,450918","0,17096375","57,3872523","32,4","0,99856993"
20/08/2012 8.00,"0,79550452","17,40445609","25,58659432","0,10593229","73,977792","32,4","0,65988757"
20/08/2012 9.00,"0,71342855","14,87101785","21,66414544","0,13396568","91,66707795","32,4","0,58481263"
20/08/2012 10.00,"0,81850397","32,62200864","43,03292512","0,22142689","90,9800199","32,4","0,49912529"
20/08/2012 11.00,"0,84601281","30,22483864","41,3411684","0,26086447","96,86923995","32,4","0,4430652"
20/08/2012 12.00,"0,5619047","9,33819079","15,63021186","0,31708271","113,2977657","32,4","0,39836805"
20/08/2012 13.00,"1,05796679","10,69316592","16,64450492","0,35088635","112,7402829","32,4","0,58346816"
20/08/2012 14.00,"0,70125303","12,78663384","18,88553526","0,3017618","113,96998095","32,4","0,74882422"
20/08/2012 15.00,"0,80542637","2,53474414","7,34487917","0,24205788","116,18235615","32,4","0,45627807"
20/08/2012 16.00,"0,52672871","2,70606316","7,29953991","0,2896423","122,1471468","32,4","0,36122925"
20/08/2012 17.00,"0,6444312","2,94097722","7,35653663","0,28895379","129,24577575","32,4","0,43742594"
20/08/2012 18.00,"0,62684321","5,06429719","9,95120858","0,21145566","120,97681995","32,4","0,37670494"
20/08/2012 19.00,"0,95379447","9,70289332","15,21050492","0,16630259","111,4890189","32,4","0,51005499"
20/08/2012 20.00,"0,75852538","21,2889728","27,9221788","0,11036861","87,7526286","32,4","0,59170789"
20/08/2012 21.00,"1,13192609","20,7321984","27,26930728","0,13396918","71,45633145","32,4","0,49455998"
20/08/2012 22.00,"1,46338571","10,92548157","16,54087261","0,08318566","73,40815965","32,4","0,62786224"
20/08/2012 23.00,"1,16529691","21,77179104","28,18903664","0,09160628","47,80492815","32,4","0,42723662"
21/08/2012 0.00,"0,93440231","35,0658888","43,18708968","0,12694656","38,5600782","32,4","0,56299391"
21/08/2012 1.00,,"25,36560536","32,39258776","0,36778934","35,80779615","40,79999","0,76735091"
21/08/2012 2.00,"1,51479608",,,"0,36093914","34,00714905","40,79999","10,25577378"
21/08/2012 3.00,"0,98806737","25,26566512","32,31224552",,"39,2970711","40,79999","1,0565135"
21/08/2012 4.00,"1,16710106","20,00929032","26,15398032","0,22086187",,"40,79999","0,79937726"
21/08/2012 5.00,"1,01632064","24,71305888","31,23183168","0,25710036","45,1889844","40,79999","0,69830881"
21/08/2012 6.00,"0,71478218","36,86993728","45,38277312","0,28518152","38,0025954","40,79999","0,90190001"
21/08/2012 7.00,"1,17115991","50,19","68,54441608","0,39122914","30,44499675","40,79999","1,50031806"
21/08/2012 8.00,"1,08457457","40,06399064","55,00885184","0,43361533","50,17790085","40,79999","2,26752456"
21/08/2012 9.00,"0,74319309","19,68610496","27,99343904","0,20839287","77,7626661","40,79999","1,19747377"
21/08/2012 10.00,"1,65188971","22,32598424","32,763076","0,19472975","90,4819482","40,79999","0,82637149"
21/08/2012 11.00,"1,05661418","11,54716454","18,70158748","0,33855483","109,1970432","40,79999","0,5655893"
21/08/2012 12.00,"0,783329","5,56917035","11,14556042","0,37818463","114,3087519","40,79999","0,36063329"
21/08/2012 13.00,"0,96912676","7,03187138","12,51997294","0,39052897","116,8868904","40,79999","0,32682007"
21/08/2012 14.00,"0,83383728","8,56465869","14,04853663","0,26262945","121,68815715","40,79999","0,91721298"
21/08/2012 15.00,"1,02594858","10,98129476","17,03830426","0,31332908","123,92084145","40,79999","1,02552551"
21/08/2012 16.00,"0,95018615","8,78270126","14,55374057","0,27452293","117,973527","40,79999","0,79153212"
21/08/2012 17.00,"0,90689348","6,34789354","11,58340459","0,30555038","118,80905295","40,79999","0,38725428"
21/08/2012 18.00,"1,07600634","6,10908474","10,95643302","0,3709826","124,82916495","40,79999","0,36741566"
21/08/2012 19.00,"1,47781694","7,0578287","12,15985347","0,33633317","112,12612215","40,79999","0,49753064"
21/08/2012 20.00,"1,09404487","27,5564132","34,66469384","0,25193009","82,08880365","40,79999","0,82867906"
21/08/2012 21.00,"0,94477469","26,65178864","33,97037016","0,26847309","68,6352219","40,79999","0,81768936"
21/08/2012 22.00,"0,98175383","56,18098432","66,50025864","0,29559196","40,3121271","40,79999","0,91912595"
21/08/2012 23.00,"1,13869015","62,36404816","72,96040952","0,24756833","40,96814295","40,79999","0,81109004"
22/08/2012 0.00,"0,69584157","54,77537752","65,73989448","0,23752836","38,14972665","40,79999","0,91956632"
22/08/2012 1.00,"0,33867626","42,01470864","51,10452872","0,27954525","35,8375017","38,09999","0,95983952"
22/08/2012 2.00,"0,44014336","32,44679296","41,06264736","0,33888336","42,92942745","38,09999",
22/08/2012 3.00,"0,34318563","26,0560668","33,55714872","0,37151734","48,17747445","38,09999",
22/08/2012 4.00,"0,4193986","27,39157968","34,47685896","0,39587865","52,81948035","38,09999",
22/08/2012 5.00,"0,33831929","41,66418168","48,69190976","0,38601809","45,4757856","38,09999",
22/08/2012 6.00,"0,56776669","40,26257096","49,02543904","0,5082231","48,6040254","38,09999",
22/08/2012 7.00,"0,55423754","67,31802104","90,06736032","0,57192646","27,9195063","38,09999",
22/08/2012 8.00,"1,32899831","65,72553536","105,05506944","0,49715327","31,970274","38,09999",
22/08/2012 9.00,"1,27127441","16,58031334","23,94791472","0,22263034","86,46491595","38,09999",
22/08/2012 10.00,"0,57498231","15,63286763","22,765228","0,30559232","91,6238862","38,09999",
22/08/2012 11.00,"0,86675757","6,96567986","12,73630426","0,36806078","100,68786945","38,09999",
22/08/2012 12.00,"0,71478218","4,6749356","9,71415309","0,43258547","97,6615941","38,09999",
22/08/2012 13.00,"0,58535469","2,96174345","7,94723565","0,44089891","102,0214272","38,09999",
22/08/2012 14.00,"0,8811888","2,40495758","7,1531591","0,39238132","103,87069245","38,09999",
22/08/2012 15.00,"0,87848257","1,7404458","6,26193002","0,38900632","104,59958565","38,09999",
22/08/2012 16.00,"0,88660026","2,92410573","7,62856834","0,4339858","102,448038","38,09999",
22/08/2012 17.00,"1,03586942","4,52957389","9,71285675","0,43419084","98,6793633","38,09999",
22/08/2012 18.00,"1,51569815","4,90465858","9,6545637","0,43917005","104,58605955","38,09999",
22/08/2012 19.00,"1,52291377","8,96440244","14,34129634","0,35678475","94,70550285","38,09999",
22/08/2012 20.00,"1,35425246","16,30905982","22,78465392","0,28221776","78,4551306","38,09999",
22/08/2012 21.00,"1,51705076","40,05492776","51,07734008","0,56328449","46,540158","38,09999",
22/08/2012 22.00,"1,48187579","93,90753584","193,5303456","0,81311525",,"38,09999",
22/08/2012 23.00,"0,68637127","73,8553976","118,414462","0,49789421","7,2910088","38,09999",
23/08/2012 0.00,"0,32469556","60,44967728","75,0110104","0,41612635","17,79186885","38,09999",
23/08/2012 1.00,,"42,93619704","52,76653472","0,40402666","28,74018945","38,9",
23/08/2012 2.00,"0,34859709",,,"0,58855101","34,2109782","38,9",
23/08/2012 3.00,"0,33957732","33,71093088","41,36059432",,"31,87309755","38,9",
23/08/2012 4.00,"0,36663562","33,81605264","41,15201424","0,30727225",,"38,9",
23/08/2012 5.00,"0,35693852","27,12701624","34,0964092","0,30834288","40,10809845","38,9",
23/08/2012 6.00,"0,30440234","38,67138544","47,5059344","0,34963747","30,8472486","38,9",
23/08/2012 7.00,"0,37159655","52,6974924","75,32708312","0,61429868","19,72884827","38,9",
23/08/2012 8.00,"0,3251471","80,64456544","121,35756536","0,62559102","21,04220265","38,9",
23/08/2012 9.00,"0,32920595","49,611142","70,03929416","0,44215828","51,6086949","38,9",
23/08/2012 10.00,"0,30936326","13,5991","20,2314456","0,31291784","72,5550777","38,9",
23/08/2012 11.00,"0,36438093","11,02411782","16,41781055","0,49495025","81,6879084","38,9",
23/08/2012 12.00,"0,3287544","7,55491237","12,82957162","0,45373838","90,5440326","38,9",
23/08/2012 13.00,"0,40541891","12,79052858","18,68993002","0,42855807","91,95324075","38,9",
23/08/2012 14.00,"0,35716532","4,1207424","8,73872143","0,38742891","102,87319245","38,9",
23/08/2012 15.00,"0,33010701","5,07987234","9,81778349","0,31617518","109,35901725","38,9",
23/08/2012 16.00,"0,31071587","4,14410704","8,952462","0,25423329","106,674246","38,9","2,40959946"
23/08/2012 17.00,"0,30304973","7,45108503","12,08601586","0,25818963","107,1763875","38,9","0,24093239"
23/08/2012 18.00,"0,31747994","7,0721056","11,76346337","0,31267086","106,6216578","38,9","0,30675771"
23/08/2012 19.00,"0,30530442","18,02744114","23,76528048","0,39748402","89,7759975","38,9","0,60136837"
23/08/2012 20.00,"0,32920595","38,76872536","51,14986224","0,3435387","68,82556485","38,9","1,00205213"
23/08/2012 21.00,"0,29673619","42,43781512","53,70569","0,39979189","63,8447481","38,9","2,84236855"
23/08/2012 22.00,"0,98851892","68,57565816","82,33515584","0,40725255","40,05160005","38,9","1,4883256"
23/08/2012 23.00,"1,26225565","41,23598928","48,19509568","0,35347149","66,62807235","38,9","1,18816924"
24/08/2012 0.00,"1,39664305","28,74915704","34,69318264","0,26569107","82,00242015","38,9","1,01271436"
24/08/2012 1.00,"0,84375812","22,2870368","28,48308312","0,16867919","82,22378535","44,5","0,79914029"
24/08/2012 2.00,"1,04894804","17,51218582","24,46090432","0,12870454","69,15896925","44,5","0,65087797"
24/08/2012 3.00,"0,46675012","14,57639968","20,87137288","0,13517379","68,106108","44,5","0,72105503"
24/08/2012 4.00,"0,54792401","16,0962045","22,79373592","0,14803189","70,64241135","44,5","0,686056"
24/08/2012 5.00,"0,4836374","15,02336027","21,45757296","0,18293063","65,0544363","44,5","0,60717137"
24/08/2012 6.00,"0,77385869","24,98532768","32,51306288","0,19933966","55,29774915","44,5","0,91159812"
24/08/2012 7.00,"1,1120834","36,55455288","51,8597496","0,3266427","37,44916245","44,5","1,54027599"
24/08/2012 8.00,"0,71884001","48,63646176","68,61953856","0,35206999","37,39653435","44,5","1,79971778"
24/08/2012 9.00,"0,86991434","41,26711664","56,31331384","0,33859327","42,1127742","44,5","1,29499288"
24/08/2012 10.00,"0,92448148","22,1313044","30,61012576","0,64916247","59,1393012","44,5","1,69397927"
24/08/2012 11.00,"0,77836807","14,40118974","20,01770312","0,48518289","87,08715645","44,5","0,9756203"
24/08/2012 12.00,"0,51049434","21,74712624","30,5311028","0,33904762","85,5051813","44,5","0,72508439"
24/08/2012 13.00,"0,60970676","9,43293422","14,8218871","0,305583","107,6056317","44,5","0,36668342"
24/08/2012 14.00,"0,54747347","5,42899972","10,07167988","0,28341188","123,9869358","44,5","0,47695775"
24/08/2012 15.00,"0,69584157","5,73918922","10,61703964","0,22427299","125,78085975","44,5","0,39011917"
24/08/2012 16.00,"0,82436698","5,51465923","10,32298742","0,24698","116,80463655","44,5","0,51861305"
24/08/2012 17.00,"1,45346487","6,64510629","11,53158939","0,26255838","104,22699945","44,5","0,27124305"
24/08/2012 18.00,"0,64397966","11,2785056","16,46314981","0,34902002","71,7384444","44,5","0,28042758"
24/08/2012 19.00,"0,46584804","30,08336976","36,83837016","0,48625469","55,42191795","44,5","0,47598854"
24/08/2012 20.00,"0,95875438","68,40952448","87,59573704","0,53030917","41,04912","44,5","0,85000657"
24/08/2012 21.00,"1,10892663","71,49587488","83,9466468","0,34605277","53,4025989","44,5","1,29420267"
24/08/2012 22.00,"0,4947105","51,07904176","60,02978296","0,35577819","50,7151344","44,5","0,98556962"
24/08/2012 23.00,"0,51229748","60,0084068","71,60931384","0,45118353","26,60342475","44,5","1,67771337"
25/08/2012 0.00,"0,47080896","70,6470616","100,62609352","0,38681029","3,69106122","44,5","2,09324635"
25/08/2012 1.00,,"59,05057128","82,81705632","0,30142045","23,2356453","37,9","1,73907102"
25/08/2012 2.00,"0,60384375",,,"0,27957903","25,1159328","37,9","1,45286993"
25/08/2012 3.00,"0,42255536","43,83302064","51,1110104",,"29,79438735","37,9","1,13779316"
25/08/2012 4.00,"0,49516103","32,89326408","40,18437016","0,27124928",,"37,9","1,08213987"
25/08/2012 5.00,"0,37367224","22,33455","29,1359164","0,14898137","43,0335066","37,9","0,9618664"
25/08/2012 6.00,"0,54702193","20,59981152","28,1670104","0,08159311","33,75474165","37,9","0,74244865"
25/08/2012 7.00,"0,72785978","23,98466336","36,41090432","0,04053618","21,3972129","37,9","1,23046932"
25/08/2012 8.00,"0,99708714","35,67459312","54,95961784","0,21592693","24,7703988","37,9","1,13771485"
25/08/2012 9.00,"0,47261312","41,3696572","59,2862444","0,52937833","41,7564273","37,9","1,55724159"
25/08/2012 10.00,"0,66472442","15,25388438","21,16930072","0,48556618","88,28714895","37,9","0,69267667"
25/08/2012 11.00,"0,78513214","19,07093043","25,78219192","0,47059127","106,83215025","37,9","0,43973656"
25/08/2012 12.00,"1,86835409","10,2466948","15,07319273","0,40677024","108,1144764","37,9","0,46886039"
25/08/2012 13.00,"1,2464708","8,991658","14,21175642","0,35891437","108,281817","37,9","0,41638217"
25/08/2012 14.00,"0,70531187","4,19601975","8,65063368","0,30058049","119,19775875","37,9","0,25569923"
25/08/2012 15.00,"0,71974209","5,76125561","10,31003362","0,26427676","131,3474883","37,9","0,2622365"
25/08/2012 16.00,"0,60835415","6,82291464","11,71294259","0,20350919","128,6667669","37,9","0,23995098"
25/08/2012 17.00,"0,42030068","7,20967974","12,25441717","0,20862471","131,70784515","37,9","0,36641595"
25/08/2012 18.00,"0,34183302","9,187638","14,24802706","0,21902117","126,70278915","37,9","0,25693691"
25/08/2012 19.00,"0,59843229","12,8294569","18,78967523","0,18531539","114,45049665","37,9","0,5530568"
25/08/2012 20.00,"0,93575492","15,48360544","21,76389448","0,07772764","100,5974361","37,9","0,51709162"
25/08/2012 21.00,"0,54566932","17,49141576","24,23807984","0,08873456","74,3894802","37,9","1,11961733"
25/08/2012 22.00,"1,79574843","35,30471672","44,99285896","0,06948526","54,20708265","37,9","1,16948186"
25/08/2012 23.00,"2,1100716","21,44732464","29,83807928","0,07029028","67,94142075","37,9","0,77236574"
26/08/2012 0.00,"2,1240523","25,1254964","33,21256808","0,1125425","51,07688775","37,9","0,64011302"
26/08/2012 1.00,"2,21875534","18,39214175","25,27570312","0,13036467","37,56255825","31,6","0,6776393"
26/08/2012 2.00,"1,55177521","38,72589656","47,18984256","0,14071919","26,197143","31,6","0,68165544"
26/08/2012 3.00,"1,8354338","21,29417344","28,80305632","0,07912564","36,87955005","31,6","0,70273378"
26/08/2012 4.00,"1,71863339","16,25973595","23,07871952","0,0910366","30,01710915","31,6","0,59387918"
26/08/2012 5.00,"1,79331983","15,65854006","21,92586","0,10190838","29,5032171","31,6","0,64720151"
26/08/2012 6.00,"1,93058737","12,96574044","19,36611264","0,13634228","29,30305875","31,6","0,64804257"
26/08/2012 7.00,"2,15381582","17,30322716","25,463538","0,04880768","26,5467468","31,6","0,95567388"
26/08/2012 8.00,"1,91390145","18,15852594","29,10488464","0,14328918","37,99990215","31,6","0,85971383"
26/08/2012 9.00,"1,92111707","11,97805286","18,89978349","0,20878897","65,43753615","31,6","0,75924338"
26/08/2012 10.00,"1,55312884","8,21163657","13,84645544","0,29369068","89,4952212","31,6","0,56481739"
26/08/2012 11.00,"1,17972814","9,9326163","15,56155577","0,34905497","95,64498825","31,6","0,38345578"
26/08/2012 12.00,"1,74794638","6,69182983","11,41111618","0,26600911","110,6332038","31,6","0,46763592"
26/08/2012 13.00,"1,62438088","6,32453081","11,06913395","0,28820469","107,48814615","31,6","0,36193403"
26/08/2012 14.00,"1,57026529","4,13502122","8,77758283","0,28527472","111,5281209","31,6","0,25255466"
26/08/2012 15.00,"1,87827493","6,44912629","11,05747458","0,28597721","127,11312075","31,6","0,22012965"
26/08/2012 16.00,"1,56846113","4,77227552","9,08459076","0,25420999","145,22620455","31,6","0,30376773"
26/08/2012 17.00,"1,41107428","7,07599843","11,75310033","0,29393882","115,9204725","31,6","0,31507779"
26/08/2012 18.00,"1,57522622","8,78140301","13,64178349","0,3662993","86,72135325","31,6","0,26308163"
26/08/2012 19.00,"1,65910532","16,66856553","22,5437228","0,36147154","80,47037985","31,6","0,30585868"
26/08/2012 20.00,"2,50015822","27,03726696","33,86415856","0,20647994","71,01224445","31,6","0,53943816"
26/08/2012 21.00,"2,48211969","7,37710593","12,37747922","0,03145617","111,5605197","31,6","0,40366154"
26/08/2012 22.00,"0,91907002","4,01950965","8,57161454","0,00199215","119,2395939","31,6","0,10213731"
26/08/2012 23.00,"0,3287544","6,18695667","10,98234254","0,00533803","109,40621895","31,6","0,50539001"
27/08/2012 0.00,"0,3287544","10,68018726","15,95017359","0,01939026","90,25381995","31,6","0,99464329"
27/08/2012 1.00,,"14,99301874","20,53973648","0,08790158","81,3653169","30,79999","0,50852339"
