"NetC","Provincia di Lecce","","","","","","","","","",""
"Stat","Galatina","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM2.5
16/08/2012 6.00,,"17,7212133","18,25337453","0,25711783","10,71794997","18,79999"
16/08/2012 7.00,,"17,10255702","19,09637724","0,26623629","7,63653881","18,79999"
16/08/2012 8.00,,"13,16104933","18,86469829","0,25547402","17,82603323","18,79999"
16/08/2012 9.00,,"10,20135363","11,65472219","0,20195741","73,5586824","18,79999"
16/08/2012 10.00,,"10,31224581","11,64628645","0,2240295","104,05135965","18,79999"
16/08/2012 11.00,,"9,97373577","11,66705268","0,23944828","112,68595905","18,79999"
16/08/2012 12.00,,"7,8629088","8,92972832","0,24077871","124,81535955","18,79999"
16/08/2012 13.00,,"7,12233575","7,73758294","0,23890073","136,84804245","18,79999"
16/08/2012 14.00,,"5,29295327","5,97370175","0,21567412","141,27594495","18,79999"
16/08/2012 15.00,,"4,6049086","5,11642214","0,19602756","140,88891495","18,79999"
16/08/2012 16.00,,"4,27223398","4,66149998","0,18681125","137,0943252","18,79999"
16/08/2012 17.00,,"4,23916212","4,85164646","0,17049193","134,89390005","18,79999"
16/08/2012 18.00,,"3,68146231","3,96256646","0,16051254","125,9182953","18,79999"
16/08/2012 19.00,,"5,76116192","6,3111621","0,18841662","120,40708785","18,79999"
16/08/2012 20.00,,"8,01271018","8,57149982","0,20853151","111,59589105","18,79999"
16/08/2012 21.00,,"5,75986367","5,94514794","0,24486902","95,78894745","18,79999"
16/08/2012 22.00,,"6,63013342","7,07369447","0,26613843","77,36408505","18,79999"
16/08/2012 23.00,,"7,48289498","7,95628323","0,25819429","74,84970675","18,79999"
17/08/2012 0.00,,"8,1547278","8,37616226","0,26169745","66,15896805","18,79999"
17/08/2012 1.00,,"17,49229719","17,61544529","0,292535","44,31367815","19,2"
17/08/2012 2.00,,,,"0,28463047","24,674958","19,2"
17/08/2012 3.00,,"20,36832568","21,1315196",,"18,43703789","19,2"
17/08/2012 4.00,,"11,41791717","11,62422197","0,30245381","35,32724055","19,2"
17/08/2012 5.00,,"12,42631362","12,36858078","0,28050754",,"19,2"
17/08/2012 6.00,,"15,21869975","15,25906016","0,32455852","15,29743656","19,2"
17/08/2012 7.00,,"19,07071438","19,9633832","0,31951756","35,90579055","19,2"
17/08/2012 8.00,,"12,65912065","14,12402622","0,26668015","48,9107766","19,2"
17/08/2012 9.00,,"6,37657545","7,51174323","0,23045448","83,728554","19,2"
17/08/2012 10.00,,"8,00427826","9,18606825","0,22980674","104,9079927","19,2"
17/08/2012 11.00,,"7,74553303","8,70259037","0,21903981","113,02969755","19,2"
17/08/2012 12.00,,"8,61061361","10,0303673","0,22225637","115,0974951","19,2"
17/08/2012 13.00,,"6,65931627","7,76224391","0,23471022","120,48353625","19,2"
17/08/2012 14.00,,"6,08086553","6,85045126","0,22564885","121,18318275","19,2"
17/08/2012 15.00,,"4,84614564","5,51423668","0,21384158","119,2432647","19,2"
17/08/2012 16.00,,"4,05823338","4,68551087","0,22245209","123,85249275","19,2"
17/08/2012 17.00,,"4,5530303","5,00415141","0,22394329","124,64957505","19,2"
17/08/2012 18.00,,"7,25138619","7,76938141","0,22415882","128,97194205","19,2"
17/08/2012 19.00,,"10,95554394","11,83448461","0,24953834","118,70599125","19,2"
17/08/2012 20.00,,"11,49249282","11,84941159","0,26907306","110,79134745","19,2"
17/08/2012 21.00,,"16,65185656","17,2572187","0,32477404","99,2425119","19,2"
17/08/2012 22.00,,"12,58000591","12,92344509","0,29582496","102,43285605","19,2"
17/08/2012 23.00,,"14,83479501","15,17729157","0,30690644","97,1652381","19,2"
18/08/2012 0.00,,"12,39583442","12,45489419","0,26030527","92,89089075","19,2"
18/08/2012 1.00,,"11,79079732","11,8254007","0,32551964","86,11571115","22,9"
18/08/2012 2.00,,"7,74682937","7,90501486","0,22882697","82,16549145","22,9"
18/08/2012 3.00,,"5,24820865","5,45193607","0,21941261","89,1132186","22,9"
18/08/2012 4.00,,"3,68211048","3,69584246","0,20911517","95,16371445","22,9"
18/08/2012 5.00,,"4,66197606","4,86008221","0,24314366","97,6991001","22,9"
18/08/2012 6.00,,"6,12755657","6,30467278","0,26393425","100,82313045","22,9"
18/08/2012 7.00,,"6,13209566","6,19694496","0,26897404","97,3018956","22,9"
18/08/2012 8.00,,"7,48159864","8,23728414","0,23794659","90,0991077","22,9"
18/08/2012 9.00,,"7,5062405","8,80188244","0,2450461","96,44462415","22,9"
18/08/2012 10.00,,"9,76621876","11,42888249","0,30172801","104,31186675","22,9"
18/08/2012 11.00,,"5,66259067","6,63045272","0,26811194","108,00157935","22,9"
18/08/2012 12.00,,"4,96092874","6,02042721","0,24971426","104,15422185","22,9"
18/08/2012 13.00,,"5,74948916","6,40591126","0,24369354","117,47723085","22,9"
18/08/2012 14.00,,"5,36688075","5,96591418","0,23784873","123,0128172","22,9"
18/08/2012 15.00,,"4,21387018","4,66149998","0,2314156","134,59141815","22,9"
18/08/2012 16.00,,"3,57381289","4,1176679","0,23184665","139,41453015","22,9"
18/08/2012 17.00,,"4,10816718","4,75624722","0,23514244","143,2551246","22,9"
18/08/2012 18.00,,"4,74238714","5,34161176","0,22253015","138,6736071","22,9"
18/08/2012 19.00,,"7,20015415","7,83427851","0,23665228","137,6708004","22,9"
18/08/2012 20.00,,"10,89977473","11,22251268","0,25563712","131,608155","22,9"
18/08/2012 21.00,,"19,81776528","20,51176392","0,31349684","112,70016345","22,9"
18/08/2012 22.00,,"27,56977808","28,26945536","0,34291659","97,8871887","22,9"
18/08/2012 23.00,,"21,80538488","22,12249008","0,26891579","92,09380845","22,9"
19/08/2012 0.00,,"14,47683037","14,73859273","0,2616392","107,07390435","22,9"
19/08/2012 1.00,,"11,86731747","12,15636981","0,22861028","107,88183945",21
19/08/2012 2.00,,"9,85730453","10,35387578","0,22804875","107,99746965",21
19/08/2012 3.00,,"5,95830059","6,0496311",,"109,23780105",21
19/08/2012 4.00,,"5,36104533","5,66349696","0,22400038","112,5350772",21
19/08/2012 5.00,,"3,91232484","3,92946974","0,19376397",,21
19/08/2012 6.00,,"3,77743898","3,88793537","0,20823676","105,57043245",21
19/08/2012 7.00,,"5,30268153","5,53240833","0,21749502","97,6666215",21
19/08/2012 8.00,,"6,1982413","6,58632376","0,24968513","96,2409546",21
19/08/2012 9.00,,"9,26299374","10,25815342","0,29308721","99,7784088",21
19/08/2012 10.00,,"6,68525638","7,59610832","0,27413965","116,15438625",21
19/08/2012 11.00,,"5,9842407","6,54608763","0,26261547","121,2427335",21
19/08/2012 12.00,,"5,58736686","6,44420098","0,26120931","127,81424355",21
19/08/2012 13.00,,"4,55562298","5,07034676","0,25927541","127,64371095",21
19/08/2012 14.00,,"3,84552912","4,37984899","0,25443134","132,713784",21
19/08/2012 15.00,,"2,82675625","3,18770552","0,24831859","135,4466946",21
19/08/2012 16.00,,"2,49991897","2,81000904","0,2460713","133,97568135",21
19/08/2012 17.00,,"2,2093963","2,79573214","0,22411688","130,4781471",21
19/08/2012 18.00,,"3,06734512","3,73088751","0,23194917","132,70498605",21
19/08/2012 19.00,,"4,42138719","4,7737707","0,23345319","132,89985765",21
19/08/2012 20.00,,"5,79164111","6,42343283","0,24491912","137,4177546",21
19/08/2012 21.00,,"9,17739159","9,56506106","0,24140315","116,6936946",21
19/08/2012 22.00,,"13,59359153","13,92025099","0,24802501","97,62805815",21
19/08/2012 23.00,,"10,21886373","10,44894807","0,2432788","96,08532465",21
20/08/2012 0.00,,"7,59573166","7,85958766","0,23286719","94,6251243",21
20/08/2012 1.00,,"7,7286711","7,95563506","0,24238058","95,2679133","24,6"
20/08/2012 2.00,,"10,60147214","11,01679104","0,25365079","83,2765668","24,6"
20/08/2012 3.00,,"13,78683928","13,95334771","0,30709167","73,83473055","24,6"
20/08/2012 4.00,,"10,14623258","10,15172385","0,27001904","70,8785196","24,6"
20/08/2012 5.00,,"5,39022627","5,49347045","0,2308366","75,03105225","24,6"
20/08/2012 6.00,,"5,60033595","5,79199292","0,22460501","75,67587615","24,6"
20/08/2012 7.00,,"7,23063334","7,49746633","0,24835703","71,49088485","24,6"
20/08/2012 8.00,,"10,29149487","11,0803899","0,27962913","83,0498949","24,6"
20/08/2012 9.00,,"11,3219405","13,33423829","0,26923733","79,02592005","24,6"
20/08/2012 10.00,,"11,85694296","13,98579626","0,29351709","100,58361075","24,6"
20/08/2012 11.00,,"7,00820274","8,17173886","0,27892547","120,84754395","24,6"
20/08/2012 12.00,,"7,72089118","8,94789806","0,25915891","136,69849725","24,6"
20/08/2012 13.00,,"9,89202645","11,05702717","0,27479904","145,0989435","24,6"
20/08/2012 14.00,,"8,41996044","9,51509094","0,27533144","154,01705235","24,6"
20/08/2012 15.00,,"5,03355797","5,69335093","0,26632716","154,6354824","24,6"
20/08/2012 16.00,,"6,44142475","7,16844363","0,26476489","154,590156","24,6"
20/08/2012 17.00,,"4,79880643","5,46880947","0,26679549","140,8252944","24,6"
20/08/2012 18.00,,"4,79556368","5,35913524","0,26661957","130,80159645","24,6"
20/08/2012 19.00,,"7,30002174","8,14123673","0,27847694","128,87993265","24,6"
20/08/2012 20.00,,"9,50033986","9,99727058","0,28332101","127,0212111","24,6"
20/08/2012 21.00,,"10,67474954","11,05962366","0,28664126","107,53606605","24,6"
20/08/2012 22.00,,"7,89014524","8,03480716","0,25454901","99,4082964","24,6"
20/08/2012 23.00,,"11,48471098","11,71247989","0,25747898","81,86237115","24,6"
21/08/2012 0.00,,"7,6813319","7,69345398","0,23909878","87,14828325","24,6"
21/08/2012 1.00,,"6,32599349","6,49481926","0,22970305","87,95550015","24,2"
21/08/2012 2.00,,,,"0,28146517","72,84481155","24,2"
21/08/2012 3.00,,,,,"79,5022662","24,2"
21/08/2012 4.00,,,,"0,24667943","70,467789","24,2"
21/08/2012 5.00,,,,"0,26484295",,"24,2"
21/08/2012 6.00,,,,"0,2813009","22,5746619","24,2"
21/08/2012 7.00,,,,"0,3060956","75,6988785","24,2"
21/08/2012 8.00,,,,"0,34337327","61,4394165","24,2"
21/08/2012 9.00,,,,"0,3633402","60,1355244","24,2"
21/08/2012 10.00,,,,"0,32918357","90,0246543","24,2"
21/08/2012 11.00,,,,"0,31103869","120,98424135","24,2"
21/08/2012 12.00,,,,"0,28640011","133,4445126","24,2"
21/08/2012 13.00,,,,"0,27455555","139,88614815","24,2"
21/08/2012 14.00,,,,"0,2717246","139,84010355","24,2"
21/08/2012 15.00,,,,"0,25757335","145,69981755","24,2"
21/08/2012 16.00,,,,"0,26018994","149,19533685","24,2"
21/08/2012 17.00,,,,"0,26369892","152,02975305","24,2"
21/08/2012 18.00,,,,"0,27996348","147,32913405","24,2"
21/08/2012 19.00,,,,"0,29240918","134,00548665","24,2"
21/08/2012 20.00,,,,"0,31613673","121,0268745","24,2"
21/08/2012 21.00,,,,"0,31956766","107,5502505","24,2"
21/08/2012 22.00,,,,"0,30138434","98,91367605","24,2"
21/08/2012 23.00,,,,"0,27961515","98,69781705","24,2"
22/08/2012 0.00,,,,"0,26110213","94,46813775","24,2"
22/08/2012 1.00,,,,"0,28172729","77,1969639","22,7"
22/08/2012 2.00,,,,"0,32637242","50,5665069","22,7"
22/08/2012 3.00,,,,"0,27120152","80,380545","22,7"
22/08/2012 4.00,,,,"0,27664906","81,951009","22,7"
22/08/2012 5.00,,,,"0,25606118","84,02558955","22,7"
22/08/2012 6.00,,,,"0,27352802","52,2770598","22,7"
22/08/2012 7.00,,,,"0,31028261","44,02340565","22,7"
22/08/2012 8.00,,,,"0,34238418","72,26901465","22,7"
22/08/2012 9.00,,,,"0,31142664","82,282578","22,7"
22/08/2012 10.00,,,,"0,25340614","112,5140898","22,7"
22/08/2012 11.00,,,,"0,2433254","123,76183995","22,7"
22/08/2012 12.00,,,,"0,24070764","132,0479727","22,7"
22/08/2012 13.00,,,,"0,23107309","134,8918452","22,7"
22/08/2012 14.00,,,,"0,22078032","133,14815535","22,7"
22/08/2012 15.00,,,,"0,22713889","128,15658555","22,7"
22/08/2012 16.00,,,,"0,22678939","130,0721646","22,7"
22/08/2012 17.00,,"4,15031913","5,5499299","0,22930928","130,5979269","22,7"
22/08/2012 18.00,,"3,6730323","4,9107005","0,22300896","128,0747307","22,7"
22/08/2012 19.00,,"7,01468824","7,83622493","0,23074456","123,5426094","22,7"
22/08/2012 20.00,,"14,21289598","15,00207206","0,2744973","111,33267075","22,7"
22/08/2012 21.00,,"26,56138928","27,71394288","0,34759872","85,84846095","22,7"
22/08/2012 22.00,,"28,78504528","29,85551672","0,35455843","71,38802265","22,7"
22/08/2012 23.00,,"21,77943904","22,5722116","0,33794553","68,6618352","22,7"
23/08/2012 0.00,,"23,95770416","24,9298988","0,36601504","56,20491555","22,7"
23/08/2012 1.00,,"26,82272144","27,9865176","0,44351783","42,68436165","38,29999"
23/08/2012 2.00,,,,"0,45414147","34,75619175","38,29999"
23/08/2012 3.00,,"25,17297136","26,07790184",,"24,0896649","38,29999"
23/08/2012 4.00,,"22,97914256","23,63975768","0,45140721","25,417896","38,29999"
23/08/2012 5.00,,"18,23286833","18,85431613","0,41545648",,"38,29999"
23/08/2012 6.00,,"13,29723153","13,74827615","0,38378129","41,83381335","38,29999"
23/08/2012 7.00,,"14,69731647","16,57645684","0,3544431","39,30726555","38,29999"
23/08/2012 8.00,,"24,77284712","30,97109224","0,41284455","30,39795465","38,29999"
23/08/2012 9.00,,"26,35841136","31,92634656","0,36735829","62,4049566","38,29999"
23/08/2012 10.00,,"19,39884608","22,4125596","0,29006869","100,94155365","38,29999"
23/08/2012 11.00,,"10,62741033","12,00516311","0,24860168","128,46381555","38,29999"
23/08/2012 12.00,,"9,86154726","10,95643876","0,24958844","144,0061623","38,29999"
23/08/2012 13.00,,"7,47122222","8,51309396","0,23135735","149,2548477","38,29999"
23/08/2012 14.00,,"6,39667822","7,48773234","0,21124479","149,23797","38,29999"
23/08/2012 15.00,,"6,24752692","7,21192251","0,23146686","164,3878803","38,29999"
23/08/2012 16.00,,"4,12826994","4,66344639","0,21548306","149,07623535","38,29999"
23/08/2012 17.00,,"2,27943286","2,99301612","0,17083677","124,3775967","38,29999"
23/08/2012 18.00,,"2,52780358","3,2506543","0,16373143","120,4848729","38,29999"
23/08/2012 19.00,,"4,61982411","5,28385406","0,17732232","118,5158478","38,29999"
23/08/2012 20.00,,"10,09694696","10,66570386","0,22483568","108,8013549","38,29999"
23/08/2012 21.00,,"32,10009","33,01530704","0,37300271","69,7153548","38,29999"
23/08/2012 22.00,,"46,5607372","47,62153392","0,43091137","42,90153735","38,29999"
23/08/2012 23.00,,"32,44962272","33,11331616","0,41236923","45,9254586","38,29999"
24/08/2012 0.00,,"39,436434","40,46476496","0,4970391","34,2920151","38,29999"
24/08/2012 1.00,,"34,15581504","34,7058592","0,52299763","28,0547673","33,9"
24/08/2012 2.00,,"28,24356688","28,75487392","0,48342957","37,38288855","33,9"
24/08/2012 3.00,,"25,4803636","26,07985208","0,45602877","40,2626511","33,9"
24/08/2012 4.00,,"27,01726744","27,47771528","0,47886277","24,06394935","33,9"
24/08/2012 5.00,,"21,72301592","22,18478304","0,45336208","20,70309255","33,9"
24/08/2012 6.00,,"27,68132416","29,06962736","0,47014973","8,58789246","33,9"
24/08/2012 7.00,,"25,21836224","27,50628056","0,46037655","9,49729326","33,9"
24/08/2012 8.00,,"22,34361288","28,1364184","0,44245535","21,6990963","33,9"
24/08/2012 9.00,,"34,76993032","43,461672","0,47880801","44,77990965","33,9"
24/08/2012 10.00,,"22,705478","26,28363304","0,38862187","90,695892","33,9"
24/08/2012 11.00,,"13,5053967","15,06177618","0,27024855","113,44377975","33,9"
24/08/2012 12.00,,"8,39596484","9,17828067","0,25011735","133,88502855","33,9"
24/08/2012 13.00,,"5,13861281","5,92567996","0,20941807","130,15537605","33,9"
24/08/2012 14.00,,"3,65422587","4,23642796","0,17668274","121,59255675","33,9"
24/08/2012 15.00,,"2,61080923","3,09035986","0,16122785","118,83051915","33,9"
24/08/2012 16.00,,"1,73081314","2,2077711","0,15947452","112,31584665","33,9"
24/08/2012 17.00,,"1,53367256","1,95337759","0,14763696","105,2104746","33,9"
24/08/2012 18.00,,"1,60306095","2,06110541","0,13245701","101,0457525","33,9"
24/08/2012 19.00,,"3,02713958","3,57578416","0,1409883","103,69952145","33,9"
24/08/2012 20.00,,"6,93297701","7,41699598","0,20318882","108,4874217","33,9"
24/08/2012 21.00,,"16,21412902","16,78671948","0,27421304","87,9473805","33,9"
24/08/2012 22.00,,"24,4713056","25,2576156","0,36854542","65,1385854","33,9"
24/08/2012 23.00,,"29,24029248","29,85876712","0,41892701","52,07339025","33,9"
25/08/2012 0.00,,"19,9487564","20,34302992","0,33955556","50,59832715","33,9"
25/08/2012 1.00,,"19,05515261","19,5467584","0,33743643","46,99184595","36,79999"
25/08/2012 2.00,,,,"0,40298049","42,2851422","36,79999"
25/08/2012 3.00,,"20,33589816","20,87192736",,"35,44091565","36,79999"
25/08/2012 4.00,,"14,58188521","14,81322382","0,32193727","39,5312043","36,79999"
25/08/2012 5.00,,"17,41058787","17,8503689","0,67122407",,"36,79999"
25/08/2012 6.00,,"16,8327853","17,0119091","0,51021874","31,1578302","36,79999"
25/08/2012 7.00,,"20,77558168","21,1406016","0,56451357","23,0503497","36,79999"
25/08/2012 8.00,,"19,86963784","23,04336664","0,38541579","26,69539425","36,79999"
25/08/2012 9.00,,"18,26205118","20,72267664","0,36810855","62,3420343","36,79999"
25/08/2012 10.00,,"14,92688075","16,48235776","0,31945465","103,9789611","36,79999"
25/08/2012 11.00,,"9,76427426","10,72021498","0,25446163","122,60477985","36,79999"
25/08/2012 12.00,,"7,0672147","7,63245162","0,24573462","134,85260355","36,79999"
25/08/2012 13.00,,"5,74495007","6,32673726","0,21926232","138,65128305","36,79999"
25/08/2012 14.00,,"7,20469515","7,74537051","0,24507756","150,36253155","36,79999"
25/08/2012 15.00,,"3,87536014","4,25914252","0,20956836","142,99595415","36,79999"
25/08/2012 16.00,,"2,87474362","3,3369658","0,17707068","134,60227095","36,79999"
25/08/2012 17.00,,"5,19697852","5,73099056","0,21475261","161,66644095","36,79999"
25/08/2012 18.00,,"4,19765834","4,61737102","0,21624963","165,0888834","36,79999"
25/08/2012 19.00,,"7,31558542","7,75834917","0,23514593","159,55804515","36,79999"
25/08/2012 20.00,,"7,01922733","7,30277693","0,22926734","120,9734085","36,79999"
25/08/2012 21.00,,"18,44427626","18,95100979","0,29592165","94,68669","36,79999"
25/08/2012 22.00,,"19,79376968","20,24308968","0,34786201","79,75058385","36,79999"
25/08/2012 23.00,,"9,3070902","9,55532707","0,2718411","103,8774954","36,79999"
26/08/2012 0.00,,"12,35692522","12,5749525","0,29247209","82,7041215","36,79999"
26/08/2012 1.00,,"12,05537988","12,27577994","0,3025307","77,7105168","28,7"
26/08/2012 2.00,,"17,19334452","17,33574263","0,31388712","67,0636407","28,7"
26/08/2012 3.00,,"17,37686593","17,71149078","0,31290036","57,6624027","28,7"
26/08/2012 4.00,,"20,25159808","20,67074672","0,33935518","47,76115785","28,7"
26/08/2012 5.00,,"13,61693705","13,75022257","0,31710019","55,6413081","28,7"
26/08/2012 6.00,,"13,50215395","13,70933827","0,31007058","54,6337932","28,7"
26/08/2012 7.00,,"13,73301648","14,22396454","0,33539302","47,02228965","28,7"
26/08/2012 8.00,,"18,49745089","20,60585344","0,39803157","42,2831073","28,7"
26/08/2012 9.00,,"11,52426834","12,81182253","0,32283199","79,1910063","28,7"
26/08/2012 10.00,,"10,48798538","11,72675679","0,31186002","103,61696835","28,7"
26/08/2012 11.00,,"8,58662183","9,47615498","0,30287787","122,4322323","28,7"
26/08/2012 12.00,,"6,08021736","6,93416627","0,28131721","139,78192935","28,7"
26/08/2012 13.00,,"5,97451435","6,84655652","0,25552062","150,07764555","28,7"
26/08/2012 14.00,,"4,49531467","5,08202717","0,24204623","153,2619249","28,7"
26/08/2012 15.00,,"3,08485522","3,60044514","0,21887904","148,087653","28,7"
26/08/2012 16.00,,"2,34233575","2,90280987","0,2104258","139,6960047","28,7"
26/08/2012 17.00,,"2,33455391","2,88204364","0,20482098","135,38311395","28,7"
26/08/2012 18.00,,"2,35465668","2,93850309","0,21624963","136,379796","28,7"
26/08/2012 19.00,,"3,24827386","3,59525406","0,22809885","123,7537203","28,7"
26/08/2012 20.00,,"3,93113127","4,06704962","0,21782005","109,60723515","28,7"
26/08/2012 21.00,,"8,57235449","8,77462497","0,2628042","97,8709494","28,7"
26/08/2012 22.00,,"9,87970552","10,15042751","0,24902108","102,1358205","28,7"
26/08/2012 23.00,,"15,16098603","15,52189133","0,1991253","101,97272925","28,7"
27/08/2012 0.00,,"5,62887064","5,97629825","0,17500863","112,67039805","28,7"
27/08/2012 1.00,,"6,98809997","7,30212876","0,19604038","105,3850371","10,3"
27/08/2012 2.00,,,,"0,17816695","101,513979","10,3"
27/08/2012 3.00,,"5,04782531","5,5882177",,"95,8958595","10,3"
27/08/2012 4.00,,"4,47910282","4,66474464","0,16475663","90,23849835","10,3"
27/08/2012 5.00,,"5,6016342","5,93606212","0,1594454",,"10,3"
27/08/2012 6.00,,"11,08978164","11,67484026","0,23193985","76,3646898","10,3"
27/08/2012 7.00,,"12,39259358","12,89878411","0,2327437","71,2831455","10,3"
27/08/2012 8.00,,"14,12146031","15,50891267","0,23396579","64,65749115","10,3"
27/08/2012 9.00,,"11,73113527","13,99423392","0,21797733","76,13600295","10,3"
27/08/2012 10.00,,"10,12249319","11,76868504","0,2092573","102,1572867","10,3"
27/08/2012 11.00,,"9,90175279","11,5080565","0,21200903","104,23813155","10,3"
27/08/2012 12.00,,"10,42508249","11,97855572","0,21401283","100,25746815","10,3"
27/08/2012 13.00,,"8,58143266","9,83567981","0,21637196","101,69394795","10,3"
27/08/2012 14.00,,"8,52436711","9,78311319","0,21699174","104,7300387","10,3"
27/08/2012 15.00,,"6,05168458","6,82514021","0,17147286","106,7349339","10,3"
27/08/2012 16.00,,"5,49333661","6,34361066","0,17056066","104,11970835","10,3"
27/08/2012 17.00,,"5,35196524","6,20148787","0,1641718","100,39077405","10,3"
27/08/2012 18.00,,"7,24490069","8,03999824","0,17603616","102,16017945","10,3"
27/08/2012 19.00,,"8,35122022","9,46706915","0,18556353","96,40943235","10,3"
27/08/2012 20.00,,"8,80710602","9,46706915","0,17284173","90,94488795","10,3"
27/08/2012 21.00,"0,16972916","9,06390866","9,5955632","0,18215008","91,33666605","10,3"
27/08/2012 22.00,"0,02979302","7,94526629","8,21392141","0,18047132","93,16021575","10,3"
27/08/2012 23.00,,"5,38698352","5,87765626","0,14396837","91,45712415","10,3"
28/08/2012 0.00,"0,09208833","4,40193259","4,8458053","0,14803772","90,2628573","10,3"
28/08/2012 1.00,"0,97233133","4,42787078","4,84839989","0,15325808","89,03204205","17,4"
28/08/2012 2.00,"0,14806198","3,95901588","4,32144313","0,15502888","86,3403681","17,4"
28/08/2012 3.00,"0,72586341","3,7249106","4,29029282","0,15637912","79,86900705","17,4"
28/08/2012 4.00,"0,41077952","4,16782731","4,6394355","0,19762711","73,0187157","17,4"
28/08/2012 5.00,"0,25639892","4,67559333","5,07748426","0,22547876","68,19901515","17,4"
28/08/2012 6.00,"0,01444445","7,24879161","7,62596038","0,25283879","65,1338373","17,4"
28/08/2012 7.00,"0,36293171","11,79728091","12,55742902","0,25740093","63,7034223","17,4"
28/08/2012 8.00,"0,33584594","17,35222407","19,04186612","0,30715458","65,98237065","17,4"
28/08/2012 9.00,"0,15076923","8,24292262","9,31650871","0,20527533","93,16492395","17,4"
28/08/2012 10.00,"0,00361035","7,78055131","9,09780842","0,21863439","96,6462588","17,4"
28/08/2012 11.00,,"9,6942377","11,13295651","0,25765606","99,51317355","17,4"
28/08/2012 12.00,,"9,5664855","11,02652694","0,2467971","100,78187385","17,4"
28/08/2012 13.00,,"9,98346211","11,46782037","0,25935347","103,99861185","17,4"
28/08/2012 14.00,,"9,50941804","10,77343168","0,26147144","106,8783744","17,4"
28/08/2012 15.00,"0,0108341","7,56071338","8,48194366","0,23801766","108,79255695","17,4"
28/08/2012 16.00,"0,01263928","7,16837862","8,05103239","0,23299884","109,6458384","17,4"
28/08/2012 17.00,,"7,28510622","7,99392286","0,23743399","110,71896885","17,4"
28/08/2012 18.00,,"8,51788161","9,27886908","0,24206953","112,45589565","17,4"
28/08/2012 19.00,,"9,9101828","11,01549279","0,21795985","111,5390535","17,4"
28/08/2012 20.00,"0,05777882","12,95353423","13,99163742","0,22485898","107,6057514","17,4"
28/08/2012 21.00,"0,31056841","18,03702599","18,89519851","0,25626971","98,35204365","17,4"
28/08/2012 22.00,"0,93711974","15,98132198","16,57580676","0,28789946","97,732257","17,4"
28/08/2012 23.00,"0,68343112","16,34252938","17,15273555","0,2840305","95,84576505","17,4"
29/08/2012 0.00,"1,70361026","16,66936666","17,20724667","0,336339","92,24742345","17,4"
29/08/2012 1.00,"0,59224487","16,48325066","17,05603998","0,26358824","85,2252828","11,5"
29/08/2012 2.00,"0,15528268",,,"0,24236194","80,08147455","11,5"
29/08/2012 3.00,"0,20313355","10,31159764","10,8759665",,"83,7610326","11,5"
29/08/2012 4.00,,"7,61842901","8,19704801","0,17646139","83,14324095","11,5"
29/08/2012 5.00,"0,04784782","8,16250964","8,55787109","0,16757826",,"11,5"
29/08/2012 6.00,"0,2058408","8,86546982","9,33727494","0,20020292","64,57832955","11,5"
29/08/2012 7.00,"0,08937803","11,31869775","11,85719917","0,18952919","67,7855913","11,5"
29/08/2012 8.00,"0,22028729","17,96050584","19,89718976","0,22833068","67,8546183","11,5"
29/08/2012 9.00,"0,00270827","17,49229719","20,79925224","0,24360966","76,75576965","11,5"
29/08/2012 10.00,"0,95969205","15,96511014","19,1911264","0,22515023","87,45343845","11,5"
29/08/2012 11.00,"0,37827824","9,60215195","10,8642861","0,21087665","108,66196425","11,5"
29/08/2012 12.00,"0,0009031","7,39729474","8,40471606","0,20517398","123,5602053","11,5"
29/08/2012 13.00,"0,03069611","7,03479101","7,91345061","0,19658327","129,730461","11,5"
29/08/2012 14.00,"0,29792913","6,44012842","7,33198082","0,18430184","139,5890727","11,5"
29/08/2012 15.00,"1,43095866","6,20213222","7,02372435","0,17187362","145,1727186","11,5"
29/08/2012 16.00,"2,12612495","6,10680563","6,7388287","0,17159984","144,65982405","11,5"
29/08/2012 17.00,"0,67169392","6,29162338","7,08537488","0,16650064","131,4159966","11,5"
29/08/2012 18.00,"0,0731284","6,35452818","7,22879591","0,16584241","118,75131765","11,5"
29/08/2012 19.00,"0,09208833","8,21179526","9,34376618","0,18137769","113,3463639","11,5"
29/08/2012 20.00,,"9,25326549","9,99337774","0,1942987","107,4237276","11,5"
29/08/2012 21.00,,"14,52871058","15,27398714","0,21646865","95,35659105","11,5"
29/08/2012 22.00,"0,00270827","13,02486904","13,39783523","0,21160711","87,46089975","11,5"
29/08/2012 23.00,"0,31147049","15,98261832","16,52129373","0,22703287","82,51804785","11,5"
30/08/2012 0.00,"0,31327566","15,15968778","15,41740818","0,203529","86,6042667","11,5"
30/08/2012 1.00,"0,95066414","11,47628097","11,93831959","0,19989187","86,985192","11,5"
30/08/2012 2.00,"0,09569868","8,88622076","9,53001793","0,18274889","89,2911726","11,5"
30/08/2012 3.00,"0,52363194","5,96219151","6,39877186","0,16768894","96,17190765","11,5"
30/08/2012 4.00,"0,01444445","4,70347794","4,95223487","0,16322932","91,96999875","11,5"
30/08/2012 5.00,"0,02979302","6,03222998","6,42018817","0,20003866","83,86658805","11,5"
30/08/2012 6.00,"0,12910205","8,96922833","9,26913509","0,24488883","81,87928875","11,5"
30/08/2012 7.00,"0,15799298","12,54628397","13,14019706","0,24518124","70,7790489","11,5"
