"NetC","SIMAGE Brindisi","","","","","","","","","","","","","","","","",""
"Stat","Via Taranto","","","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE
17/06/2012 10.00,"0,0040202","11,51341392","14,13053849","0,35369866","114,81961155","20,2","0,64381185"
17/06/2012 11.00,"0,16459128","9,20450949","11,57679672","0,33636579","122,08440405","20,2","0,66720285"
17/06/2012 12.00,"0,0107202","8,28691392","10,43675525","0,34885226","122,10176055","20,2","0,50143185"
17/06/2012 13.00,"0,16883522","8,42059522","10,43805158","0,33868065","124,5992811","20,2","0,5351454"
17/06/2012 14.00,"0,05114188","6,99423175","8,27729274","0,31475271","137,82415605","20,2","0,353916"
17/06/2012 15.00,"0,11546001","11,06565029","13,18374859","0,33134464","130,350906","20,2","0,37156095"
17/06/2012 16.00,"0,05851208","6,23627671","7,51985967","0,33902898","132,9523062","20,2","0,35356005"
17/06/2012 17.00,"0,03439189","9,59257283","11,16176462","0,34540386","132,14175765","20,2","0,3222873"
17/06/2012 18.00,"0,06521106","11,58739302","13,21876496","0,3139244","129,85405125","20,2","0,33555915"
17/06/2012 19.00,"0,0067","22,47523496","24,36884152","0,31663069","120,354759","20,2","0,3077442"
17/06/2012 20.00,,"19,87430312","21,51938792","0,33741429","124,1497278","20,2","0,4765662"
17/06/2012 21.00,,"19,47846176","21,27296936","0,34038271","122,98754055","20,2","0,42454665"
17/06/2012 22.00,"0,0006702","26,00285584","28,22865328","0,33880996","110,60445585","20,2","0,44539515"
17/06/2012 23.00,"0,16213523","25,67188864","27,3985776","0,31868342","101,8397625","20,2","0,3982572"
18/06/2012 0.00,"0,35464214","31,627826","33,7498592","0,29768197","81,51727605","20,2","0,43929315"
18/06/2012 1.00,,"26,49863744","28,08728","0,29728936","84,4723698","20,1","0,4728033"
18/06/2012 2.00,,,,"0,26908355","99,52945275","20,1","0,39952845"
18/06/2012 3.00,,"24,58558584","25,73716432",,"108,39930255","20,1","0,30972735"
18/06/2012 4.00,,"17,63808337","18,77759904","0,26885521",,"20,1","0,3631707"
18/06/2012 5.00,,"6,73206214","7,60027074","0,30123871","119,80387965","20,1","0,3021507"
18/06/2012 6.00,,"7,41474365","8,27210548","0,34581511","119,54097855","20,1","0,37573065"
18/06/2012 7.00,,"19,18254152","23,44410272","0,33807951","92,821365","20,1","0,4293774"
18/06/2012 8.00,,"19,83667496","24,40386936","0,34948486","88,89570375","20,1","0,60821685"
18/06/2012 9.00,,"18,70233125","22,98627432","0,34039553","104,02147455","20,1","0,6231159"
18/06/2012 10.00,,"21,63422264","26,47902032","0,37028826","113,8208148","20,1","0,58401225"
18/06/2012 11.00,,"19,5900652","23,38574848","0,38352965","126,7865592","20,1","0,6027759"
18/06/2012 12.00,,"17,2500162","20,9993048","0,36255266","135,8789313","20,1","0,6036912"
18/06/2012 13.00,,"16,08581852","19,30026336","0,38916709","134,7317664","20,1","0,577656"
18/06/2012 14.00,,"13,39013943","16,72708229","0,38322326","135,61593045","20,1","0,5363658"
18/06/2012 15.00,,"10,39594552","12,22528402","0,36849533","136,67790885","20,1","0,4578534"
18/06/2012 16.00,,"12,52186008","14,61301257","0,38523288","137,8786794","20,1","0,42322455"
18/06/2012 17.00,,"13,63803788","15,79196515","0,40817756","140,895279","20,1","0,49833"
18/06/2012 18.00,,"22,7464904","25,65026392","0,41495087","131,35955805","20,1","0,49594005"
18/06/2012 19.00,,"27,29423976","30,69159608","0,44685439","126,28806855","20,1","0,6403032"
18/06/2012 20.00,,"30,05092312","32,7978744","0,45021891","123,5477565","20,1","0,6967467"
18/06/2012 21.00,,"27,41364416","29,46854704","0,4194967","124,8203271","20,1","0,6655248"
18/06/2012 22.00,,"21,69781576","23,50117592","0,38282949","119,9863623","20,1","0,4935501"
18/06/2012 23.00,,"29,94320104","32,63835624","0,40284535","96,1560474","20,1","0,44336115"
19/06/2012 0.00,,"35,89523792","38,59536432","0,36810272","87,45008685","20,1","0,5366709"
19/06/2012 1.00,,"28,61937048","30,91078776","0,36124087","84,7157997","31,2","0,4466664"
19/06/2012 2.00,,"26,8853968","28,76688128","0,37076824","76,0460484","31,2","0,54617985"
19/06/2012 3.00,,"26,22868216","28,44134416","0,36325166","80,7619491","31,2","0,54058635"
19/06/2012 4.00,,"19,33827392","20,83978664","0,3323978","88,00417815","31,2","0,4950756"
19/06/2012 5.00,,"11,8326988","13,25637782","0,34332434","98,53546395","31,2","0,5867073"
19/06/2012 6.00,,"10,8670757","12,88803676","0,38038299","91,1792007","31,2","0,5234499"
19/06/2012 7.00,,"20,98138936","25,2974808","0,38846692","79,62960705","31,2","0,57831705"
19/06/2012 8.00,,"27,02686568","32,91462112","0,38553928","83,8336506","31,2","0,79310745"
19/06/2012 9.00,,"20,69325096","25,81886408","0,41486349","111,7045188","31,2","0,764784"
19/06/2012 10.00,"0,17945372","21,99761736","27,11455","0,4651647","104,01608805","31,2","0,75425805"
19/06/2012 11.00,"0,21119327","22,37271352","27,38821456","0,47814396","110,8148685","31,2","1,415664"
19/06/2012 12.00,"0,22217992","21,77049088","26,71247552","0,51179499","121,2112923","31,2","1,1805336"
19/06/2012 13.00,"0,20295354","21,70431656","26,12235584","0,53937054","129,97367145","31,2","1,8433125"
19/06/2012 14.00,"0,32136793","17,4485927","20,59464912","0,51550901","133,41696165","31,2","1,847889"
19/06/2012 15.00,"0,19532299","15,10463366","17,58957019","0,52223921","139,834737","31,2","1,2504015"
19/06/2012 16.00,"0,138252","18,38435035","20,95651424","0,49208552","142,49796225","31,2","1,3531185"
19/06/2012 17.00,"0,1361163","17,29024468","19,74382824","0,47346765","139,7301591","31,2","0,93233475"
19/06/2012 18.00,"0,14069381","17,08128602","19,45461912","0,43400561","146,80664355","31,2","0,8727894"
19/06/2012 19.00,"0,13306428","21,7146796","23,98625032","0,44584783","143,5833021","31,2","0,85992435"
19/06/2012 20.00,"0,13245408","24,68940744","27,09768616","0,44239594","132,12835125","31,2","1,1303955"
19/06/2012 21.00,"0,12909696","23,87174064","26,04713776","0,40975031","120,9047406","31,2","0,7740387"
19/06/2012 22.00,"0,12360313","25,1864892","27,26758648","0,3780658","114,052953","31,2","0,76483485"
19/06/2012 23.00,"0,12238273","31,43964696","33,41395904","0,37726545","102,443649","31,2","0,76747905"
20/06/2012 0.00,"0,1385571","37,22294984","39,8131936","0,42497336","85,27661415","31,2","0,60414885"
20/06/2012 1.00,,"30,46492848","32,35821","0,36814583","79,5162312",24,"0,57211335"
20/06/2012 2.00,"0,1764912",,,"0,34826161","81,86009685",24,"0,8069895"
20/06/2012 3.00,"0,18378919","28,11578792","29,33625576",,"94,04160675",24,"0,503415"
20/06/2012 4.00,"0,16899489","26,35976888","27,92386136","0,29978829",,24,"0,48505815"
20/06/2012 5.00,"0,18131076","19,60954848","21,10176888","0,32453755","101,455725",24,"0,51170355"
20/06/2012 6.00,"0,19058682","27,93927208","31,06642456","0,35257211","84,613935",24,"0,48587175"
20/06/2012 7.00,"0,18769752","26,44672664","32,19739168","0,34516853","74,2384587",24,"0,89551935"
20/06/2012 8.00,"0,18795584","25,71473656","31,87053528","0,37313902","77,98409115",24,"0,8170578"
20/06/2012 9.00,"0,22419053","20,86848576","26,5814844","0,32453755","89,41025415",24,"0,87599295"
20/06/2012 10.00,"0,250481","20,7049524","26,62557512","0,32882941","94,83980625",24,"1,110564"
20/06/2012 11.00,"0,27908311","17,1967995","21,98629832","0,32808497","98,3871357",24,"1,0659177"
20/06/2012 12.00,"0,31619954","20,37268504","25,91354632","0,35738938","102,6713184",24,"1,00606725"
20/06/2012 13.00,"0,28720283","19,06574126","24,3519968","0,35857302","107,81349075",24,"1,0815795"
20/06/2012 14.00,"0,27707555","10,56596821","12,82059478","0,31538298","131,1563673",24,"0,690543"
20/06/2012 15.00,"0,26057777","11,70420858","13,76868293","0,30180374","133,59519495",24,"0,7248159"
20/06/2012 16.00,"0,18234505","12,1805241","14,63246908","0,33623298","139,0707318",24,"0,456633"
20/06/2012 17.00,"0,19078412","14,94888214","17,50007903","0,36225209","136,34929245",24,"0,9201816"
20/06/2012 18.00,"0,19210723","21,68613344","24,43629688","0,38099927","133,8478218",24,"0,89867205"
20/06/2012 19.00,"0,17787432","23,44085232","26,34542888","0,41836315","133,0803453",24,"1,2300615"
20/06/2012 20.00,"0,19270014","33,07236112","36,03772016","0,45550918","117,5216595",24,"1,1700585"
20/06/2012 21.00,"0,17255236","38,65450248","42,01549256","0,43571","113,0613582",24,"1,0548324"
20/06/2012 22.00,"0,15734719","22,34026688","25,09255264","0,41319521","128,41828965",24,"1,072935"
20/06/2012 23.00,"0,17246184","30,11969776","32,39841936","0,4258541","116,2218771",24,"0,79809075"
21/06/2012 0.00,"0,18149382","54,00055864","58,79834024","0,43632279","77,37314235",24,"0,7162731"
21/06/2012 1.00,"0,18895962","43,595512","48,34082832","0,49138302","65,90524395","24,6","0,9123507"
21/06/2012 2.00,"0,19207672","19,75489872","21,76322528","0,38476688","83,4880767","24,6","1,2300615"
21/06/2012 3.00,"0,19169636","11,80933416","12,90878961","0,32620233","93,8350245","24,6","0,75161385"
21/06/2012 4.00,"0,16549743","18,16760603","19,85149296","0,33562019","91,7517258","24,6","0,6924753"
21/06/2012 5.00,"0,16940474","13,61467324","15,14477418","0,35620691","96,469422","24,6","0,62459055"
21/06/2012 6.00,"0,16487401","63,4308868","77,57980152","0,57456519","35,57414175","24,6","1,2188745"
21/06/2012 7.00,"0,18552317","72,76649448","100,7658416","0,50706509","34,0307898","24,6","1,364814"
21/06/2012 8.00,"0,19374867","56,1290544","73,62014512","0,49055121","62,80601145","24,6","1,213281"
21/06/2012 9.00,"0,23183939","54,86363544","74,887304","0,41897711","74,6823861","24,6","2,4474105"
21/06/2012 10.00,"0,25060304","64,52370952","88,53667048","0,42949007","68,92024755","24,6","1,5199065"
21/06/2012 11.00,"0,43875617","86,09173872","149,15594216","0,42620477","49,24156755","24,6","1,4365125"
21/06/2012 12.00,"0,61374119","84,83798296","150,40753736","0,41017204","49,5846078","24,6","1,3175235"
21/06/2012 13.00,"0,28160628","70,8767884","124,08155352","0,41669953","55,025292","24,6","0,66110085"
21/06/2012 14.00,"0,25822037","32,60512568","42,10757448","0,3389486","86,81691375","24,6","0,9068589"
21/06/2012 15.00,"0,23665895","25,39933304","31,44903488","0,35852875","94,83007065","24,6","0,51963615"
21/06/2012 16.00,"1,13425705","22,19101616","25,76699152","0,34692069","111,147834","24,6","5,55434652"
21/06/2012 17.00,"1,8429118","16,10918316","19,00457065","0,36102535","102,572526","24,6","4,3563195"
21/06/2012 18.00,"1,19527705","13,89241418","16,77118066","0,33110815","98,42817285","24,6","0,9050283"
21/06/2012 19.00,"0,90989973","22,31690224","26,59186656","0,31415623","88,13341425","24,6","0,8225496"
21/06/2012 20.00,"0,71519305","35,26056864","39,94032248","0,30298621","75,2286171","24,6","1,266165"
21/06/2012 21.00,"0,58211351","27,09435928","30,35697696","0,21207544","82,12218","24,6","0,8403471"
21/06/2012 22.00,"0,23486496","20,00538984","23,11338408",,"81,0408501","24,6","0,9072657"
21/06/2012 23.00,"0,0123474","23,56675752","27,5062232",,"73,32692325","24,6","0,4376151"
22/06/2012 0.00,"0,00044138","20,3558212","24,45316072",,"66,139038","24,6",
22/06/2012 1.00,,"20,3311564","24,16651368",,"63,82122705","49,29999",
22/06/2012 2.00,"0,16653884",,,,"64,9846512","49,29999",
22/06/2012 3.00,"0,15564677","20,94374208","24,22358688",,"62,86586145","49,29999",
22/06/2012 4.00,"0,1505038","16,74643746","20,52461256",,,"49,29999",
22/06/2012 5.00,"0,17268355","24,65956112","29,06649168",,"57,23541285","49,29999",
22/06/2012 6.00,"0,16996714","38,53639824","47,35513496",,"44,2434741","49,29999",
22/06/2012 7.00,"0,2010965","60,0421536","93,2589472",,"29,6555952","49,29999",
22/06/2012 8.00,"0,2794055","64,41596832","93,84776672",,"37,2596973","49,29999",
22/06/2012 9.00,,,,,,"49,29999",
22/06/2012 10.00,,,,,,"49,29999",
22/06/2012 11.00,,,,,,"49,29999",
22/06/2012 12.00,,,,,,"49,29999",
22/06/2012 13.00,,,,,,"49,29999",
22/06/2012 14.00,,"19,6757228","40,46170576",,"96,80180895","49,29999","0,801396"
22/06/2012 15.00,,"16,14422438","21,21979664","0,32600312","109,206699","49,29999","0,8323128"
22/06/2012 16.00,,"16,28180043","17,87749827","0,49597196","115,80035355","49,29999","0,76117365"
22/06/2012 17.00,,"16,67116776","17,38594602","0,63086498","117,91453485","49,29999","0,60516585"
22/06/2012 18.00,,"25,29551144","27,689106","0,73018938","117,21903795","49,29999","0,56540115"
22/06/2012 19.00,,"28,54409504","31,4840436","0,78832405","111,63718755","49,29999","0,6485409"
22/06/2012 20.00,,"38,37548432","43,40582248","0,8185791","101,53753995","49,29999","0,80592165"
22/06/2012 21.00,,"38,53121672","42,38642056","0,83072539","98,35216335","49,29999","0,8041419"
22/06/2012 22.00,,"30,58823336","33,45284912","0,79029639","110,3611656","49,29999","0,8811288"
22/06/2012 23.00,,"16,79186658","18,8606047","0,80087459","117,6763917","49,29999","0,6599313"
23/06/2012 0.00,,"32,61940832","35,59935592","0,78541038","92,4330582","49,29999","0,6631857"
23/06/2012 1.00,,"30,99317584","34,16747824","0,78249672","93,3833964",31,"0,56346885"
23/06/2012 2.00,,"13,88463234","16,1278787","0,80634194","103,46997675",31,"0,71083215"
23/06/2012 3.00,,"24,54793856","26,68913","0,76322296","94,2678597",31,"0,56336715"
23/06/2012 4.00,,"30,25986648","33,25832224","0,79661535","92,311443",31,"0,5537565"
23/06/2012 5.00,,"24,30134792","27,06395848","0,79694971","86,8237167",31,"0,55136655"
23/06/2012 6.00,,"24,21827152","28,05355232","0,86550646","83,6933622",31,"0,6685758"
23/06/2012 7.00,,"17,69518716","21,08360488","0,84060575","102,82363665",31,"0,7795305"
23/06/2012 8.00,,"24,18324368","29,34663792","0,86028726","106,4346066",31,"1,04583195"
23/06/2012 9.00,,"19,39798568","23,10688328","0,85518107","122,49900495",31,"0,77724225"
23/06/2012 10.00,,"19,99240736","24,28324128","0,86059599","125,8125204",31,"0,71723925"
23/06/2012 11.00,,"17,1760371","20,67116736","0,87561167","131,38848555",31,"0,8174646"
23/06/2012 12.00,,"17,52905922","21,66336152","0,85256797","134,1605979",31,"0,6291162"
23/06/2012 13.00,,"11,67955142","14,71806741","0,84603349","135,1347963",31,"0,618336"
23/06/2012 14.00,,"8,24148671","10,66502319","0,82844315","135,23616225",31,"0,61147125"
23/06/2012 15.00,,"7,86640202","9,46402334","0,79011232","136,01349405",31,"0,5010759"
23/06/2012 16.00,,"7,87938259","9,89851004","0,58954942","125,4832257",31,"0,449514"
23/06/2012 17.00,,"11,97935685","15,20573066","0,27536523","120,64173975",31,"0,56173995"
23/06/2012 18.00,,"16,88141893","21,87477136","0,12629998","118,81491825",31,"0,2960487"
23/06/2012 19.00,,"22,75429136","27,6501968",,"108,3150138",31,
23/06/2012 20.00,,"41,91994992","46,92193312",,"88,6896402",31,
23/06/2012 21.00,,"59,7540152","65,62171376",,"73,96352775",31,
23/06/2012 22.00,,"65,35305864","71,63707608",,"65,79344415",31,
23/06/2012 23.00,,"48,64684392","53,88017912",,"75,2960082",31,
24/06/2012 0.00,,"44,07703008","49,19683072",,"76,3150941",31,
24/06/2012 1.00,,"31,51880376","36,81978552",,"70,05508335",,
24/06/2012 2.00,,,,,"68,2123218",,
24/06/2012 3.00,,,,,"89,06384235",,
24/06/2012 4.00,,,,,,,
24/06/2012 5.00,,,,,"83,9249019",,
24/06/2012 6.00,,,,,,,
24/06/2012 7.00,,,,,,,
24/06/2012 8.00,,,,,,,
24/06/2012 9.00,,,,,,,
24/06/2012 10.00,,,,,,,
24/06/2012 11.00,,,,,,,
24/06/2012 12.00,,,,,,,
24/06/2012 13.00,,,,,,,
24/06/2012 14.00,,,,,,,
24/06/2012 15.00,,,,,,,
24/06/2012 16.00,,,,,,,
24/06/2012 17.00,,,,,,,
24/06/2012 18.00,,,,,,,
24/06/2012 19.00,,,,,,,
24/06/2012 20.00,,,,,,,
24/06/2012 21.00,,,,,,,
24/06/2012 22.00,,,,,,,
24/06/2012 23.00,,,,,,,
25/06/2012 0.00,,,,,,,
25/06/2012 1.00,,,,,,,
25/06/2012 2.00,,,,,,,
25/06/2012 3.00,,,,,,,
25/06/2012 4.00,,,,,,,
25/06/2012 5.00,,,,,,,
25/06/2012 6.00,,,,,,,
25/06/2012 7.00,,,,,,,
25/06/2012 8.00,,,,,,,
25/06/2012 9.00,,,,,,,
25/06/2012 10.00,,,,,,,
25/06/2012 11.00,"1,79977168","26,72448288","34,0702148","1,14061888","117,2046141",,"1,05768"
25/06/2012 12.00,"1,26363064","45,70844408","59,67898832","1,00869312","102,13109235",,"1,1328363"
25/06/2012 13.00,"1,22572196","54,23806728","71,29337496","0,91236509","98,95525185",,"0,8378046"
25/06/2012 14.00,"1,15983257","37,77066136","47,71828112","0,9029484","114,78489855",,"0,62479395"
25/06/2012 15.00,"1,16615017","29,27868544","35,93137472","0,85773475","120,9826254",,"0,56143485"
25/06/2012 16.00,"1,03798274","27,24751048","32,81085688","0,86985774","128,65417845",,"1,3967478"
25/06/2012 17.00,"1,03707965","24,42593384","28,71112736","0,82819967","140,3172876",,"4,8841425"
25/06/2012 18.00,"1,03166412","22,64136864","27,8265788","0,85970942","124,17552315",,"2,48702265"
25/06/2012 19.00,"1,05783967","17,28375535","21,9901988","0,90472502","119,1020985",,"0,7127136"
25/06/2012 20.00,"1,02895687","30,77643152","37,20501528","0,98500051","112,04001795",,"1,0786302"
25/06/2012 21.00,"1,06686554","30,82446096","34,6149436","0,97730103","112,33064955",,"0,8264142"
25/06/2012 22.00,"1,04610552","40,97899736","45,3953732","1,16802318","102,28323105",,"1,11844575"
25/06/2012 23.00,"1,0479107","33,20086664","38,89623664","1,29442102","91,6188588",,"4,5281925"
26/06/2012 0.00,"1,06776762","14,05984229","17,3431459","0,95617608","96,1293543",,"2,957436"
26/06/2012 1.00,"1,04520344","8,46342402","10,70004147","0,89832684","84,89804295","19,7","0,4113765"
26/06/2012 2.00,"1,04249517","6,65029737","8,79867602","0,89410255","85,1379417","19,7","0,52716195"
26/06/2012 3.00,"1,02354134","7,3251913","9,50293254","0,96577102","77,61569445","19,7","0,7949889"
26/06/2012 4.00,"1,06145002","8,68146659","11,11766625","0,90689658","62,307042","19,7","0,510534"
26/06/2012 5.00,"1,07769659","17,36422761","21,17828712","0,96853557","54,1597413","19,7","0,64584585"
26/06/2012 6.00,"1,05332622","46,72859168","58,47408416","0,99499155","34,2723444","19,7","0,8691282"
26/06/2012 7.00,"1,06776762","35,44486632","46,92065208","0,97773557","62,9165544","19,7","0,94453875"
26/06/2012 8.00,"1,08491729","24,75300056","32,68246608","0,97548479","82,87559175","19,7","0,72629055"
26/06/2012 9.00,"1,10477422","23,75753688","31,06642456","0,9757609","93,31155645","19,7","0,93019905"
26/06/2012 10.00,"1,13997564","22,66343312","29,89524808","0,99676818","102,1277607","19,7","0,7731234"
26/06/2012 11.00,"1,18510502","17,42003889","22,89289224","1,00616623","113,4084483","19,7","0,70289955"
26/06/2012 12.00,"1,21579299","19,80290904","25,41032704","1,02164559","122,701677","19,7","0,68581395"
26/06/2012 13.00,"1,21398782","21,3473844","27,94590672","1,00541597","122,91859335","19,7","0,63608265"
26/06/2012 14.00,"1,20405986","15,37459276","19,9370932","0,98460674","133,8654975","19,7","0,60496245"
26/06/2012 15.00,,,,,,"19,7","0,50143185"
26/06/2012 16.00,,"11,70895798","14,76321355","0,3599151","138,21601395","19,7","0,4279536"
26/06/2012 17.00,,"12,86969686","15,50014424","0,35412738","131,760573","19,7","0,44264925"
26/06/2012 18.00,,"14,54135654","18,11614264","0,39668017","121,008321","19,7","0,45210735"
26/06/2012 19.00,,"18,49467466","23,26123904","0,45108451","100,6209372","19,7","0,63160785"
26/06/2012 20.00,,"20,83341968","26,94334952","0,4513012","84,9548007","19,7","0,72852795"
26/06/2012 21.00,,"23,1047036","29,5269204","0,44670294","73,25318805","19,7","0,8057691"
26/06/2012 22.00,,"18,00278398","21,6516792","0,40298515","79,81857345","19,7","0,74418975"
26/06/2012 23.00,,"15,80937965","20,1043932","0,40669801","85,281861","19,7","0,5937246"
27/06/2012 0.00,,"11,0617651","13,41590554","0,36021567","92,3114829","19,7","0,48536325"
27/06/2012 1.00,,"13,58222278","15,48847148","0,33288361","97,58217315",,"0,41051205"
27/06/2012 2.00,,"19,79772752","21,82029848","0,30162316","88,64429385",,"0,3169989"
27/06/2012 3.00,,"7,20838149","8,75847048",,"106,1760546",,"0,34349175"
27/06/2012 4.00,,"13,41739882","15,88534532",,"90,7390638",,"0,39200265"
27/06/2012 5.00,,"7,57957334","11,12155717",,"92,01009825",,"0,4259196"
27/06/2012 6.00,,"13,19416708","19,21078176",,"96,0232602",,
27/06/2012 7.00,,"19,08909443","26,62169376",,"69,7995438",,
27/06/2012 8.00,,,,,,,
27/06/2012 9.00,,,,,,,
27/06/2012 10.00,,,,,,,
27/06/2012 11.00,,,,,,,
27/06/2012 12.00,,,,,,,
27/06/2012 13.00,,,,,,,
27/06/2012 14.00,,,,,,,
27/06/2012 15.00,,,,,,,
27/06/2012 16.00,,,,,,,
27/06/2012 17.00,,,,,,,
27/06/2012 18.00,,,,,,,
27/06/2012 19.00,,,,,,,
27/06/2012 20.00,,,,,,,
27/06/2012 21.00,,,,,,,
27/06/2012 22.00,,,,,,,
27/06/2012 23.00,,,,,,,
28/06/2012 0.00,,,,,,,
28/06/2012 1.00,,,,,,,
28/06/2012 2.00,,,,,,,
28/06/2012 3.00,,,,,,,
28/06/2012 4.00,,,,,,,
28/06/2012 5.00,,,,,,,
28/06/2012 6.00,,,,,,,
28/06/2012 7.00,,,,,,,
28/06/2012 8.00,,,,,,,
28/06/2012 9.00,,,,,,,
28/06/2012 10.00,,,,"0,78204004",,,
28/06/2012 11.00,,"80,37591032","119,17379368","0,4172331","85,70825235",,
28/06/2012 12.00,,"85,44280592","123,50311616","0,38802306","85,55757",,
28/06/2012 13.00,,"106,68499208","169,76875528","0,24236078","67,8338304",,"0,3297114"
28/06/2012 14.00,,"86,4019416","121,36827256","0,16921625","91,77764085",,"0,57740175"
28/06/2012 15.00,,"80,5537072","107,31945104","0,27411751","86,4765468",,"0,54231525"
28/06/2012 16.00,,"92,6135516","125,91804864","0,28962017","82,1856609",,"0,5731812"
28/06/2012 17.00,,"103,19371832","149,79017168","0,31725397","71,34560895",,"0,47814255"
28/06/2012 18.00,,"53,64492664","66,03935192","0,30589755","112,94347365",,"0,62235315"
28/06/2012 19.00,,"76,577034","93,30561912","0,37481079","92,0418786",,"0,7060014"
28/06/2012 20.00,,"75,84634408","88,24742312","0,46555031","88,54294785",,"0,78934455"
28/06/2012 21.00,,"80,63548344","89,13197168","0,33517283","88,6584783",,"1,1062926"
28/06/2012 22.00,,"56,9869688","63,86821856","0,33787097","88,76997885",,"0,5825376"
28/06/2012 23.00,,"85,28057272","104,76050672","0,55536133","50,681778",,"0,75619035"
29/06/2012 0.00,,"108,7227252","136,37816088","0,69413729","41,8344318",,"1,8036495"
29/06/2012 1.00,,"69,38682416","76,2789532","0,45613711","42,3277155","26,4","1,520415"
29/06/2012 2.00,,"45,42550632","51,469128","0,42671154","50,86489905","26,4","1,338372"
29/06/2012 3.00,,"36,60388248","41,06738912","0,34676691","52,8407271","26,4","1,05854445"
29/06/2012 4.00,,"34,17036536","38,00264432","0,33731061","52,46840025","26,4","1,080054"
29/06/2012 5.00,,"45,86159528","50,84918112","0,39115341","39,3720831","26,4","1,125819"
29/06/2012 6.00,,"94,915982","159,88969984","0,58735689","11,49348827","26,4","1,17448245"
29/06/2012 7.00,,"104,42806728","159,55379968","0,50760565","28,2211902","26,4","1,845855"
29/06/2012 8.00,,"71,52314","89,00488104","0,43364213","77,1832383","26,4","4,4142885"
29/06/2012 9.00,,"68,03834792","83,1477176","0,33588465","89,0058078","26,4","2,850651"
29/06/2012 10.00,,"70,08118608","87,07756592","0,33111397","94,5353094","26,4","1,419732"
29/06/2012 11.00,,"57,94348504","73,03652624","0,31908884","102,2440293","26,4","0,9196731"
29/06/2012 12.00,,"48,64422448","60,2029528","0,32526334","113,7908499","26,4","1,1363958"
29/06/2012 13.00,,"41,96279784","51,33295536","0,3586837","121,680636","26,4","1,0320516"
29/06/2012 14.00,,"48,13416024","59,1407412","0,28715852","111,6562797","26,4","1,14854895"
29/06/2012 15.00,,"15,69127541","19,38976408","0,29771575","131,64296775","26,4","0,6418287"
29/06/2012 16.00,,"16,8372957","20,22242096","0,3254579","127,75144095","26,4","0,6611517"
29/06/2012 17.00,,"41,53190952","48,73510184","0,31632546","109,40673765","26,4","0,4311063"
29/06/2012 18.00,,"42,74929904","50,24349776","0,37943118","107,87350035","26,4","0,69639075"
29/06/2012 19.00,,"34,27808744","40,15433264","0,34214652","110,5568352","26,4","0,67147425"
29/06/2012 20.00,,"42,78694632","47,77923568","0,3854321","96,5070876","26,4","0,8222445"
29/06/2012 21.00,,"84,87953072","94,82437808","0,47813581","60,49743735","26,4","1,17112635"
29/06/2012 22.00,,"89,30657552","99,50648368","0,44465254","45,21174735","26,4","1,01105055"
29/06/2012 23.00,,"126,4646512","168,65467112","0,62764142","13,48621796","26,4","1,346508"
30/06/2012 0.00,,"103,11458064","135,18235784","0,5583845","21,58145115","26,4","1,9653525"
30/06/2012 1.00,,"59,18425832","69,48540688","0,47008449","39,0997656",,"2,1189195"
30/06/2012 2.00,,"61,72159704","69,3621976","0,43642648","30,82612155",,"2,251638"
30/06/2012 3.00,,"51,48916576","66,290952",,"27,45828225",,"1,791954"
30/06/2012 4.00,,"48,96090904","56,42357888","0,46260053",,,"1,6185555"
30/06/2012 5.00,,"66,91567888","91,47040504","0,62731988","16,26819758",,"1,588554"
30/06/2012 6.00,,"81,50246072","134,42881952","0,81928159","7,85874191",,"3,5162775"
30/06/2012 7.00,,"104,47862056","198,265796","0,69953357","9,29872293",,"2,571993"
30/06/2012 8.00,,"62,29005376","82,73139872","0,49964404","56,1362676",,"2,1595995"
30/06/2012 9.00,,"45,45925312","57,57269088","0,47797504","77,5569018",,"1,120734"
30/06/2012 10.00,,"44,59745736","57,63884608","0,43035916","81,81536895",,"1,88577225"
30/06/2012 11.00,,"41,01016296","52,96454144","0,40723973","79,91317635",,"1,14041295"
30/06/2012 12.00,,"41,78238152","54,35879096","0,39576798","86,7090042",,"2,048238"
30/06/2012 13.00,,"38,71031376","48,87389392","0,36561545","92,97775305",,"1,639404"
30/06/2012 14.00,,"22,94117024","27,95108824","0,35060326","108,51405495",,"1,3419315"
30/06/2012 15.00,,"16,15071371","19,5389192","0,35263851","120,371118",,"0,8523477"
30/06/2012 16.00,,"16,5076344","19,34567336","0,36085875","115,34501475",,"1,0498491"
30/06/2012 17.00,,"15,10982091","18,33273591","0,38955853","104,22253065",,"0,7053912"
30/06/2012 18.00,,"15,1370803","18,11873531","0,29875959","104,3427693",,"0,6907464"
30/06/2012 19.00,,"26,65438896","31,29987976","0,22460618","94,96912215",,"0,8032266"
30/06/2012 20.00,,"52,4431008","58,81258464",,"72,87816795",,"1,0250343"
30/06/2012 21.00,,"72,50950256","83,40581848",,"63,41185305",,"1,4466825"
30/06/2012 22.00,,"88,41883392","106,86680416",,"43,7663499",,"1,36700055"
30/06/2012 23.00,,"112,99266096","152,17401504",,"16,69660787",,"0,4498191"
01/07/2012 0.00,,"120,72020016","190,5385436",,"10,41299228",,
01/07/2012 1.00,,"78,75875984","91,43411528",,"23,23901685",,
01/07/2012 2.00,,"53,69035576","63,24693328",,"33,6648669",,
01/07/2012 3.00,,"41,81222784","50,16177888",,"31,0214121",,
