
Stat, Politecnico,,,,
,SO2,NO2,nox,CO,O3,PM10,BENZENE,CH4
08/07/2011 10.00,"2,29144948","11,65245265","16,21427242","0,70562186","91,03278765","37,6160202","0,84425747","985,19792"
08/07/2011 11.00,"2,16502418","5,14849785","8,40952857","0,71324096","94,9874163",,"0,46601584","941,9466"
08/07/2011 12.00,"1,86250838","1,15997407","3,3728789","0,68271447","99,95067705","37,37176132","0,2064388","911,93557"
08/07/2011 13.00,"1,70109014","2,3507715","4,99374057","0,68008623","97,6493847",,"0,15858793","913,50651"
08/07/2011 14.00,"2,0995548","1,54528031","3,71453991","0,67403988","97,06036095","31,99802971","0,15142927","931,99715"
08/07/2011 15.00,"1,80493906","0,47047819","2,15359076","0,66029987","94,55428185",,"0,14151758","931,24941"
08/07/2011 16.00,"1,42453631","0,98800497","2,99397786","0,66153011","98,6538273","24,18173027","0,13325751","909,04408"
08/07/2011 17.00,"1,30488422","1,07317883","3,0741289","0,69094869","99,0659145",,"0,10462388","905,62094"
08/07/2011 18.00,"1,32068739","3,08650336","5,47870216","0,7010504","92,9271","14,65559006","0,15032786","905,54205"
08/07/2011 19.00,"1,70447675","4,97652874","7,40560046","0,6948561","86,219511",,"0,19107599","908,42276"
08/07/2011 20.00,"1,86815171","10,68635346","13,02841389","0,72432477","74,46774405","18,8080101","0,17565726","908,9549"
08/07/2011 21.00,"1,61755986","36,06865632","38,40919288","0,74251159","37,5490122",,"0,46072948","987,13636"
08/07/2011 22.00,"1,72931087","31,77271736","34,35460568","0,73260792","36,74428905","18,31949043","0,67179359","1045,86482"
08/07/2011 23.00,"1,51596868","16,2615275","18,64799221","0,68770416","52,82985435",,"0,60808362","1046,10884"
09/07/2011 0.00,"1,40308981","21,03444736","23,40693344","0,70299129","33,55731645","44,45529175","0,43336201","1001,6776"
09/07/2011 1.00,"1,37599795","32,74693872","35,25896256","0,74580621","19,2885378",,"0,50847051","1012,67663"
09/07/2011 2.00,"1,40986202","39,06026712","42,0880912","0,79518124","17,37526896","35,17341995","0,72372059","1049,9279"
09/07/2011 3.00,"1,43469512",,,"0,669296","46,2318108",,"0,71199153","1000,60793"
09/07/2011 4.00,"1,22586841","10,64173886","12,97093152","0,61112056",,"37,37176132","0,50401096","960,58865"
09/07/2011 5.00,"1,30149761","15,81538142","18,22860839","0,7006077","58,44370455",,"0,53242391","962,71917"
09/07/2011 6.00,"1,84106086","23,10860408","27,65581808","0,69633099","49,1805405","20,02931023","0,69960142","978,10664"
09/07/2011 7.00,"1,87379606","30,26959856","39,51432888","0,81791621","47,43357885",,"0,81441258","995,86424"
09/07/2011 8.00,"2,00925131","31,50339304","42,70666144","0,9023892","55,56075","20,5178299","1,514014","985,09894"
09/07/2011 9.00,"1,55209048","34,93382696","48,46631288","0,90096324","58,8876918",,"1,34914915","983,56573"
09/07/2011 10.00,"4,17766209","49,43757064","70,27181248","0,88498876","60,12536985","40,3028717","1,1950228","971,44754"
09/07/2011 11.00,"2,97211131","18,86132934","25,10631904","0,81464839","94,5017535",,"0,92575374","984,96272"
09/07/2011 12.00,"1,61755986","17,63808337","23,13409104","1,09544601","97,201986","45,92086029","0,65896413","1011,00132"
09/07/2011 13.00,"1,14911135","3,80195464","6,33690145","0,84745828","115,90433295",,"1,22924485","965,63418"
09/07/2011 14.00,"1,08138322","2,05874982","4,54521022","0,85952652","114,9213765","76,69760132","0,49426403","953,27442"
09/07/2011 15.00,"0,84320792","1,12184879","3,17938067","0,79193788","106,17160575",,"0,24933484","912,43586"
09/07/2011 16.00,"0,77096533","1,66695426","4,05700779","0,77320934","111,29843655","48,85197067","0,16145078","910,15932"
09/07/2011 17.00,"1,26989129","2,5130047","4,93625629","0,70323827","100,836477",,"0,15858793","915,75855"
09/07/2011 18.00,"1,6559394","4,49955931","6,99269259","0,72213807","97,11434565","33,95212173","0,23920247","916,3049"
09/07/2011 19.00,"1,91781894","8,84986599","11,33468972","0,74629784","88,3299018",,"0,29162475","919,81526"
09/07/2011 20.00,"1,73382533","20,96142808","23,392364","0,77131738","64,4336721","22,22764969","0,53787605","928,41182"
09/07/2011 21.00,"1,87718267","49,886948","53,11027408","0,84025742","30,65092065",,"0,8620987","1055,08515"
09/07/2011 22.00,"1,85347742","46,45246064","49,1301784","0,74416006","31,9869921","22,47191048","0,95460807","954,63221"
09/07/2011 23.00,"2,08488051","34,11292888","36,51550984","0,77881299","30,55915065",,"0,80681356","965,58763"
10/07/2011 0.00,"1,77446262","34,89004216","37,274918","0,76170729","26,4377001","30,28820992","0,7334665","965,80323"
10/07/2011 1.00,"1,40647541","39,58752024","42,09864544","0,75593239","31,70424075",,"0,98390275","1000,24729"
10/07/2011 2.00,"1,69318906","19,69843736","22,1026244","0,68849054","45,47165595","40,79140091","0,64448205","1052,77186"
10/07/2011 3.00,"1,59046901","32,9140284","35,24601832","0,70387669","28,4211291",,"0,59178416","992,89827"
10/07/2011 4.00,"2,15712311","30,21040304","32,54107368","0,67644793","26,08632075","38,10454178","0,79117515","976,21916"
10/07/2011 5.00,"2,18872943","23,38196272","26,06815064","0,67396532","34,4226477",,"0,78010714","970,27105"
10/07/2011 6.00,"1,97200063","26,4538584","31,87556384","0,68101939","30,7889946","26,3800602","0,69965735","968,36299"
10/07/2011 7.00,"2,31628259","30,40020728","43,28066296","0,77714238","30,3359301",,"0,83374067","960,50192"
10/07/2011 8.00,"2,45399558","21,7945056","29,48636688","0,79985172","55,70460945","26,13578987","1,31181508","961,42998"
10/07/2011 9.00,"2,72151946","19,46400704","26,1726032","0,82833714","74,45002845",,"1,00752563","971,17853"
10/07/2011 10.00,"2,43254806","15,19808266","20,35385184","0,84657405","88,3299018","35,66194153","0,81171448","963,08471"
10/07/2011 11.00,"2,02053899","8,69817747","11,98967209","0,85311203","112,25743305",,"0,57256693","949,15793"
10/07/2011 12.00,"1,60852991","10,00253814","13,4785637","0,846722","116,80890585","51,5388298","0,40522365","931,26558"
10/07/2011 13.00,"1,38502891","3,21710061","5,61876763","0,79926223","130,95904185",,"0,34283477","930,08909"
10/07/2011 14.00,"1,3997032","1,29462667","3,29677556","0,7948131","121,6289655","44,45529175","0,2874398","929,23845"
10/07/2011 15.00,"1,17845994","2,03522458","4,12420694","0,79550161","116,2755825",,"0,3130448","929,37075"
10/07/2011 16.00,"1,23715711","0,81765915","2,50982313","0,81322243","113,25948165","38,59305954","0,30528103","940,75541"
10/07/2011 17.00,"1,11411842","1,0301856","2,9397325","0,82334744","121,48263225",,"0,46089423","941,14741"
10/07/2011 18.00,"1,01929944","3,01755282","5,27548715","0,84372329","121,2064245","39,81436157","0,95548879","941,57322"
10/07/2011 19.00,"0,98543639","3,05973345","5,35645079","0,8525703","117,11230545",,"2,59092242","937,8208"
10/07/2011 20.00,"0,95044345","8,90745926","11,22862917","0,87164368","100,42061925","38,59305954","4,62320878","935,14148"
10/07/2011 21.00,"1,00688288","17,23492096","19,55151928","0,90887825","79,5627945",,"5,34588287","934,62649"
10/07/2011 22.00,"0,96850436","21,93970288","24,2748476","1,02434373","66,40718595","81,33853149","4,45281043","937,97956"
10/07/2011 23.00,"1,24167157","10,73582838","13,12961796","0,90885378","76,6996902",,"4,20248401","944,32849"
11/07/2011 0.00,"1,11186068","44,62975104","52,82125616","1,0829607","35,24265255","127,74790192","3,44432068","1095,42048"
11/07/2011 1.00,"1,40083207","48,85919064","60,67051328","1,07391564","9,9793112",,"2,72076586","1070,4099"
11/07/2011 2.00,"1,28682332","42,29116472","58,64972048","1,05083816","7,11570017","68,39276123","1,59380375","1012,80795"
11/07/2011 3.00,"1,33310394",,,"0,92554124","7,2001964",,"1,57717377","1028,01559"
11/07/2011 4.00,"1,26086135","40,4181504","43,18515856","0,88235819",,"34,19638062","2,19516908","1105,68451"
11/07/2011 5.00,"1,18184553","36,98203784","39,614728","0,84357534","32,11744515",,"2,63706676","1070,37854"
11/07/2011 6.00,"1,61191652","32,28293456","37,86918672","0,87653435","33,7196895","17,09819031","2,34549693","1031,72195"
11/07/2011 7.00,"1,66158274","41,7225168","52,97832696","0,89255893","39,53317935",,"1,43554635","1000,60058"
11/07/2011 8.00,"2,16276644","28,09487064","36,32037112","0,82074367","68,691441","22,22764969","1,16848113","999,93124"
11/07/2011 9.00,"2,4743132","27,0792736","35,33343496","0,94554779","75,7115667",,"0,82349846","1001,17584"
11/07/2011 10.00,"1,77671934","9,82976026","13,51904456","0,82892779","105,22082865","13,67854977","1,63598383","961,62941"
11/07/2011 11.00,"1,45049828","5,41780496","8,04196186","0,82988542","116,9774634",,"0,49778794","942,63701"
11/07/2011 12.00,"1,23602824","3,444229","5,9579985","0,80845408","118,2707421","35,90620041","0,37581913","957,02586"
11/07/2011 13.00,"0,95157232","4,46305923","6,98702542","0,82103841","123,53425035",,"0,36755906","961,50887"
11/07/2011 14.00,"1,12314836","2,40755216","4,7411386","0,81602425","123,23611755","39,32584","0,31634904","942,5836"
11/07/2011 15.00,"1,22361169","1,66695426","3,9096576","0,81076428","126,9427278",,"0,32020347","929,65397"
11/07/2011 16.00,"1,17281559","2,42053273","4,68527378","0,81961245","120,19350315","34,68489075","0,23105325","932,38915"
11/07/2011 17.00,"1,23941485","0,74546586","2,38433283","0,8225133","107,22859665",,"0,26761643","929,95287"
11/07/2011 18.00,"1,16039903","0,92635635","2,61183598","0,83772587","103,3038531","43,72251129","0,20434683","915,36655"
11/07/2011 19.00,"1,05993672","2,03522458","4,00438382","0,81378745","93,50467245",,"0,21805802","904,91387"
11/07/2011 20.00,"0,74838996","7,39057023","9,77536003","0,84072342","86,32019865","43,96678162","0,19581115","903,73395"
11/07/2011 21.00,"1,03623147","26,35734064","30,3518528","0,9072321","62,85660465",,"0,37664493","907,21638"
11/07/2011 22.00,"1,19877756","49,75067976","60,1045804","0,94289275","30,86386695","67,9042511","0,52664226","934,08259"
11/07/2011 23.00,"0,92786809","15,60933856","18,09259254","0,92028243","62,63184795",,"0,45593839","910,69587"
12/07/2011 0.00,"1,24731592","60,91238128","85,59389216","1,16539377","16,74741054","94,52857971","0,73060365","943,84682"
12/07/2011 1.00,"1,45840037","63,00925256","82,81122472","1,17070268","9,68824668",,"1,67463898","972,34865"
12/07/2011 2.00,"1,14459587","41,18147816","43,58025424","0,94156582","20,0610018","47,14215088","1,19843585","1038,83038"
12/07/2011 3.00,"1,24618705","22,46940336","24,82133544","0,82457768","29,68186935",,"0,7444796","950,67007"
12/07/2011 4.00,"1,40534654","16,24610722","18,58241252","0,74445481","44,1590058","23,44894981","0,59095836","945,09632"
12/07/2011 5.00,"1,53290071","25,8398196","28,2759944","0,72670953","39,38945955",,"0,57851333","940,76178"
12/07/2011 6.00,"1,7349542","41,90746456","53,35558368","0,79265086","24,94370445","11,72447014","0,72829099","938,52983"
12/07/2011 7.00,"2,09503932","41,28529976","57,6886728","0,87274927","34,09133805",,"1,11424147","963,01121"
12/07/2011 8.00,"2,99807329","36,110032","53,28516472","0,82801793","43,9682439","10,25891018","0,90989566","949,46418"
12/07/2011 9.00,"3,69792489","38,48758488","53,28273648","0,84057663","59,6676969",,"0,58479127","945,69069"
12/07/2011 10.00,"3,24866514","33,22876272","46,30382176","0,87835292","75,83874795","26,62430954","0,57801805","931,84721"
12/07/2011 11.00,"2,17744073","11,87065965","15,89771022","0,83888155","103,7737953",,"0,46172105","921,05839"
12/07/2011 12.00,"1,68077251","4,49144861","7,04693794","0,81425462","111,666135","46,89789963","0,37664493","925,32286"
12/07/2011 13.00,"1,62997641","3,99825777","6,40005098","0,81862919","125,1290334",,"0,37614965","929,11644"
12/07/2011 14.00,"0,83869346","1,98087789","4,14606684","0,816319","117,67609245","41,52418137","0,23424663","920,59583"
12/07/2011 15.00,"1,11524729","1,65722026","3,61333584","0,81708091","101,686746",,"0,1851835","913,81178"
12/07/2011 16.00,"1,05090576","0,6051327","2,1341591","0,81504099","99,92601885","48,60771179","0,17477654","914,5066"
12/07/2011 17.00,"1,10170186","0,58079868","2,11796829","0,82831267","103,60950705",,"0,11530644","915,00346"
12/07/2011 18.00,"1,17507333","0,92392238","2,80533611","0,82673992","110,18355075","45,92086029","0,12568595","918,12966"
12/07/2011 19.00,"0,91319379","3,75247399","6,08348879","0,85650334","108,7556295",,"0,1819352","918,29234"
12/07/2011 20.00,"1,07912548","13,85721044","16,2061751","0,86677631","94,41646725","49,34049988","0,24779307","919,03273"
12/07/2011 21.00,"0,97866317","25,30119008","27,66878144","0,92033136","76,8091758",,"0,27114034","915,90996"
12/07/2011 22.00,"1,13217932","27,1409356","29,48556384","0,96700359","74,8823649","48,36346054","0,55891066","916,62879"
12/07/2011 23.00,"1,0678378","24,16555768","26,47378144","0,94060819","80,85441735",,"0,4661806","915,41947"
13/07/2011 0.00,"0,95495893","20,51367592","22,82805632","0,91317943","82,02636015","54,71421051","0,49162085","928,72836"
13/07/2011 1.00,"1,09154305","27,928584","30,26684528","0,94343448","48,47596635",,"0,53963749","980,79233"
13/07/2011 2.00,"1,05993672","22,17898968","24,54120832","0,88302224","46,7374635","55,9355011","0,79569063","943,21521"
13/07/2011 3.00,"1,13443706",,,"0,81781835","53,6824176",,"0,60142126","937,50769"
13/07/2011 4.00,"1,40083207","17,40202594","19,728016","0,79478863",,"28,82266045","0,61105733","937,44105"
13/07/2011 5.00,"1,5080676","21,33375184","23,73644752","0,79564957","44,3740668",,"0,73060365","937,03582"
13/07/2011 6.00,"1,68641584","26,29164432","31,7937876","0,822144","42,35383005","33,95212173","0,64398576","932,28625"
13/07/2011 7.00,"3,3479996","45,74349104","65,64645504","1,10687466","26,0675079",,"1,15086059","936,733"
13/07/2011 8.00,"2,10406927","38,73660376","55,83303856","0,9660448","40,86216855","25,40302086","2,22038966","933,61366"
13/07/2011 9.00,"2,5251093","29,99949032","39,9410108","0,90727987","67,02699255",,"1,08654449","953,73012"
13/07/2011 10.00,"3,25205175","25,1057072","33,68425848","0,86549831","79,0370322","29,06690979","0,66358945","965,25198"
13/07/2011 11.00,"1,75414397","5,76904127","8,69289653","0,84979411","102,13029435",,"0,54481402","942,61692"
13/07/2011 12.00,"1,21458073","1,16970806","3,03850642","0,84767963","104,15621685","40,3028717","0,36007088","932,09368"
13/07/2011 13.00,"0,89174628","0,26768574","1,67591389","0,85279282","111,26005275",,"0,28077641","929,45062"
13/07/2011 14.00,"0,71565476","0,47047819","2,07910498","0,85834637","119,14058205","56,91255188","0,21139464","920,2739"
13/07/2011 15.00,"0,90642057","0,31148966","1,73582641","0,83838992","120,0501225",,"0,17174791","907,35113"
13/07/2011 16.00,"0,98995085","0,44127622","1,97304634","0,83504637","114,1080948","47,63068008","0,15192455","906,32703"
13/07/2011 17.00,"1,08928531","1,81215345","4,11692031","0,83957007","105,7023618",,"0,18507366","902,38694"
13/07/2011 18.00,"0,89400402","2,15771303","4,37033106","0,8444852","106,3323429","50,31753159","0,21822278","899,14412"
13/07/2011 19.00,"1,07122441","5,45106229","7,81283926","0,86449175","100,44567645",,"0,22450072","900,03494"
13/07/2011 20.00,"1,03848921","18,30404253","20,6258912","0,97214008","63,89524155","43,72251129","0,35021412","950,88616"
13/07/2011 21.00,"1,32633174","37,30164776","39,64468904","1,05263226","41,4492771",,"0,61783055","965,12703"
13/07/2011 22.00,"0,8657843","26,50171576","28,78605864","0,95746807","70,8546993","42,98973083","0,65086881","930,87358"
13/07/2011 23.00,"1,26311909","12,32734467","14,6257962","0,80427639","84,250047",,"0,81606419","937,13921"
14/07/2011 0.00,"1,59724121","7,32324298","9,6377228","0,77827359","83,60276925","51,05031967","0,45593839","952,95347"
14/07/2011 1.00,"1,7925225","9,0112885","11,3176863","0,76492735","74,32043325",,"0,3832534","942,53705"
14/07/2011 2.00,"2,01489464","4,40952132","6,73361468","0,6961108","77,1545103","40,54713058","0,52532118","925,88146"
14/07/2011 3.00,"1,87492493","6,69621022","9,00702857","0,7006077","71,58365235",,"0,40307676","926,22054"
14/07/2011 4.00,"1,54983274","6,23789809","8,56740432","0,72203904","61,66391385","33,21934128","0,48567445","942,90602"
14/07/2011 5.00,"1,84557634","7,53901409","9,94376134","0,72781511","55,11756075",,"0,32378229","993,61563"
14/07/2011 6.00,"2,11987243","41,44347952","54,8752604","0,81732672","18,23398878","36,88323975","0,57487959","1117,85464"
14/07/2011 7.00,"2,16050972","40,91865464","56,76978472","0,88203898","28,64762145",,"0,81276098","937,23182"
14/07/2011 8.00,"2,19098615","31,62019712","41,0307552","0,89462331","56,37257535","37,6160202","1,07398963","932,64836"
14/07/2011 9.00,"2,0306978","21,56495088","28,12620832","0,90396311","70,82998125",,"0,81667032","1012,94907"
14/07/2011 10.00,"2,27000197","8,84581064","12,17750314","0,88275196","101,4623883","52,02735138","0,8090713","938,73416"
14/07/2011 11.00,"2,14922102","5,1525532","7,88246665","0,88521011","107,48670975",,"0,47306365","926,82716"
14/07/2011 12.00,"1,21345186","3,98527911","6,4988249","0,99657129","110,516217","60,08792114","0,53170794","957,73685"
14/07/2011 13.00,"1,16942898","2,09281784","4,27641553","0,95024274","126,6649041",,"0,56177351","930,27823"
14/07/2011 14.00,"0,7179125","0,88742038","2,67498742","0,8888717","133,14440475","60,57645035","0,35043379","917,21091"
14/07/2011 15.00,"0,96060227","1,95492058","4,18573893","0,90066849","138,8999997",,"0,29735148","911,08689"
14/07/2011 16.00,"1,18974762","1,95492058","4,26346173","0,88068758","125,9170185","59,84366989","0,33044567","898,15481"
14/07/2011 17.00,"1,17845994","4,02745974","6,40814639","0,87186387","114,49243155",,"0,28408064","896,39375"
14/07/2011 18.00,"1,15249694","7,9267543","10,53559226","0,87402727","90,2291019","60,8207016","0,32356262","898,63354"
14/07/2011 19.00,"1,41028916",,"14,42255825",,,,,
